,"(deg C) Mean Temperature (gridMET) at -79.1991E,35.1464N, 2015-01-01 to 2026-03-20"
9/06/2015,25.3421
10/06/2015,26.0565
11/06/2015,27.512
12/06/2015,27.7124
13/06/2015,28.852
14/06/2015,29.4272
15/06/2015,30.3015
16/06/2015,30.9669
17/06/2015,29.6023
18/06/2015,29.2215
19/06/2015,28.2917
20/06/2015,29.5222
21/06/2015,28.8924
22/06/2015,30.2871
23/06/2015,30.3615
24/06/2015,29.6518
25/06/2015,29.3821
26/06/2015,28.4868
27/06/2015,25.8166
28/06/2015,23.6215
29/06/2015,25.1422
30/06/2015,27.0654
1/07/2015,26.0399
2/07/2015,26.335
3/07/2015,24.1453
4/07/2015,26.5153
5/07/2015,27.1008
6/07/2015,26.7299
7/07/2015,27.9701
8/07/2015,28.4154
9/07/2015,30.0104
10/07/2015,29.1256
11/07/2015,27.1849
12/07/2015,27.0248
13/07/2015,26.8909
14/07/2015,27.8205
15/07/2015,26.8003
16/07/2015,26.3652
17/07/2015,27.7857
18/07/2015,28.2102
19/07/2015,29.025
20/07/2015,29.5754
21/07/2015,29.4504
22/07/2015,28.4904
23/07/2015,27.1003
24/07/2015,24.4354
25/07/2015,24.9501
26/07/2015,26.7758
27/07/2015,27.9098
28/07/2015,27.9402
29/07/2015,28.5052
30/07/2015,29.9706
31/07/2015,27.2528
1/08/2015,27.248
2/08/2015,28.1086
3/08/2015,28.4683
4/08/2015,28.6231
5/08/2015,29.7336
6/08/2015,28.0632
7/08/2015,24.3183
8/08/2015,24.2535
9/08/2015,25.7978
10/08/2015,26.6582
11/08/2015,25.0779
12/08/2015,24.1031
13/08/2015,24.7534
14/08/2015,25.1379
15/08/2015,25.9633
16/08/2015,26.8781
17/08/2015,28.1732
18/08/2015,25.6533
19/08/2015,27.5828
20/08/2015,27.1382
21/08/2015,25.9187
22/08/2015,24.6132
23/08/2015,26.5585
24/08/2015,26.7933
25/08/2015,26.223
26/08/2015,24.5678
27/08/2015,22.4786
28/08/2015,22.3827
29/08/2015,23.0885
30/08/2015,23.7528
31/08/2015,22.8684
1/09/2015,26.2833
2/09/2015,27.658
3/09/2015,26.653
4/09/2015,27.1782
5/09/2015,25.2783
6/09/2015,23.8535
7/09/2015,25.1138
8/09/2015,26.193
9/09/2015,27.2632
10/09/2015,26.988
11/09/2015,24.8685
12/09/2015,21.2536
13/09/2015,17.3879
14/09/2015,17.7033
15/09/2015,19.5285
16/09/2015,20.7036
17/09/2015,21.5036
18/09/2015,23.1782
19/09/2015,23.9683
20/09/2015,25.7385
21/09/2015,23.3234
22/09/2015,23.2581
23/09/2015,21.2584
24/09/2015,20.0436
25/09/2015,20.6031
26/09/2015,19.5432
27/09/2015,21.3181
28/09/2015,24.3735
29/09/2015,26.0032
30/09/2015,24.0905
1/10/2015,16.6003
2/10/2015,14.0205
3/10/2015,16.8953
4/10/2015,17.7754
5/10/2015,14.1352
6/10/2015,17.0207
7/10/2015,19.9108
8/10/2015,21.3256
9/10/2015,21.9756
10/10/2015,15.6655
11/10/2015,16.8906
12/10/2015,19.5408
13/10/2015,19.1502
14/10/2015,17.1607
15/10/2015,16.6507
16/10/2015,15.5054
17/10/2015,11.5207
18/10/2015,7.7958
19/10/2015,8.3256
20/10/2015,11.5957
21/10/2015,14.8909
22/10/2015,17.5704
23/10/2015,19.2504
24/10/2015,16.7956
25/10/2015,18.8755
26/10/2015,13.4357
27/10/2015,15.6257
28/10/2015,20.4008
29/10/2015,17.5459
30/10/2015,13.7302
31/10/2015,13.6556
1/11/2015,16.3061
2/11/2015,17.4511
3/11/2015,16.3103
4/11/2015,17.5655
5/11/2015,20.2862
6/11/2015,21.616
7/11/2015,18.4954
8/11/2015,11.3906
9/11/2015,11.8606
10/11/2015,14.1358
11/11/2015,13.9507
12/11/2015,16.1509
13/11/2015,10.8956
14/11/2015,7.8511
15/11/2015,9.2209
16/11/2015,9.8311
17/11/2015,11.9852
18/11/2015,18.0754
19/11/2015,16.2557
20/11/2015,9.6258
21/11/2015,9.2155
22/11/2015,5.0502
23/11/2015,3.271
24/11/2015,6.3506
25/11/2015,7.6557
26/11/2015,13.4607
27/11/2015,14.4312
28/11/2015,14.8909
29/11/2015,17.2159
30/11/2015,10.8486
1/12/2015,10.5589
2/12/2015,13.6187
3/12/2015,6.3434
4/12/2015,5.8388
5/12/2015,7.0187
6/12/2015,8.9435
7/12/2015,7.9089
8/12/2015,8.0134
9/12/2015,10.5789
10/12/2015,12.5885
11/12/2015,15.4741
12/12/2015,16.9235
13/12/2015,16.0637
14/12/2015,17.7587
15/12/2015,14.834
16/12/2015,13.4883
17/12/2015,16.1139
18/12/2015,6.699
19/12/2015,3.1038
20/12/2015,4.7838
21/12/2015,10.4233
22/12/2015,16.8736
23/12/2015,20.2384
24/12/2015,22.4983
25/12/2015,20.8888
26/12/2015,19.1439
27/12/2015,21.1438
28/12/2015,17.7237
29/12/2015,21.3387
30/12/2015,19.8536
31/12/2015,6.7726
1/01/2016,6.75
2/01/2016,5.35
3/01/2016,4.65
4/01/2016,1.4
5/01/2016,-1.45
6/01/2016,1.7
7/01/2016,5.85
8/01/2016,7.25
9/01/2016,11.1
10/01/2016,7.1
11/01/2016,2.75
12/01/2016,5
13/01/2016,2.5
14/01/2016,6.9
15/01/2016,5.95
16/01/2016,10.05
17/01/2016,1
18/01/2016,-2
19/01/2016,-3.6
20/01/2016,-0.3
21/01/2016,2.65
22/01/2016,-1.8
23/01/2016,-1.95
24/01/2016,1.95
25/01/2016,5.2
26/01/2016,9.15
27/01/2016,7.8
28/01/2016,4.15
29/01/2016,6
30/01/2016,6.4
31/01/2016,11.95
1/02/2016,15.55
2/02/2016,13.9
3/02/2016,17.6
4/02/2016,10.2
5/02/2016,3.35
6/02/2016,4.3
7/02/2016,2.6
8/02/2016,6.4
9/02/2016,1.5
10/02/2016,-1.45
11/02/2016,0.55
12/02/2016,-1.6
13/02/2016,-2
14/02/2016,-3.95
15/02/2016,5.8
16/02/2016,9.45
17/02/2016,7.85
18/02/2016,4.8
19/02/2016,5.8
20/02/2016,13
21/02/2016,15
22/02/2016,12.1
23/02/2016,9.5
24/02/2016,14.6
25/02/2016,6.65
26/02/2016,3.65
27/02/2016,4.55
28/02/2016,10.15
29/02/2016,14.45
1/03/2016,14.75
2/03/2016,5.8
3/03/2016,5.95
4/03/2016,6.6
5/03/2016,8.1
6/03/2016,8.1
7/03/2016,11.55
8/03/2016,17
9/03/2016,18.4
10/03/2016,20.65
11/03/2016,20.8
12/03/2016,20.8
13/03/2016,21.7
14/03/2016,20.55
15/03/2016,20.5
16/03/2016,20.2
17/03/2016,18.85
18/03/2016,16.5
19/03/2016,13.05
20/03/2016,4.95
21/03/2016,7.8
22/03/2016,12.75
23/03/2016,17.4
24/03/2016,19.9
25/03/2016,19.35
26/03/2016,16.3
27/03/2016,15.6
28/03/2016,15.95
29/03/2016,11.55
30/03/2016,14.45
31/03/2016,20.1
1/04/2016,20.4
2/04/2016,15.35
3/04/2016,12.2
4/04/2016,17
5/04/2016,5.7
6/04/2016,9.75
7/04/2016,15.75
8/04/2016,11.4
9/04/2016,6.45
10/04/2016,9.4
11/04/2016,16.7
12/04/2016,13.25
13/04/2016,11.9
14/04/2016,12.95
15/04/2016,11.85
16/04/2016,12.05
17/04/2016,13.35
18/04/2016,20.85
19/04/2016,22.45
20/04/2016,18.95
21/04/2016,20.85
22/04/2016,19.8
23/04/2016,18.85
24/04/2016,17.55
25/04/2016,20.45
26/04/2016,22.75
27/04/2016,24
28/04/2016,24
29/04/2016,22.5
30/04/2016,18.9
1/05/2016,20.8
2/05/2016,23.25
3/05/2016,20.85
4/05/2016,17.3
5/05/2016,12.15
6/05/2016,14.75
7/05/2016,20.5
8/05/2016,22.9
9/05/2016,24.1
10/05/2016,22.45
11/05/2016,23.65
12/05/2016,24.05
13/05/2016,19.85
14/05/2016,19.2
15/05/2016,13.5
16/05/2016,18.3
17/05/2016,20.35
18/05/2016,16.5
19/05/2016,15.45
20/05/2016,18
21/05/2016,20.85
22/05/2016,16.7
23/05/2016,15.15
24/05/2016,21.35
25/05/2016,24.4
26/05/2016,24.85
27/05/2016,21.85
28/05/2016,25.05
29/05/2016,22.2
30/05/2016,23.85
31/05/2016,24.8
1/06/2016,25.35
2/06/2016,25.55
3/06/2016,26.65
4/06/2016,28
5/06/2016,26.35
6/06/2016,23.2
7/06/2016,23.5
8/06/2016,20.85
9/06/2016,22.25
10/06/2016,25
11/06/2016,28.35
12/06/2016,27.85
13/06/2016,24.65
14/06/2016,26.8
15/06/2016,27.15
16/06/2016,28.1
17/06/2016,24.2
18/06/2016,21.5
19/06/2016,22.15
20/06/2016,25.4
21/06/2016,27.6
22/06/2016,29.2
23/06/2016,27.85
24/06/2016,26.3
25/06/2016,24.95
26/06/2016,24.65
27/06/2016,27.3
28/06/2016,22.4
29/06/2016,26.6
30/06/2016,26.35
1/07/2016,27.3
2/07/2016,27.55
3/07/2016,26.45
4/07/2016,27.15
5/07/2016,29.2
6/07/2016,27.9
7/07/2016,28.25
8/07/2016,28.05
9/07/2016,28
10/07/2016,27.8
11/07/2016,26.95
12/07/2016,27.6
13/07/2016,29.5
14/07/2016,30.15
15/07/2016,28.3
16/07/2016,25.55
17/07/2016,26.9
18/07/2016,28.75
19/07/2016,27.3
20/07/2016,26.4
21/07/2016,27.5
22/07/2016,27.85
23/07/2016,28.45
24/07/2016,29.85
25/07/2016,29.75
26/07/2016,30.65
27/07/2016,30.9
28/07/2016,30.7
29/07/2016,28.85
30/07/2016,29.2
31/07/2016,29.15
1/08/2016,27.6
2/08/2016,26.95
3/08/2016,25.7
4/08/2016,26.15
5/08/2016,27.1
6/08/2016,28.75
7/08/2016,27.05
8/08/2016,27.6
9/08/2016,27.35
10/08/2016,27.45
11/08/2016,28.1
12/08/2016,28.95
13/08/2016,29.3
14/08/2016,29.4
15/08/2016,29.5
16/08/2016,29.4
17/08/2016,29.35
18/08/2016,28.35
19/08/2016,28.1
20/08/2016,27.55
21/08/2016,28.05
22/08/2016,24.8
23/08/2016,25.05
24/08/2016,24.15
25/08/2016,27.6
26/08/2016,29
27/08/2016,28.55
28/08/2016,26.8
29/08/2016,26.25
30/08/2016,27
31/08/2016,26.55
1/09/2016,28
2/09/2016,19.9
3/09/2016,21.55
4/09/2016,21.35
5/09/2016,22.45
6/09/2016,25.85
7/09/2016,27.4
8/09/2016,27.7
9/09/2016,27.55
10/09/2016,27.05
11/09/2016,27.05
12/09/2016,25
13/09/2016,24.25
14/09/2016,25.1
15/09/2016,25.7
16/09/2016,23.8
17/09/2016,24.85
18/09/2016,25.9
19/09/2016,24
20/09/2016,22.6
21/09/2016,21.9
22/09/2016,23.6
23/09/2016,22.65
24/09/2016,25.4
25/09/2016,23
26/09/2016,22.9
27/09/2016,23.8
28/09/2016,23.55
29/09/2016,21.85
30/09/2016,22.5
1/10/2016,22
2/10/2016,21.55
3/10/2016,21.9
4/10/2016,20.05
5/10/2016,18.65
6/10/2016,19.2
7/10/2016,22.85
8/10/2016,16.75
9/10/2016,15.25
10/10/2016,13.5
11/10/2016,14.45
12/10/2016,17.1
13/10/2016,19.25
14/10/2016,16.9
15/10/2016,16.45
16/10/2016,19.1
17/10/2016,21.65
18/10/2016,22.75
19/10/2016,23.2
20/10/2016,22.65
21/10/2016,17.35
22/10/2016,10.75
23/10/2016,14.25
24/10/2016,17.65
25/10/2016,11.9
26/10/2016,13.5
27/10/2016,17.65
28/10/2016,16.95
29/10/2016,18.2
30/10/2016,20.95
31/10/2016,18.05
1/11/2016,14.85
2/11/2016,18.6
3/11/2016,21.2
4/11/2016,12.55
5/11/2016,10.6
6/11/2016,12.7
7/11/2016,9.5
8/11/2016,11.25
9/11/2016,11.9
10/11/2016,10.2
11/11/2016,12.85
12/11/2016,5.6
13/11/2016,5.6
14/11/2016,9.25
15/11/2016,10.05
16/11/2016,11.85
17/11/2016,12.3
18/11/2016,15.45
19/11/2016,12.05
20/11/2016,4.75
21/11/2016,5.55
22/11/2016,5.45
23/11/2016,7.7
24/11/2016,16.3
25/11/2016,15.7
26/11/2016,6.65
27/11/2016,5.6
28/11/2016,8.75
29/11/2016,19.45
30/11/2016,19.4
1/12/2016,10
2/12/2016,8.05
3/12/2016,7.05
4/12/2016,5.9
5/12/2016,10.85
6/12/2016,6.9
7/12/2016,9.7
8/12/2016,5.1
9/12/2016,0.35
10/12/2016,0.45
11/12/2016,1.55
12/12/2016,9.6
13/12/2016,7.65
14/12/2016,6.3
15/12/2016,1.55
16/12/2016,-2.65
17/12/2016,7.75
18/12/2016,13.4
19/12/2016,2.3
20/12/2016,2.05
21/12/2016,6.45
22/12/2016,10.2
23/12/2016,7.35
24/12/2016,12.2
25/12/2016,13.15
26/12/2016,11.1
27/12/2016,12.75
28/12/2016,10.45
29/12/2016,10.2
30/12/2016,2.65
31/12/2016,3.05
1/01/2017,8.5
2/01/2017,10.6
3/01/2017,12.1
4/01/2017,7.8
5/01/2017,3.65
6/01/2017,3.25
7/01/2017,-5.2
8/01/2017,-6.95
9/01/2017,-5.25
10/01/2017,2.85
11/01/2017,11.7
12/01/2017,16
13/01/2017,16.4
14/01/2017,8.25
15/01/2017,11
16/01/2017,8.55
17/01/2017,13.75
18/01/2017,12.95
19/01/2017,10.55
20/01/2017,14.95
21/01/2017,13.3
22/01/2017,13.6
23/01/2017,10.6
24/01/2017,10.2
25/01/2017,12.7
26/01/2017,11.15
27/01/2017,4.55
28/01/2017,5.05
29/01/2017,6.05
30/01/2017,3.95
31/01/2017,12.65
1/02/2017,14.35
2/02/2017,12.1
3/02/2017,2.3
4/02/2017,1.85
5/02/2017,7.45
6/02/2017,11.1
7/02/2017,16.6
8/02/2017,17.4
9/02/2017,4.95
10/02/2017,4.8
11/02/2017,15.5
12/02/2017,18.75
13/02/2017,7.75
14/02/2017,9.65
15/02/2017,7.4
16/02/2017,6.9
17/02/2017,11.15
18/02/2017,13.2
19/02/2017,13.55
20/02/2017,14.5
21/02/2017,13.1
22/02/2017,16.3
23/02/2017,16.55
24/02/2017,18
25/02/2017,14.4
26/02/2017,7.2
27/02/2017,11
28/02/2017,18.25
1/03/2017,18.3
2/03/2017,8.25
3/03/2017,5.75
4/03/2017,5.45
5/03/2017,6.45
6/03/2017,10.8
7/03/2017,16.5
8/03/2017,13.05
9/03/2017,15.15
10/03/2017,11.1
11/03/2017,5.95
12/03/2017,1.85
13/03/2017,1.95
14/03/2017,4.55
15/03/2017,0.35
16/03/2017,3
17/03/2017,7.5
18/03/2017,12.2
19/03/2017,7.6
20/03/2017,10.5
21/03/2017,20.9
22/03/2017,9.25
23/03/2017,7.55
24/03/2017,13.2
25/03/2017,17.4
26/03/2017,19.15
27/03/2017,20.5
28/03/2017,19.4
29/03/2017,17.95
30/03/2017,17.35
31/03/2017,18.25
1/04/2017,16.75
2/04/2017,15.3
3/04/2017,18.6
4/04/2017,20.95
5/04/2017,18.85
6/04/2017,13.2
7/04/2017,9.25
8/04/2017,11.65
9/04/2017,16.3
10/04/2017,18.55
11/04/2017,20.05
12/04/2017,20.25
13/04/2017,18.65
14/04/2017,19.8
15/04/2017,21.6
16/04/2017,21.7
17/04/2017,22.95
18/04/2017,18
19/04/2017,19.15
20/04/2017,23.05
21/04/2017,24
22/04/2017,21.85
23/04/2017,13.1
24/04/2017,13.9
25/04/2017,16.45
26/04/2017,21.6
27/04/2017,22.65
28/04/2017,26.75
29/04/2017,26.05
30/04/2017,24.85
1/05/2017,22.35
2/05/2017,18.85
3/05/2017,20.55
4/05/2017,21.65
5/05/2017,17.55
6/05/2017,13.25
7/05/2017,14.35
8/05/2017,15.75
9/05/2017,17.25
10/05/2017,23.45
11/05/2017,22.65
12/05/2017,15.05
13/05/2017,16.15
14/05/2017,21.4
15/05/2017,22.95
16/05/2017,25.25
17/05/2017,25.5
18/05/2017,24.7
19/05/2017,26.15
20/05/2017,25.75
21/05/2017,22.75
22/05/2017,23.95
23/05/2017,19.75
24/05/2017,20.15
25/05/2017,19.25
26/05/2017,22
27/05/2017,26.05
28/05/2017,25.05
29/05/2017,24.95
30/05/2017,24.2
31/05/2017,23.9
1/06/2017,24.5
2/06/2017,22.95
3/06/2017,24.75
4/06/2017,25.95
5/06/2017,24.5
6/06/2017,23.65
7/06/2017,18.4
8/06/2017,18
9/06/2017,23.05
10/06/2017,24.95
11/06/2017,25.1
12/06/2017,25.7
13/06/2017,25.05
14/06/2017,27.2
15/06/2017,26.2
16/06/2017,26.55
17/06/2017,26.55
18/06/2017,27.7
19/06/2017,26.35
20/06/2017,21.35
21/06/2017,24.95
22/06/2017,24.75
23/06/2017,28.3
24/06/2017,26.5
25/06/2017,23.95
26/06/2017,23.3
27/06/2017,21.4
28/06/2017,22.4
29/06/2017,25.2
30/06/2017,25.5
1/07/2017,26.3
2/07/2017,27.45
3/07/2017,27.1
4/07/2017,26.95
5/07/2017,27.45
6/07/2017,28.9
7/07/2017,28.45
8/07/2017,27.2
9/07/2017,26.75
10/07/2017,26.4
11/07/2017,28.25
12/07/2017,28.95
13/07/2017,29.55
14/07/2017,30.05
15/07/2017,28.5
16/07/2017,26.9
17/07/2017,26.5
18/07/2017,25.8
19/07/2017,27.35
20/07/2017,29.25
21/07/2017,29.75
22/07/2017,30.05
23/07/2017,28.65
24/07/2017,27.7
25/07/2017,27.5
26/07/2017,26.05
27/07/2017,27.85
28/07/2017,28.15
29/07/2017,24.05
30/07/2017,22.05
31/07/2017,22.55
1/08/2017,24.45
2/08/2017,26.65
3/08/2017,26.2
4/08/2017,26.8
5/08/2017,26.35
6/08/2017,27.75
7/08/2017,26.85
8/08/2017,23.35
9/08/2017,22.55
10/08/2017,25.4
11/08/2017,27.4
12/08/2017,27.8
13/08/2017,26.65
14/08/2017,27.75
15/08/2017,28.2
16/08/2017,28.35
17/08/2017,28.7
18/08/2017,29.45
19/08/2017,27.65
20/08/2017,28.45
21/08/2017,27.5
22/08/2017,28.8
23/08/2017,28.8
24/08/2017,24.45
25/08/2017,24.75
26/08/2017,23.95
27/08/2017,23
28/08/2017,22.1
29/08/2017,19.2
30/08/2017,23.7
31/08/2017,24.75
1/09/2017,25.65
2/09/2017,23.35
3/09/2017,22.75
4/09/2017,25.1
5/09/2017,25.2
6/09/2017,19.7
7/09/2017,18.25
8/09/2017,18.8
9/09/2017,19.25
10/09/2017,17.7
11/09/2017,18
12/09/2017,21.8
13/09/2017,23.25
14/09/2017,23.2
15/09/2017,23.75
16/09/2017,24.4
17/09/2017,24.05
18/09/2017,23.35
19/09/2017,23.55
20/09/2017,25.3
21/09/2017,24.85
22/09/2017,24.35
23/09/2017,24.05
24/09/2017,23.8
25/09/2017,23.85
26/09/2017,25.45
27/09/2017,26.05
28/09/2017,26.1
29/09/2017,21.25
30/09/2017,18.2
1/10/2017,16.6
2/10/2017,18.2
3/10/2017,18.65
4/10/2017,20.2
5/10/2017,21.45
6/10/2017,22.45
7/10/2017,23.45
8/10/2017,25.9
9/10/2017,27.4
10/10/2017,27.05
11/10/2017,26.4
12/10/2017,23.85
13/10/2017,19.55
14/10/2017,21
15/10/2017,22.3
16/10/2017,14.2
17/10/2017,11.1
18/10/2017,13
19/10/2017,15.55
20/10/2017,17.5
21/10/2017,18
22/10/2017,19.15
23/10/2017,18.6
24/10/2017,14.75
25/10/2017,12.35
26/10/2017,10.55
27/10/2017,14.65
28/10/2017,17.05
29/10/2017,11.45
30/10/2017,9.15
31/10/2017,13.2
1/11/2017,17.25
2/11/2017,18.55
3/11/2017,20.15
4/11/2017,18.1
5/11/2017,15.9
6/11/2017,18.25
7/11/2017,14.45
8/11/2017,7.7
9/11/2017,7.9
10/11/2017,7.1
11/11/2017,3.6
12/11/2017,6.2
13/11/2017,9.8
14/11/2017,6.9
15/11/2017,6.7
16/11/2017,10.8
17/11/2017,7.3
18/11/2017,11.4
19/11/2017,6.8
20/11/2017,6.45
21/11/2017,9.75
22/11/2017,10.15
23/11/2017,3.25
24/11/2017,6.45
25/11/2017,10.25
26/11/2017,8
27/11/2017,7.25
28/11/2017,9.35
29/11/2017,12.15
30/11/2017,12.25
1/12/2017,13.8
2/12/2017,9.65
3/12/2017,10.45
4/12/2017,9.45
5/12/2017,14.7
6/12/2017,9.85
7/12/2017,6.35
8/12/2017,3.15
9/12/2017,0.35
10/12/2017,2.4
11/12/2017,5.25
12/12/2017,3.9
13/12/2017,2.05
14/12/2017,7.85
15/12/2017,3.5
16/12/2017,3.6
17/12/2017,5.7
18/12/2017,12.65
19/12/2017,14.65
20/12/2017,9.5
21/12/2017,7.9
22/12/2017,10.6
23/12/2017,15.9
24/12/2017,9.25
25/12/2017,2.9
26/12/2017,3.25
27/12/2017,1.8
28/12/2017,-2.5
29/12/2017,0.7
30/12/2017,4.75
31/12/2017,5.55
1/01/2018,-6.95
2/01/2018,-6.45
3/01/2018,-4.9
4/01/2018,-6.15
5/01/2018,-6.45
6/01/2018,-8.2
7/01/2018,-7.65
8/01/2018,0.25
9/01/2018,9.45
10/01/2018,9.55
11/01/2018,15.75
12/01/2018,14.15
13/01/2018,2.4
14/01/2018,-2.4
15/01/2018,-1.5
16/01/2018,1.85
17/01/2018,-3.45
18/01/2018,-4
19/01/2018,4
20/01/2018,6.65
21/01/2018,11.15
22/01/2018,10.9
23/01/2018,11.2
24/01/2018,5.55
25/01/2018,3.35
26/01/2018,5.45
27/01/2018,10.8
28/01/2018,13.25
29/01/2018,5.55
30/01/2018,0.25
31/01/2018,1.7
1/02/2018,9.8
2/02/2018,1.1
3/02/2018,-0.5
4/02/2018,8.25
5/02/2018,5.45
6/02/2018,8.9
7/02/2018,13
8/02/2018,5.35
9/02/2018,7.95
10/02/2018,16
11/02/2018,19.75
12/02/2018,13.35
13/02/2018,5.8
14/02/2018,9.95
15/02/2018,20.25
16/02/2018,19.4
17/02/2018,9.75
18/02/2018,11.95
19/02/2018,9.1
20/02/2018,18.4
21/02/2018,21.35
22/02/2018,19.4
23/02/2018,19.6
24/02/2018,21.4
25/02/2018,20.65
26/02/2018,10.15
27/02/2018,9.8
28/02/2018,10.45
1/03/2018,14.5
2/03/2018,8.25
3/03/2018,8.4
4/03/2018,6.4
5/03/2018,7.2
6/03/2018,7.8
7/03/2018,5.55
8/03/2018,2.8
9/03/2018,5.45
10/03/2018,11
11/03/2018,8.15
12/03/2018,1.6
13/03/2018,5.85
14/03/2018,2.3
15/03/2018,9.5
16/03/2018,12.45
17/03/2018,13.25
18/03/2018,12.8
19/03/2018,14.2
20/03/2018,10.5
21/03/2018,4.4
22/03/2018,6
23/03/2018,7.15
24/03/2018,6.05
25/03/2018,7.05
26/03/2018,7.9
27/03/2018,6.3
28/03/2018,16.1
29/03/2018,20.75
30/03/2018,12.85
31/03/2018,11.95
1/04/2018,16.55
2/04/2018,18.7
3/04/2018,18.55
4/04/2018,13.95
5/04/2018,10.4
6/04/2018,15.95
7/04/2018,8.2
8/04/2018,6.9
9/04/2018,8.6
10/04/2018,10.55
11/04/2018,11.3
12/04/2018,16.35
13/04/2018,19.7
14/04/2018,22.1
15/04/2018,17.8
16/04/2018,8
17/04/2018,11.5
18/04/2018,20.5
19/04/2018,14.25
20/04/2018,10.65
21/04/2018,12.8
22/04/2018,16.45
23/04/2018,15.9
24/04/2018,16.55
25/04/2018,16.25
26/04/2018,18.1
27/04/2018,16.85
28/04/2018,18.35
29/04/2018,12.1
30/04/2018,15.25
1/05/2018,20.15
2/05/2018,21.4
3/05/2018,22
4/05/2018,22.65
5/05/2018,22.6
6/05/2018,22.75
7/05/2018,18.8
8/05/2018,18.1
9/05/2018,21.25
10/05/2018,24
11/05/2018,26
12/05/2018,27.2
13/05/2018,27.45
14/05/2018,27.4
15/05/2018,24.95
16/05/2018,24.95
17/05/2018,23.15
18/05/2018,24.2
19/05/2018,22.65
20/05/2018,24.45
21/05/2018,24.95
