,"(deg C) Mean Temperature (gridMET) at -76.9743E,34.7660N, 2015-01-01 to 2026-03-20"
"2016-11-04",13.25
"2016-11-05",10.75
"2016-11-06",13.1
"2016-11-07",9.75
"2016-11-08",11.25
"2016-11-09",11.4
"2016-11-10",9.8
"2016-11-11",14.6
"2016-11-12",8.5
"2016-11-13",10.7
"2016-11-14",15.5
"2016-11-15",10.6
"2016-11-16",11.45
"2016-11-17",11.3
"2016-11-18",14.05
"2016-11-19",12.35
"2016-11-20",4.35
"2016-11-21",5.8
"2016-11-22",5
"2016-11-23",8.05
"2016-11-24",15.4
"2016-11-25",16.2
"2016-11-26",7.05
"2016-11-27",5.55
"2016-11-28",10.4
"2016-11-29",20
"2016-11-30",20.65
"2016-12-01",13.75
"2016-12-02",9.25
"2016-12-03",8.3
"2016-12-04",10.7
"2016-12-05",12.25
"2016-12-06",13.85
"2016-12-07",10.6
"2016-12-08",8.05
"2016-12-09",2.5
"2016-12-10",1.8
"2016-12-11",7.9
"2016-12-12",13.45
"2016-12-13",10.05
"2016-12-14",7
"2016-12-15",3.25
"2016-12-16",2.15
"2016-12-17",13.6
"2016-12-18",15.05
"2016-12-19",3.85
"2016-12-20",3.45
"2016-12-21",6.55
"2016-12-22",10
"2016-12-23",8.6
"2016-12-24",14.15
"2016-12-25",11.8
"2016-12-26",14.05
"2016-12-27",17.65
"2016-12-28",11.15
"2016-12-29",10.4
"2016-12-30",4
"2016-12-31",6.55
"2017-01-01",12.65
"2017-01-02",15.35
"2017-01-03",16.3
"2017-01-04",10.95
"2017-01-05",7.55
"2017-01-06",5.55
"2017-01-07",-2.9
"2017-01-08",-5.2
"2017-01-09",-2.1
"2017-01-10",4.3
"2017-01-11",14.5
"2017-01-12",15.7
"2017-01-13",16.1
"2017-01-14",9.95
"2017-01-15",10.05
"2017-01-16",9.55
"2017-01-17",14.75
"2017-01-18",13.1
"2017-01-19",10.3
"2017-01-20",15.35
"2017-01-21",13.7
"2017-01-22",14.3
"2017-01-23",12.2
"2017-01-24",9.25
"2017-01-25",13.15
"2017-01-26",11.5
"2017-01-27",6.45
"2017-01-28",5.6
"2017-01-29",8.5
"2017-01-30",4.75
"2017-01-31",12.3
"2017-02-01",15.1
"2017-02-02",13.3
"2017-02-03",3.3
"2017-02-04",2.85
"2017-02-05",8
"2017-02-06",10.8
"2017-02-07",15.25
"2017-02-08",16.85
"2017-02-09",6.95
"2017-02-10",5.6
"2017-02-11",15.65
"2017-02-12",18
"2017-02-13",7.9
"2017-02-14",10.25
"2017-02-15",9.55
"2017-02-16",5.75
"2017-02-17",8.65
"2017-02-18",14.05
"2017-02-19",14.7
"2017-02-20",13.55
"2017-02-21",12.15
"2017-02-22",16.55
"2017-02-23",17.55
"2017-02-24",17.2
"2017-02-25",15.4
"2017-02-26",8.45
"2017-02-27",13.25
"2017-02-28",19.35
"2017-03-01",20
"2017-03-02",9.35
"2017-03-03",7.8
"2017-03-04",5.1
"2017-03-05",5.55
"2017-03-06",10.5
"2017-03-07",16.8
"2017-03-08",13.85
"2017-03-09",16.3
"2017-03-10",12.5
"2017-03-11",8.1
"2017-03-12",3.9
"2017-03-13",10.55
"2017-03-14",5.1
"2017-03-15",1.05
"2017-03-16",2.8
"2017-03-17",7.5
"2017-03-18",10.15
"2017-03-19",5.8
"2017-03-20",9.95
"2017-03-21",17.2
"2017-03-22",9.45
"2017-03-23",6.75
"2017-03-24",13.75
"2017-03-25",17.25
"2017-03-26",16.75
"2017-03-27",19.05
"2017-03-28",17.95
"2017-03-29",14.75
"2017-03-30",16.3
"2017-03-31",17.15
"2017-04-01",16.9
"2017-04-02",13.45
"2017-04-03",19.4
"2017-04-04",20.15
"2017-04-05",21.95
"2017-04-06",16.5
"2017-04-07",9.4
"2017-04-08",11.6
"2017-04-09",14.85
"2017-04-10",17.4
"2017-04-11",19.05
"2017-04-12",19.2
"2017-04-13",18.35
"2017-04-14",19.85
"2017-04-15",21.2
"2017-04-16",21.65
"2017-04-17",21.95
"2017-04-18",19.75
"2017-04-19",19.65
"2017-04-20",22.75
"2017-04-21",23.55
"2017-04-22",21.1
"2017-04-23",16.75
"2017-04-24",19.05
"2017-04-25",19.3
"2017-04-26",20.7
"2017-04-27",23.9
"2017-04-28",24.95
"2017-04-29",24.55
"2017-04-30",24.5
"2017-05-01",23.9
"2017-05-02",19.65
"2017-05-03",21.75
"2017-05-04",22.35
"2017-05-05",17.9
"2017-05-06",15.4
"2017-05-07",15.25
"2017-05-08",16.25
"2017-05-09",17.65
"2017-05-10",22.1
"2017-05-11",22.6
"2017-05-12",18.25
"2017-05-13",17.4
"2017-05-14",21.45
"2017-05-15",23
"2017-05-16",24.2
"2017-05-17",25.05
"2017-05-18",24.1
"2017-05-19",24.35
"2017-05-20",24.45
"2017-05-21",22.05
"2017-05-22",24.1
"2017-05-23",22.8
"2017-05-24",23.2
"2017-05-25",21.4
"2017-05-26",22.2
"2017-05-27",25.25
"2017-05-28",25.95
"2017-05-29",25.3
"2017-05-30",24.55
"2017-05-31",24.1
"2017-06-01",24.5
"2017-06-02",23.95
"2017-06-03",24.7
"2017-06-04",26.15
"2017-06-05",24.6
"2017-06-06",23.6
"2017-06-07",17.95
"2017-06-08",16.45
"2017-06-09",21.3
"2017-06-10",23.75
"2017-06-11",24.2
"2017-06-12",24.05
"2017-06-13",25.05
"2017-06-14",25.7
"2017-06-15",25.65
"2017-06-16",26.25
"2017-06-17",26.3
"2017-06-18",27.1
"2017-06-19",27.15
"2017-06-20",24.4
"2017-06-21",25.05
"2017-06-22",26.75
"2017-06-23",27.95
"2017-06-24",26.9
"2017-06-25",25.4
"2017-06-26",23.3
"2017-06-27",23.5
"2017-06-28",22.95
"2017-06-29",24.55
"2017-06-30",26.55
"2017-07-01",26.95
"2017-07-02",27.9
"2017-07-03",27.25
"2017-07-04",26.8
"2017-07-05",27.25
"2017-07-06",29.4
"2017-07-07",28.35
"2017-07-08",27.15
"2017-07-09",26.25
"2017-07-10",26.4
"2017-07-11",27.55
"2017-07-12",27.9
"2017-07-13",28.4
"2017-07-14",28.95
"2017-07-15",27.4
"2017-07-16",25.2
"2017-07-17",24.9
"2017-07-18",24.05
"2017-07-19",25.6
"2017-07-20",27.65
"2017-07-21",28.8
"2017-07-22",28.85
"2017-07-23",29
"2017-07-24",27.65
"2017-07-25",27.9
"2017-07-26",24.95
"2017-07-27",27.15
"2017-07-28",27.75
"2017-07-29",23.75
"2017-07-30",22.3
"2017-07-31",22
"2017-08-01",22.6
"2017-08-02",24.65
"2017-08-03",25.55
"2017-08-04",26.1
"2017-08-05",26.15
"2017-08-06",26.45
"2017-08-07",26.9
"2017-08-08",24.25
"2017-08-09",22.55
"2017-08-10",24.75
"2017-08-11",26
"2017-08-12",26.1
"2017-08-13",27.3
"2017-08-14",27.7
"2017-08-15",28.15
"2017-08-16",27.65
"2017-08-17",28.75
"2017-08-18",29.6
"2017-08-19",27.55
"2017-08-20",27.45
"2017-08-21",26.85
"2017-08-22",27.05
"2017-08-23",27.1
"2017-08-24",25.3
"2017-08-25",25.75
"2017-08-26",25.35
"2017-08-27",24.25
"2017-08-28",23.65
"2017-08-29",22.45
"2017-08-30",23.35
"2017-08-31",25.35
"2017-09-01",25.25
"2017-09-02",23.85
"2017-09-03",22.95
"2017-09-04",24.6
"2017-09-05",24.8
"2017-09-06",22.1
"2017-09-07",19.6
"2017-09-08",20.5
"2017-09-09",20.65
"2017-09-10",20.15
"2017-09-11",21.75
"2017-09-12",22.55
"2017-09-13",24.2
"2017-09-14",24.15
"2017-09-15",24.8
"2017-09-16",25.25
"2017-09-17",24.3
"2017-09-18",24.3
"2017-09-19",23.4
"2017-09-20",25.65
"2017-09-21",24.65
"2017-09-22",24.7
"2017-09-23",24.6
"2017-09-24",24.85
"2017-09-25",24.4
"2017-09-26",25.95
"2017-09-27",25.65
"2017-09-28",25.85
"2017-09-29",21.4
"2017-09-30",18.9
"2017-10-01",18.95
"2017-10-02",19.55
"2017-10-03",21.25
"2017-10-04",20.55
"2017-10-05",22
"2017-10-06",23.85
"2017-10-07",25.55
"2017-10-08",26.15
"2017-10-09",26.3
"2017-10-10",25.65
"2017-10-11",25.75
"2017-10-12",24.4
"2017-10-13",21.9
"2017-10-14",20.55
"2017-10-15",23.55
"2017-10-16",19.55
"2017-10-17",13.6
"2017-10-18",17.2
"2017-10-19",18.1
"2017-10-20",18.35
"2017-10-21",19.25
"2017-10-22",21.1
"2017-10-23",21.75
"2017-10-24",19.3
"2017-10-25",14.55
"2017-10-26",10.75
"2017-10-27",14.05
"2017-10-28",19.25
"2017-10-29",11.95
"2017-10-30",9.25
"2017-10-31",14.25
"2017-11-01",17.75
"2017-11-02",18.6
"2017-11-03",19.4
"2017-11-04",18.95
"2017-11-05",19.35
"2017-11-06",20.3
"2017-11-07",16.6
"2017-11-08",11.45
"2017-11-09",13.25
"2017-11-10",8.75
"2017-11-11",6.45
"2017-11-12",11.25
"2017-11-13",10.4
"2017-11-14",9.2
"2017-11-15",10.2
"2017-11-16",11.8
"2017-11-17",7.9
"2017-11-18",12.2
"2017-11-19",9.55
"2017-11-20",7.8
"2017-11-21",11.65
"2017-11-22",12.3
"2017-11-23",6.6
"2017-11-24",9.25
"2017-11-25",12.4
"2017-11-26",9.95
"2017-11-27",9.5
"2017-11-28",12.65
"2017-11-29",14.25
"2017-11-30",14.6
"2017-12-01",13.6
"2017-12-02",12
"2017-12-03",12.55
"2017-12-04",13.55
"2017-12-05",18.05
"2017-12-06",12.4
"2017-12-07",6.25
"2017-12-08",5.45
"2017-12-09",2.9
"2017-12-10",3.55
"2017-12-11",6.9
"2017-12-12",7.15
"2017-12-13",3.35
"2017-12-14",9
"2017-12-15",6.85
"2017-12-16",4.25
"2017-12-17",6.8
"2017-12-18",13.1
"2017-12-19",14.25
"2017-12-20",11.7
"2017-12-21",10.5
"2017-12-22",12.45
"2017-12-23",16
"2017-12-24",12.85
"2017-12-25",5.55
"2017-12-26",5.5
"2017-12-27",1.8
"2017-12-28",-1
"2017-12-29",2.7
"2017-12-30",5.75
"2017-12-31",7.8
"2018-01-01",-4.95
"2018-01-02",-3.8
"2018-01-03",-0.15
"2018-01-04",-3.9
"2018-01-05",-4.7
"2018-01-06",-6.25
"2018-01-07",-5.5
"2018-01-08",2.1
"2018-01-09",10.25
"2018-01-10",11.75
"2018-01-11",16.3
"2018-01-12",17.05
"2018-01-13",6.05
"2018-01-14",-0.05
"2018-01-15",2.35
"2018-01-16",5.2
"2018-01-17",2.8
"2018-01-18",-0.05
"2018-01-19",6.25
"2018-01-20",8.65
"2018-01-21",10.4
"2018-01-22",11.25
"2018-01-23",12.4
"2018-01-24",7.5
"2018-01-25",4
"2018-01-26",6.15
"2018-01-27",10.9
"2018-01-28",14.75
"2018-01-29",8.35
"2018-01-30",1.7
"2018-01-31",2.2
"2018-02-01",11.1
"2018-02-02",4.05
"2018-02-03",3.1
"2018-02-04",11.4
"2018-02-05",7.9
"2018-02-06",10.15
