,"(deg C) Mean Temperature (gridMET) at -77.4705E,34.6437N, 2015-01-01 to 2025-01-01"
"2015-08-24",26.7475
"2015-08-25",26.9068
"2015-08-26",25.9519
"2015-08-27",23.5321
"2015-08-28",24.4121
"2015-08-29",24.8672
"2015-08-30",26.1668
"2015-08-31",25.2858
"2015-09-01",26.8606
"2015-09-02",27.8258
"2015-09-03",26.9506
"2015-09-04",27.8453
"2015-09-05",27.0507
"2015-09-06",26.0659
"2015-09-07",26.5604
"2015-09-08",26.9608
"2015-09-09",27.4257
"2015-09-10",27.5658
"2015-09-11",26.0105
"2015-09-12",24.6759
"2015-09-13",19.5956
"2015-09-14",18.9005
"2015-09-15",20.5656
"2015-09-16",23.6856
"2015-09-17",23.3206
"2015-09-18",25.0103
"2015-09-19",25.1707
"2015-09-20",25.9854
"2015-09-21",25.6804
"2015-09-22",24.771
"2015-09-23",23.4958
"2015-09-24",23.1954
"2015-09-25",22.7558
"2015-09-26",22.5204
"2015-09-27",24.9358
"2015-09-28",25.3505
"2015-09-29",27.1009
"2015-09-30",25.2286
"2015-10-01",19.6592
"2015-10-02",20.8336
"2015-10-03",25.7644
"2015-10-04",23.1238
"2015-10-05",18.9787
"2015-10-06",17.7789
"2015-10-07",20.6941
"2015-10-08",21.324
"2015-10-09",22.7291
"2015-10-10",18.6042
"2015-10-11",19.4792
"2015-10-12",18.6393
"2015-10-13",21.7237
"2015-10-14",19.2743
"2015-10-15",17.639
"2015-10-16",19.184
"2015-10-17",14.9244
"2015-10-18",10.1336
"2015-10-19",10.9993
"2015-10-20",15.5837
"2015-10-21",17.8891
"2015-10-22",18.4244
"2015-10-23",19.3238
"2015-10-24",17.0343
"2015-10-25",19.1892
"2015-10-26",17.1037
"2015-10-27",18.9142
"2015-10-28",21.9695
"2015-10-29",20.5336
"2015-10-30",16.0888
"2015-10-31",16.3407
"2015-11-01",22.3257
"2015-11-02",20.0109
"2015-11-03",18.8308
"2015-11-04",19.9161
"2015-11-05",21.3406
"2015-11-06",24.1911
"2015-11-07",21.3656
"2015-11-08",14.0857
"2015-11-09",19.0055
"2015-11-10",17.4761
"2015-11-11",14.941
"2015-11-12",18.7063
"2015-11-13",13.7861
"2015-11-14",9.0606
"2015-11-15",10.5958
"2015-11-16",11.6411
"2015-11-17",14.4911
"2015-11-18",19.4206
"2015-11-19",18.451
"2015-11-20",12.7611
"2015-11-21",13.3253
"2015-11-22",7.7756
"2015-11-23",4.5157
"2015-11-24",7.8453
"2015-11-25",11.2508
"2015-11-26",16.8556
"2015-11-27",16.7855
"2015-11-28",16.1805
"2015-11-29",17.2059
"2015-11-30",15.8572
"2015-12-01",16.0067
"2015-12-02",18.7667
"2015-12-03",10.0221
"2015-12-04",9.112
"2015-12-05",11.2716
"2015-12-06",12.3968
"2015-12-07",10.422
"2015-12-08",9.617
"2015-12-09",12.0219
"2015-12-10",15.362
"2015-12-11",17.0115
"2015-12-12",18.4168
"2015-12-13",18.1721
"2015-12-14",20.1568
"2015-12-15",15.9867
"2015-12-16",16.7519
"2015-12-17",20.2723
"2015-12-18",10.757
"2015-12-19",6.1719
"2015-12-20",7.5619
"2015-12-21",15.4021
"2015-12-22",20.292
"2015-12-23",22.257
"2015-12-24",23.0672
"2015-12-25",22.4468
"2015-12-26",20.7115
"2015-12-27",21.4022
"2015-12-28",19.9019
"2015-12-29",23.7017
"2015-12-30",22.2071
"2015-12-31",9.5324
"2016-01-01",9.5
"2016-01-02",5.65
"2016-01-03",5.8
"2016-01-04",2.7
"2016-01-05",-0.5
"2016-01-06",4.95
"2016-01-07",9.9
"2016-01-08",11.15
"2016-01-09",14.4
"2016-01-10",9.65
"2016-01-11",3.05
"2016-01-12",6.7
"2016-01-13",3.1
"2016-01-14",8.35
"2016-01-15",9.6
"2016-01-16",11.95
"2016-01-17",2.85
"2016-01-18",0
"2016-01-19",-2.4
"2016-01-20",-0.55
"2016-01-21",3.65
"2016-01-22",2.8
"2016-01-23",-0.25
"2016-01-24",2.65
"2016-01-25",5.2
"2016-01-26",13.3
"2016-01-27",9.95
"2016-01-28",6.55
"2016-01-29",6.75
"2016-01-30",6.05
"2016-01-31",13
"2016-02-01",17.15
"2016-02-02",14.85
"2016-02-03",20.1
"2016-02-04",12.7
"2016-02-05",4.25
"2016-02-06",6.25
"2016-02-07",3.2
"2016-02-08",7.75
"2016-02-09",4.4
"2016-02-10",1.5
"2016-02-11",2.1
"2016-02-12",0.1
"2016-02-13",-1.25
"2016-02-14",-2
"2016-02-15",8.4
"2016-02-16",11.1
"2016-02-17",9.15
"2016-02-18",4.65
"2016-02-19",6.1
"2016-02-20",15.9
"2016-02-21",17.35
"2016-02-22",14.55
"2016-02-23",14.9
"2016-02-24",15.85
"2016-02-25",8.6
"2016-02-26",5.3
"2016-02-27",4.9
"2016-02-28",11.55
"2016-02-29",14.25
"2016-03-01",14.6
"2016-03-02",9.45
"2016-03-03",8.5
"2016-03-04",4.8
"2016-03-05",7.5
"2016-03-06",8.25
"2016-03-07",10.95
"2016-03-08",17.4
"2016-03-09",19.1
"2016-03-10",22.05
"2016-03-11",21.35
"2016-03-12",21
"2016-03-13",22.1
"2016-03-14",21
"2016-03-15",19.75
"2016-03-16",20.9
"2016-03-17",20.15
"2016-03-18",17.4
"2016-03-19",15.55
"2016-03-20",7.1
"2016-03-21",7.9
"2016-03-22",12
"2016-03-23",18.5
"2016-03-24",21.05
"2016-03-25",22.15
"2016-03-26",17.35
"2016-03-27",17.45
"2016-03-28",18.3
"2016-03-29",14.1
"2016-03-30",16.65
"2016-03-31",19.7
"2016-04-01",22
"2016-04-02",16.65
"2016-04-03",11.65
"2016-04-04",16.75
"2016-04-05",6.3
"2016-04-06",12.45
"2016-04-07",17.95
"2016-04-08",13.25
"2016-04-09",9.95
"2016-04-10",9.8
"2016-04-11",18.15
"2016-04-12",15.55
"2016-04-13",12.6
"2016-04-14",14.25
"2016-04-15",12.6
"2016-04-16",13.05
"2016-04-17",13.3
"2016-04-18",20.05
"2016-04-19",23.6
"2016-04-20",18.35
"2016-04-21",20.35
"2016-04-22",21.65
"2016-04-23",19.3
"2016-04-24",16.25
"2016-04-25",19.45
"2016-04-26",22.65
"2016-04-27",24.35
"2016-04-28",23.5
"2016-04-29",19.8
"2016-04-30",18.9
"2016-05-01",22.25
"2016-05-02",23.6
"2016-05-03",21.55
"2016-05-04",21.35
"2016-05-05",15.7
"2016-05-06",14.7
"2016-05-07",20.3
"2016-05-08",24.4
"2016-05-09",25.55
"2016-05-10",23.45
"2016-05-11",24.15
"2016-05-12",23.95
"2016-05-13",20.5
"2016-05-14",20.5
"2016-05-15",14.95
"2016-05-16",18.85
"2016-05-17",22.45
"2016-05-18",16.85
"2016-05-19",19.85
"2016-05-20",19.85
"2016-05-21",22
"2016-05-22",17
"2016-05-23",15.8
"2016-05-24",20.7
"2016-05-25",24.2
"2016-05-26",22.75
"2016-05-27",22.75
"2016-05-28",25.9
"2016-05-29",25.8
"2016-05-30",25.3
"2016-05-31",25.15
"2016-06-01",24.65
"2016-06-02",25.8
"2016-06-03",27.15
"2016-06-04",28.45
"2016-06-05",27.85
"2016-06-06",25.75
"2016-06-07",25.1
"2016-06-08",21.35
"2016-06-09",22.25
"2016-06-10",23.55
"2016-06-11",27
"2016-06-12",28.45
"2016-06-13",23.25
"2016-06-14",27.35
"2016-06-15",26.8
"2016-06-16",28.3
"2016-06-17",25.85
"2016-06-18",23.2
"2016-06-19",20.75
"2016-06-20",25.2
"2016-06-21",26.75
"2016-06-22",29.3
"2016-06-23",27.9
"2016-06-24",26.65
"2016-06-25",26.35
"2016-06-26",25.35
"2016-06-27",26
"2016-06-28",25.95
"2016-06-29",26.15
"2016-06-30",27.15
"2016-07-01",25.85
"2016-07-02",28.2
"2016-07-03",28.2
"2016-07-04",27.95
"2016-07-05",29.2
"2016-07-06",28.3
"2016-07-07",28.75
"2016-07-08",28.65
"2016-07-09",28.65
"2016-07-10",28.5
"2016-07-11",26.2
"2016-07-12",27.15
"2016-07-13",29.75
"2016-07-14",30.45
"2016-07-15",27.9
"2016-07-16",26.65
"2016-07-17",26.9
"2016-07-18",28.65
"2016-07-19",26.5
"2016-07-20",27.1
"2016-07-21",26.8
"2016-07-22",27.65
"2016-07-23",28.35
"2016-07-24",29.05
"2016-07-25",28.8
"2016-07-26",30.1
"2016-07-27",30.6
"2016-07-28",31.1
"2016-07-29",30
"2016-07-30",30.25
"2016-07-31",27.8
"2016-08-01",27.5
"2016-08-02",27.35
"2016-08-03",26.2
"2016-08-04",27.6
"2016-08-05",28.05
"2016-08-06",27.85
"2016-08-07",27.7
"2016-08-08",28.25
"2016-08-09",27.4
"2016-08-10",27.6
"2016-08-11",28.65
"2016-08-12",28.9
"2016-08-13",29.05
"2016-08-14",29.65
"2016-08-15",28.2
"2016-08-16",28.1
"2016-08-17",28.9
"2016-08-18",28.55
"2016-08-19",27.35
"2016-08-20",27.65
"2016-08-21",28.9
"2016-08-22",26.9
"2016-08-23",24.85
"2016-08-24",25.25
"2016-08-25",26
"2016-08-26",27.05
"2016-08-27",28.85
"2016-08-28",26.9
"2016-08-29",26.75
"2016-08-30",26.85
"2016-08-31",25.5
"2016-09-01",27.7
"2016-09-02",22.45
"2016-09-03",22.25
"2016-09-04",22.15
"2016-09-05",22.25
"2016-09-06",25.6
"2016-09-07",27.7
"2016-09-08",27.7
"2016-09-09",26.25
"2016-09-10",26.3
"2016-09-11",27.75
"2016-09-12",23.9
"2016-09-13",24.5
"2016-09-14",24.8
"2016-09-15",25.1
"2016-09-16",25.55
"2016-09-17",26.4
"2016-09-18",27.7
"2016-09-19",25.55
"2016-09-20",23.25
"2016-09-21",25.15
"2016-09-22",24.15
"2016-09-23",24.7
"2016-09-24",25.75
"2016-09-25",22.65
"2016-09-26",24
"2016-09-27",23.3
"2016-09-28",25.4
"2016-09-29",24.2
"2016-09-30",23.8
"2016-10-01",24.05
"2016-10-02",22.65
"2016-10-03",22.75
"2016-10-04",21.3
"2016-10-05",22.9
"2016-10-06",22
"2016-10-07",25.5
"2016-10-08",21.3
"2016-10-09",16.4
"2016-10-10",14.1
"2016-10-11",17.25
"2016-10-12",19.75
"2016-10-13",20.25
"2016-10-14",17.6
"2016-10-15",18.15
"2016-10-16",20.1
"2016-10-17",21
"2016-10-18",22.2
"2016-10-19",22.9
"2016-10-20",21.5
"2016-10-21",19.45
"2016-10-22",11.75
"2016-10-23",13.75
"2016-10-24",18.65
"2016-10-25",12.1
"2016-10-26",14.05
"2016-10-27",18.65
"2016-10-28",17.8
"2016-10-29",17.9
"2016-10-30",21.85
"2016-10-31",16.65
"2016-11-01",17.2
"2016-11-02",19.45
"2016-11-03",21.25
"2016-11-04",13.45
"2016-11-05",10.6
"2016-11-06",12.7
"2016-11-07",9.45
"2016-11-08",10.75
"2016-11-09",11
"2016-11-10",10.5
"2016-11-11",14.95
"2016-11-12",8.6
"2016-11-13",10.4
"2016-11-14",14.6
"2016-11-15",10.75
"2016-11-16",11.8
"2016-11-17",11.6
"2016-11-18",14.15
"2016-11-19",12.95
"2016-11-20",4.55
"2016-11-21",5.65
"2016-11-22",5.35
"2016-11-23",7.7
"2016-11-24",16.45
"2016-11-25",16.7
"2016-11-26",7.2
"2016-11-27",5.7
"2016-11-28",10.65
"2016-11-29",21
"2016-11-30",21.55
"2016-12-01",13.9
"2016-12-02",9.1
"2016-12-03",8.2
"2016-12-04",10.1
"2016-12-05",12.55
"2016-12-06",14.3
"2016-12-07",11.45
"2016-12-08",8.1
"2016-12-09",2.15
"2016-12-10",1.35
"2016-12-11",7.2
"2016-12-12",14.65
"2016-12-13",10.75
"2016-12-14",6.85
"2016-12-15",3.45
"2016-12-16",0.55
"2016-12-17",12.75
"2016-12-18",16.35
"2016-12-19",3.7
"2016-12-20",3.35
"2016-12-21",6.95
"2016-12-22",10.25
"2016-12-23",9.45
"2016-12-24",14.5
"2016-12-25",12.4
"2016-12-26",14.05
"2016-12-27",18.85
"2016-12-28",11.2
"2016-12-29",10.95
"2016-12-30",3.55
"2016-12-31",6.65
"2017-01-01",12.7
"2017-01-02",16.6
"2017-01-03",17.1
"2017-01-04",11.4
"2017-01-05",8.15
"2017-01-06",5.7
"2017-01-07",-3
"2017-01-08",-5.6
"2017-01-09",-2.9
"2017-01-10",4.1
"2017-01-11",14.6
"2017-01-12",16.1
"2017-01-13",16.8
"2017-01-14",10.2
"2017-01-15",11.7
"2017-01-16",10.2
"2017-01-17",14.7
"2017-01-18",13.1
"2017-01-19",10.5
"2017-01-20",16.65
"2017-01-21",14.85
"2017-01-22",15.35
"2017-01-23",12.6
"2017-01-24",9.7
"2017-01-25",13.9
"2017-01-26",11.4
"2017-01-27",6.4
"2017-01-28",5.45
"2017-01-29",8.95
"2017-01-30",5.05
"2017-01-31",13.85
"2017-02-01",17
"2017-02-02",15.75
"2017-02-03",4
"2017-02-04",3.65
"2017-02-05",8.7
"2017-02-06",10.55
"2017-02-07",16.45
"2017-02-08",18
"2017-02-09",7
"2017-02-10",5.4
"2017-02-11",16.6
"2017-02-12",19.9
"2017-02-13",7.4
"2017-02-14",9.3
"2017-02-15",9.5
"2017-02-16",6.25
"2017-02-17",9.35
"2017-02-18",15.8
"2017-02-19",15.35
"2017-02-20",14.9
"2017-02-21",13.1
"2017-02-22",16.25
"2017-02-23",18.35
"2017-02-24",17.65
"2017-02-25",15.6
"2017-02-26",8.35
"2017-02-27",13.3
"2017-02-28",19.65
"2017-03-01",20.65
"2017-03-02",8.45
"2017-03-03",7.35
"2017-03-04",5.5
"2017-03-05",6.75
"2017-03-06",10.4
"2017-03-07",17.05
"2017-03-08",13.6
"2017-03-09",15.55
"2017-03-10",12.3
"2017-03-11",7.85
"2017-03-12",2.6
"2017-03-13",10.05
"2017-03-14",5.8
"2017-03-15",0.95
"2017-03-16",2.8
"2017-03-17",7.05
"2017-03-18",10.45
"2017-03-19",5.7
"2017-03-20",10.2
"2017-03-21",20.3
"2017-03-22",9.8
"2017-03-23",7.55
"2017-03-24",13.85
"2017-03-25",17.2
"2017-03-26",17.15
"2017-03-27",19.25
"2017-03-28",18.9
"2017-03-29",15.45
"2017-03-30",17.1
"2017-03-31",17.65
"2017-04-01",17.9
"2017-04-02",14.85
"2017-04-03",20.1
"2017-04-04",22.15
"2017-04-05",23
"2017-04-06",16.5
"2017-04-07",9.95
"2017-04-08",11.75
"2017-04-09",15.3
"2017-04-10",17.25
"2017-04-11",18.85
"2017-04-12",19.5
"2017-04-13",18.45
"2017-04-14",20.1
"2017-04-15",21.65
"2017-04-16",21.9
"2017-04-17",22.75
"2017-04-18",20.05
"2017-04-19",20.05
"2017-04-20",23.35
"2017-04-21",25.1
"2017-04-22",22.4
"2017-04-23",16.5
"2017-04-24",19.45
"2017-04-25",19.95
"2017-04-26",21.7
"2017-04-27",24.55
"2017-04-28",26
"2017-04-29",25.3
"2017-04-30",25.25
"2017-05-01",24.6
"2017-05-02",19.9
"2017-05-03",21.8
"2017-05-04",23.1
"2017-05-05",18.05
"2017-05-06",15.85
"2017-05-07",15.1
"2017-05-08",16.1
"2017-05-09",17.4
"2017-05-10",22.8
"2017-05-11",23.75
"2017-05-12",19.4
"2017-05-13",17.45
"2017-05-14",22.1
"2017-05-15",24.55
"2017-05-16",24.3
"2017-05-17",25.4
"2017-05-18",24.05
"2017-05-19",24.5
"2017-05-20",25.75
"2017-05-21",23.2
"2017-05-22",24.45
"2017-05-23",23.15
"2017-05-24",23.9
"2017-05-25",21.45
"2017-05-26",22.3
"2017-05-27",26.2
"2017-05-28",26.5
"2017-05-29",26.25
"2017-05-30",26.2
"2017-05-31",24.25
"2017-06-01",24.8
"2017-06-02",23.95
"2017-06-03",25.15
"2017-06-04",26.9
"2017-06-05",25.15
"2017-06-06",24.05
"2017-06-07",17.45
"2017-06-08",16.35
"2017-06-09",21.85
"2017-06-10",23.65
"2017-06-11",24.1
"2017-06-12",23.95
"2017-06-13",25.6
"2017-06-14",26.7
"2017-06-15",26.35
"2017-06-16",26.7
"2017-06-17",26.7
"2017-06-18",27.7
"2017-06-19",27.85
"2017-06-20",25.05
"2017-06-21",25.3
"2017-06-22",27.4
"2017-06-23",28.55
"2017-06-24",27.85
"2017-06-25",26
"2017-06-26",23.35
"2017-06-27",23.4
"2017-06-28",22.75
"2017-06-29",24.95
"2017-06-30",26.55
"2017-07-01",26.8
"2017-07-02",29
"2017-07-03",27.45
"2017-07-04",26.95
"2017-07-05",28.1
"2017-07-06",30.25
"2017-07-07",29.5
"2017-07-08",28.1
"2017-07-09",26.75
"2017-07-10",26.7
"2017-07-11",28.1
"2017-07-12",28.2
"2017-07-13",28.7
"2017-07-14",29.6
"2017-07-15",28
"2017-07-16",25.65
"2017-07-17",25.15
"2017-07-18",24.25
"2017-07-19",25.35
"2017-07-20",28.05
"2017-07-21",28.95
"2017-07-22",29.15
"2017-07-23",29.95
"2017-07-24",27.95
"2017-07-25",28.4
"2017-07-26",25.5
"2017-07-27",27.55
"2017-07-28",28.15
"2017-07-29",24.2
"2017-07-30",22.1
"2017-07-31",22.35
"2017-08-01",23.45
"2017-08-02",25.3
"2017-08-03",25.5
"2017-08-04",26.4
"2017-08-05",26.8
"2017-08-06",26.8
"2017-08-07",27.25
"2017-08-08",24.25
"2017-08-09",23.1
"2017-08-10",25.25
"2017-08-11",26.7
"2017-08-12",26.85
"2017-08-13",27.4
"2017-08-14",27.85
"2017-08-15",28.2
"2017-08-16",28.15
"2017-08-17",28.95
"2017-08-18",29.85
"2017-08-19",28.05
"2017-08-20",28.2
"2017-08-21",27.2
"2017-08-22",27.75
"2017-08-23",27.6
"2017-08-24",25.45
"2017-08-25",26.55
"2017-08-26",25.85
"2017-08-27",24.45
"2017-08-28",24.3
"2017-08-29",22
"2017-08-30",24.15
"2017-08-31",25.7
"2017-09-01",26.25
"2017-09-02",24.5
"2017-09-03",23.1
"2017-09-04",25.05
"2017-09-05",25.35
"2017-09-06",22.3
"2017-09-07",19.55
"2017-09-08",20.5
"2017-09-09",20.4
"2017-09-10",19.95
"2017-09-11",21.85
"2017-09-12",22.9
"2017-09-13",24.7
"2017-09-14",24.4
"2017-09-15",24.9
"2017-09-16",25.95
"2017-09-17",24.95
"2017-09-18",24.2
"2017-09-19",23.75
"2017-09-20",25.85
"2017-09-21",24.95
"2017-09-22",24.45
"2017-09-23",25.1
"2017-09-24",25.1
"2017-09-25",25
"2017-09-26",26.35
"2017-09-27",25.85
"2017-09-28",26.25
"2017-09-29",21.7
"2017-09-30",19.25
"2017-10-01",19.1
"2017-10-02",20
"2017-10-03",21.6
"2017-10-04",21
"2017-10-05",22.25
"2017-10-06",24.1
"2017-10-07",25.9
"2017-10-08",26.8
"2017-10-09",26.65
"2017-10-10",25.95
"2017-10-11",25.9
"2017-10-12",24.55
"2017-10-13",22.2
"2017-10-14",21.25
"2017-10-15",23.65
"2017-10-16",18.9
"2017-10-17",13.1
"2017-10-18",17.3
"2017-10-19",18.45
"2017-10-20",18.35
"2017-10-21",19.15
"2017-10-22",21.45
"2017-10-23",22.25
"2017-10-24",18.95
"2017-10-25",14.3
"2017-10-26",10.6
"2017-10-27",13.65
"2017-10-28",20.2
"2017-10-29",11.9
"2017-10-30",9.7
"2017-10-31",14.1
"2017-11-01",16.6
"2017-11-02",19.35
"2017-11-03",20.1
"2017-11-04",19.8
"2017-11-05",18.95
"2017-11-06",20.95
"2017-11-07",17.35
"2017-11-08",10.7
"2017-11-09",12.4
"2017-11-10",8.55
"2017-11-11",6.45
"2017-11-12",11.6
"2017-11-13",11.1
"2017-11-14",9.25
"2017-11-15",9.55
"2017-11-16",11.7
"2017-11-17",8.15
"2017-11-18",11.6
"2017-11-19",8.95
"2017-11-20",7.45
"2017-11-21",11.25
"2017-11-22",12.85
"2017-11-23",6.85
"2017-11-24",9.4
"2017-11-25",12.05
"2017-11-26",9.5
"2017-11-27",8.75
"2017-11-28",11.65
"2017-11-29",14.35
"2017-11-30",14.5
"2017-12-01",14.45
"2017-12-02",11.95
"2017-12-03",12.65
"2017-12-04",13.35
"2017-12-05",18.65
"2017-12-06",12.9
"2017-12-07",6.55
"2017-12-08",5.4
"2017-12-09",2.8
"2017-12-10",3.8
"2017-12-11",6.75
"2017-12-12",7.3
"2017-12-13",2.85
"2017-12-14",9.25
"2017-12-15",7.15
"2017-12-16",4.6
"2017-12-17",7
"2017-12-18",14.1
"2017-12-19",16.55
"2017-12-20",12.1
"2017-12-21",11.3
"2017-12-22",11.6
"2017-12-23",16.45
"2017-12-24",13
"2017-12-25",5.9
"2017-12-26",5.3
"2017-12-27",2.1
"2017-12-28",-1.05
"2017-12-29",2.5
"2017-12-30",6.6
"2017-12-31",7.8
"2018-01-01",-4.95
"2018-01-02",-4.1
"2018-01-03",-1.15
"2018-01-04",-4.6
"2018-01-05",-5.1
"2018-01-06",-6.95
"2018-01-07",-6.1
"2018-01-08",1.35
"2018-01-09",9.55
"2018-01-10",11.9
"2018-01-11",17.05
"2018-01-12",17.55
"2018-01-13",6.1
"2018-01-14",0.4
"2018-01-15",2.35
"2018-01-16",5.05
"2018-01-17",3.85
"2018-01-18",-0.45
"2018-01-19",7.45
"2018-01-20",10.2
"2018-01-21",11.2
"2018-01-22",11.05
"2018-01-23",13.35
"2018-01-24",7.3
"2018-01-25",3.7
"2018-01-26",6.05
"2018-01-27",11.1
"2018-01-28",15.1
"2018-01-29",8.7
"2018-01-30",1.95
"2018-01-31",1.85
"2018-02-01",11.4
"2018-02-02",3.8
"2018-02-03",1.95
"2018-02-04",11.85
"2018-02-05",7.55
"2018-02-06",10.3
"2018-02-07",15.15
