,"(deg C) Mean Temperature (gridMET) at -76.8740E,34.7672N, 2015-01-01 to 2026-03-20"
"2015-03-17",17.4878
"2015-03-18",11.3179
"2015-03-19",11.1679
"2015-03-20",13.6334
"2015-03-21",13.1924
"2015-03-22",14.0977
"2015-03-23",9.863
"2015-03-24",13.913
"2015-03-25",18.2377
"2015-03-26",20.768
"2015-03-27",12.5977
"2015-03-28",4.8632
"2015-03-29",5.9028
"2015-03-30",10.8883
"2015-03-31",15.9187
"2015-04-01",10.1085
"2015-04-02",16.913
"2015-04-03",21.9984
"2015-04-04",13.3838
"2015-04-05",15.2136
"2015-04-06",19.0879
"2015-04-07",20.1936
"2015-04-08",22.1837
"2015-04-09",19.6536
"2015-04-10",23.0238
"2015-04-11",17.6985
"2015-04-12",17.5283
"2015-04-13",22.1936
"2015-04-14",21.3984
"2015-04-15",15.8633
"2015-04-16",18.8482
"2015-04-17",21.3787
"2015-04-18",21.633
"2015-04-19",21.9982
"2015-04-20",22.2537
"2015-04-21",17.6929
"2015-04-22",20.4533
"2015-04-23",15.1582
"2015-04-24",15.5485
"2015-04-25",15.9284
"2015-04-26",11.4931
"2015-04-27",14.9238
"2015-04-28",15.1184
"2015-04-29",16.6981
"2015-04-30",14.2322
"2015-05-01",13.4025
"2015-05-02",15.0424
"2015-05-03",17.6569
"2015-05-04",18.4671
"2015-05-05",18.6918
"2015-05-06",20.3072
"2015-05-07",21.2923
"2015-05-08",22.8371
"2015-05-09",23.6569
"2015-05-10",21.5519
"2015-05-11",24.5818
"2015-05-12",25.5272
"2015-05-13",20.212
"2015-05-14",16.4021
"2015-05-15",17.9819
"2015-05-16",20.7374
"2015-05-17",24.242
"2015-05-18",25.4072
"2015-05-19",25.0767
"2015-05-20",24.5819
"2015-05-21",21.5975
"2015-05-22",16.912
"2015-05-23",19.692
"2015-05-24",20.172
"2015-05-25",22.0766
"2015-05-26",25.2721
"2015-05-27",22.5369
"2015-05-28",21.8572
"2015-05-29",23.4324
"2015-05-30",23.6023
"2015-05-31",23.8628
"2015-06-01",25.3081
"2015-06-02",24.468
"2015-06-03",22.4031
"2015-06-04",23.2884
"2015-06-05",20.4129
"2015-06-06",23.4083
"2015-06-07",20.7979
"2015-06-08",26.4932
"2015-06-09",24.0332
"2015-06-10",25.323
"2015-06-11",26.4335
"2015-06-12",27.5228
"2015-06-13",28.9627
"2015-06-14",28.9233
"2015-06-15",30.6083
"2015-06-16",32.4683
"2015-06-17",29.3082
"2015-06-18",28.2632
"2015-06-19",28.6386
"2015-06-20",28.9779
"2015-06-21",29.5681
"2015-06-22",30.0532
"2015-06-23",29.5632
"2015-06-24",28.4433
"2015-06-25",28.5682
"2015-06-26",28.343
"2015-06-27",27.0881
"2015-06-28",24.4982
"2015-06-29",25.6278
"2015-06-30",27.6473
"2015-07-01",26.907
"2015-07-02",26.2273
"2015-07-03",25.7267
"2015-07-04",27.7519
"2015-07-05",28.0265
"2015-07-06",27.7415
"2015-07-07",28.3068
"2015-07-08",28.3068
"2015-07-09",29.2068
"2015-07-10",28.907
"2015-07-11",28.0317
"2015-07-12",26.197
"2015-07-13",23.457
"2015-07-14",28.0873
"2015-07-15",26.4475
"2015-07-16",26.067
"2015-07-17",25.5815
"2015-07-18",27.8917
"2015-07-19",28.047
"2015-07-20",29.3016
"2015-07-21",28.0566
"2015-07-22",26.982
"2015-07-23",24.7369
"2015-07-24",23.087
"2015-07-25",23.9965
"2015-07-26",26.0363
"2015-07-27",25.5768
"2015-07-28",26.2468
"2015-07-29",26.8267
"2015-07-30",27.127
"2015-07-31",28.032
"2015-08-01",27.2526
"2015-08-02",27.7426
"2015-08-03",25.2323
"2015-08-04",26.852
"2015-08-05",30.1927
"2015-08-06",27.4476
"2015-08-07",26.2226
"2015-08-08",24.1126
"2015-08-09",24.1068
"2015-08-10",26.3473
"2015-08-11",24.7326
"2015-08-12",24.9872
"2015-08-13",25.2475
"2015-08-14",24.4424
"2015-08-15",24.032
"2015-08-16",25.8924
"2015-08-17",26.5824
"2015-08-18",26.1127
"2015-08-19",26.0776
"2015-08-20",27.9328
"2015-08-21",27.4974
"2015-08-22",25.8128
"2015-08-23",25.6422
"2015-08-24",25.987
"2015-08-25",26.4271
"2015-08-26",25.6018
"2015-08-27",23.7223
"2015-08-28",24.7669
"2015-08-29",24.5376
"2015-08-30",25.8424
"2015-08-31",25.0681
"2015-09-01",26.7983
"2015-09-02",27.1282
"2015-09-03",26.7132
"2015-09-04",28.108
"2015-09-05",27.2032
"2015-09-06",25.4785
"2015-09-07",26.483
"2015-09-08",26.8483
"2015-09-09",27.2733
"2015-09-10",27.318
"2015-09-11",26.123
"2015-09-12",25.1379
"2015-09-13",19.8831
"2015-09-14",18.7134
"2015-09-15",20.7285
"2015-09-16",23.843
"2015-09-17",23.1783
"2015-09-18",25.043
"2015-09-19",25.0084
"2015-09-20",25.7432
"2015-09-21",25.7281
"2015-09-22",24.813
"2015-09-23",22.9379
"2015-09-24",23.2082
"2015-09-25",22.6381
"2015-09-26",22.2132
"2015-09-27",24.1186
"2015-09-28",24.9131
"2015-09-29",26.3133
"2015-09-30",25.123
"2015-10-01",20.5382
"2015-10-02",21.7381
"2015-10-03",25.7933
"2015-10-04",23.7684
"2015-10-05",19.553
"2015-10-06",19.0628
"2015-10-07",21.353
"2015-10-08",21.7629
"2015-10-09",22.9028
"2015-10-10",19.1232
"2015-10-11",19.8684
"2015-10-12",18.8181
"2015-10-13",21.5931
"2015-10-14",19.7332
"2015-10-15",18.3626
"2015-10-16",19.5279
"2015-10-17",15.673
"2015-10-18",11.458
"2015-10-19",11.6334
"2015-10-20",16.7032
"2015-10-21",18.3882
"2015-10-22",18.0083
"2015-10-23",19.0534
"2015-10-24",17.5782
"2015-10-25",19.823
"2015-10-26",17.6383
"2015-10-27",19.053
"2015-10-28",21.6982
"2015-10-29",19.8533
"2015-10-30",16.518
"2015-10-31",17.5235
"2015-11-01",22.7594
"2015-11-02",20.8588
"2015-11-03",20.2186
"2015-11-04",21.7143
"2015-11-05",23.1088
"2015-11-06",24.4293
"2015-11-07",21.7541
"2015-11-08",16.2889
"2015-11-09",20.2738
"2015-11-10",18.7438
"2015-11-11",15.6036
"2015-11-12",18.7889
"2015-11-13",14.7642
"2015-11-14",11.1142
"2015-11-15",12.1739
"2015-11-16",13.714
"2015-11-17",16.649
"2015-11-18",19.989
"2015-11-19",18.9839
"2015-11-20",14.0641
"2015-11-21",14.5789
"2015-11-22",10.1087
"2015-11-23",6.574
"2015-11-24",9.9487
"2015-11-25",13.699
"2015-11-26",17.7088
"2015-11-27",17.6041
"2015-11-28",17.949
"2015-11-29",17.5586
"2015-11-30",16.5416
"2015-12-01",16.6218
"2015-12-02",19.2866
"2015-12-03",11.4065
"2015-12-04",10.0169
"2015-12-05",11.9915
"2015-12-06",12.5864
"2015-12-07",10.2169
"2015-12-08",9.5416
"2015-12-09",12.2868
"2015-12-10",14.9166
"2015-12-11",15.787
"2015-12-12",18.0865
"2015-12-13",18.3817
"2015-12-14",18.9019
"2015-12-15",15.1071
"2015-12-16",15.2366
"2015-12-17",19.7216
"2015-12-18",11.8018
"2015-12-19",7.6668
"2015-12-20",8.9569
"2015-12-21",15.5771
"2015-12-22",19.1565
"2015-12-23",20.6065
"2015-12-24",21.5463
"2015-12-25",20.6266
"2015-12-26",19.6423
"2015-12-27",19.8419
"2015-12-28",18.5017
"2015-12-29",21.882
"2015-12-30",20.4763
"2015-12-31",9.2346
"2016-01-01",9.7
"2016-01-02",6.1
"2016-01-03",5.8
"2016-01-04",2.65
"2016-01-05",-0.65
"2016-01-06",5.85
"2016-01-07",10.3
"2016-01-08",10.65
"2016-01-09",14.3
"2016-01-10",9.8
"2016-01-11",3.45
"2016-01-12",6.3
"2016-01-13",2.5
"2016-01-14",7.9
"2016-01-15",9.65
"2016-01-16",11.25
"2016-01-17",3.2
"2016-01-18",0
"2016-01-19",-2.7
"2016-01-20",-0.65
"2016-01-21",2.75
"2016-01-22",3.9
"2016-01-23",-0.5
"2016-01-24",2.5
"2016-01-25",5.3
"2016-01-26",12.25
"2016-01-27",9.65
"2016-01-28",6.55
"2016-01-29",6.8
"2016-01-30",7
"2016-01-31",12.55
"2016-02-01",16.2
"2016-02-02",13.75
"2016-02-03",19.15
"2016-02-04",12.15
"2016-02-05",4.6
"2016-02-06",5.95
"2016-02-07",4.1
"2016-02-08",7.8
"2016-02-09",4.35
"2016-02-10",2.1
"2016-02-11",1.8
"2016-02-12",0.55
"2016-02-13",-1.7
"2016-02-14",-2.2
"2016-02-15",9.15
"2016-02-16",11.15
"2016-02-17",8.85
"2016-02-18",4.9
"2016-02-19",6.15
"2016-02-20",14.75
"2016-02-21",16.2
"2016-02-22",12.9
"2016-02-23",14.35
"2016-02-24",15
"2016-02-25",8.65
"2016-02-26",5.75
"2016-02-27",4.85
"2016-02-28",11.1
"2016-02-29",12.55
"2016-03-01",13.9
"2016-03-02",9.35
"2016-03-03",7.2
"2016-03-04",4.55
"2016-03-05",6.95
"2016-03-06",7.3
"2016-03-07",10.2
"2016-03-08",15.5
"2016-03-09",17.8
"2016-03-10",20.3
"2016-03-11",19.75
"2016-03-12",19.3
"2016-03-13",20.35
"2016-03-14",19.55
"2016-03-15",18.35
"2016-03-16",20
"2016-03-17",18.6
"2016-03-18",16.1
"2016-03-19",14.5
"2016-03-20",6.65
"2016-03-21",7.5
"2016-03-22",11.85
"2016-03-23",16.8
"2016-03-24",19.6
"2016-03-25",19.8
"2016-03-26",15.6
"2016-03-27",16.6
"2016-03-28",17.2
"2016-03-29",13.1
"2016-03-30",15.6
"2016-03-31",19.95
"2016-04-01",21.15
"2016-04-02",15.5
"2016-04-03",11.05
"2016-04-04",14.75
"2016-04-05",6.15
"2016-04-06",11.95
"2016-04-07",17.35
"2016-04-08",12.5
"2016-04-09",9.15
"2016-04-10",9.05
"2016-04-11",17.2
"2016-04-12",14.75
"2016-04-13",11.85
"2016-04-14",13.2
"2016-04-15",12
"2016-04-16",12.6
"2016-04-17",12.5
"2016-04-18",19.1
"2016-04-19",22.7
"2016-04-20",17.1
"2016-04-21",19.35
"2016-04-22",20.55
"2016-04-23",18.3
"2016-04-24",14.95
"2016-04-25",18.9
"2016-04-26",21.75
"2016-04-27",23
"2016-04-28",22.3
"2016-04-29",18.35
"2016-04-30",16.9
"2016-05-01",21.95
"2016-05-02",22.75
"2016-05-03",20.1
"2016-05-04",19.9
"2016-05-05",14.65
"2016-05-06",13.75
"2016-05-07",19.55
"2016-05-08",23.25
"2016-05-09",23.85
"2016-05-10",22.9
"2016-05-11",23.45
"2016-05-12",23.05
"2016-05-13",19.6
"2016-05-14",19.95
"2016-05-15",14.55
"2016-05-16",18.35
"2016-05-17",21.2
"2016-05-18",16.1
"2016-05-19",18.85
"2016-05-20",19.75
"2016-05-21",21.05
"2016-05-22",16.6
"2016-05-23",15.2
"2016-05-24",20.15
"2016-05-25",23.6
"2016-05-26",22
"2016-05-27",22.65
"2016-05-28",24.95
"2016-05-29",24.75
"2016-05-30",23.95
"2016-05-31",24.1
"2016-06-01",24.3
"2016-06-02",25.05
"2016-06-03",26.65
"2016-06-04",27.15
"2016-06-05",27.05
"2016-06-06",24.9
"2016-06-07",24.6
"2016-06-08",21.75
"2016-06-09",22.25
"2016-06-10",23.35
"2016-06-11",26.15
"2016-06-12",27.15
"2016-06-13",22.95
"2016-06-14",26.45
"2016-06-15",26.35
"2016-06-16",26.75
"2016-06-17",25.15
"2016-06-18",23
"2016-06-19",20.9
"2016-06-20",24.45
"2016-06-21",26.15
"2016-06-22",28.25
"2016-06-23",26.8
"2016-06-24",26.8
"2016-06-25",25.6
"2016-06-26",24.6
"2016-06-27",26.1
"2016-06-28",25.3
"2016-06-29",25.6
"2016-06-30",26.45
"2016-07-01",25.15
"2016-07-02",27.4
"2016-07-03",27.05
"2016-07-04",27.3
"2016-07-05",28.1
"2016-07-06",27.45
"2016-07-07",27.45
"2016-07-08",27.65
"2016-07-09",27.75
"2016-07-10",27.65
"2016-07-11",25.5
"2016-07-12",26.5
"2016-07-13",28.6
"2016-07-14",29.65
"2016-07-15",26.9
"2016-07-16",26.05
"2016-07-17",26.35
"2016-07-18",27.85
"2016-07-19",25.9
"2016-07-20",26.5
"2016-07-21",26.05
"2016-07-22",27
"2016-07-23",27.95
"2016-07-24",28.35
"2016-07-25",28.5
"2016-07-26",29.05
"2016-07-27",28.6
"2016-07-28",29.95
"2016-07-29",28.85
"2016-07-30",29.2
"2016-07-31",26.95
"2016-08-01",27.35
"2016-08-02",26.45
"2016-08-03",26.4
"2016-08-04",26.95
"2016-08-05",27.2
"2016-08-06",28.2
"2016-08-07",27.55
"2016-08-08",27.7
"2016-08-09",26.9
"2016-08-10",27.4
"2016-08-11",28.25
"2016-08-12",28.55
"2016-08-13",28.95
"2016-08-14",29.2
"2016-08-15",28.1
"2016-08-16",27.6
"2016-08-17",28.6
"2016-08-18",27.85
"2016-08-19",26.6
"2016-08-20",27
"2016-08-21",28.25
"2016-08-22",26.25
"2016-08-23",24.25
"2016-08-24",24.3
"2016-08-25",25.55
"2016-08-26",26.9
"2016-08-27",28.35
"2016-08-28",26.3
"2016-08-29",26.55
"2016-08-30",26.65
"2016-08-31",25.6
"2016-09-01",26.75
"2016-09-02",22.6
"2016-09-03",21.5
"2016-09-04",22.3
"2016-09-05",21.85
"2016-09-06",25.55
"2016-09-07",26.2
"2016-09-08",26.85
"2016-09-09",25.75
"2016-09-10",25.85
"2016-09-11",26.6
"2016-09-12",24
"2016-09-13",23.6
"2016-09-14",24.35
"2016-09-15",24.6
"2016-09-16",25.3
"2016-09-17",25.65
"2016-09-18",26.5
"2016-09-19",25.4
"2016-09-20",23.75
"2016-09-21",25.3
"2016-09-22",24.95
"2016-09-23",24.85
"2016-09-24",25.8
"2016-09-25",21.7
"2016-09-26",23.2
"2016-09-27",23.3
"2016-09-28",25
"2016-09-29",23.75
"2016-09-30",24.35
"2016-10-01",23.45
"2016-10-02",22.8
"2016-10-03",22.7
"2016-10-04",21.45
"2016-10-05",22.5
"2016-10-06",22.5
"2016-10-07",24.55
"2016-10-08",21.3
"2016-10-09",15.95
"2016-10-10",14.45
"2016-10-11",17.55
"2016-10-12",19.75
"2016-10-13",20.2
"2016-10-14",17.2
"2016-10-15",18.2
"2016-10-16",19.8
"2016-10-17",20.8
"2016-10-18",22.15
"2016-10-19",22.1
"2016-10-20",21.75
"2016-10-21",19.2
"2016-10-22",12.6
"2016-10-23",14.5
"2016-10-24",18.2
"2016-10-25",12.55
"2016-10-26",14.7
"2016-10-27",18.8
"2016-10-28",17.05
"2016-10-29",17.75
"2016-10-30",20.95
"2016-10-31",14.85
"2016-11-01",16.1
"2016-11-02",18.15
"2016-11-03",19.95
"2016-11-04",13.05
"2016-11-05",10.2
"2016-11-06",12.65
"2016-11-07",9.4
"2016-11-08",10.85
"2016-11-09",11.2
"2016-11-10",9.25
"2016-11-11",14
"2016-11-12",7.9
"2016-11-13",10.35
"2016-11-14",15.1
"2016-11-15",10.1
"2016-11-16",10.95
"2016-11-17",10.7
"2016-11-18",13.4
"2016-11-19",11.7
"2016-11-20",4.05
"2016-11-21",5.3
"2016-11-22",4.4
"2016-11-23",7.65
"2016-11-24",14.95
"2016-11-25",15.6
"2016-11-26",6.8
"2016-11-27",5
"2016-11-28",10.25
"2016-11-29",19.4
"2016-11-30",20.4
"2016-12-01",13.6
"2016-12-02",9.05
"2016-12-03",8.25
"2016-12-04",11.1
"2016-12-05",12.15
"2016-12-06",13.65
"2016-12-07",10.5
"2016-12-08",8.15
"2016-12-09",2.45
"2016-12-10",1.5
"2016-12-11",7.85
"2016-12-12",13.25
"2016-12-13",10.05
"2016-12-14",6.9
"2016-12-15",3.15
"2016-12-16",2.75
"2016-12-17",13.35
"2016-12-18",14.6
"2016-12-19",3.95
"2016-12-20",3.3
"2016-12-21",6.35
"2016-12-22",9.6
"2016-12-23",8.65
"2016-12-24",13.95
"2016-12-25",11.7
"2016-12-26",14
"2016-12-27",17.3
"2016-12-28",11
"2016-12-29",10.25
"2016-12-30",3.85
"2016-12-31",5.9
"2017-01-01",12.8
"2017-01-02",15.2
"2017-01-03",16.15
"2017-01-04",10.8
"2017-01-05",7.55
"2017-01-06",5.45
"2017-01-07",-2.65
"2017-01-08",-5.1
"2017-01-09",-2.05
"2017-01-10",4.2
"2017-01-11",14.4
"2017-01-12",15.5
"2017-01-13",15.9
"2017-01-14",9.85
"2017-01-15",9.8
"2017-01-16",9.45
"2017-01-17",14.7
"2017-01-18",12.85
"2017-01-19",10.15
"2017-01-20",15.2
"2017-01-21",13.65
"2017-01-22",14.15
"2017-01-23",12.05
"2017-01-24",8.95
"2017-01-25",12.7
"2017-01-26",11.1
"2017-01-27",6.2
"2017-01-28",5.45
"2017-01-29",8.3
"2017-01-30",4.55
"2017-01-31",11.9
"2017-02-01",14.85
"2017-02-02",12.9
"2017-02-03",3
"2017-02-04",2.55
"2017-02-05",7.75
"2017-02-06",10.5
"2017-02-07",15.1
"2017-02-08",16.6
"2017-02-09",6.6
"2017-02-10",5.4
"2017-02-11",15.5
"2017-02-12",17.45
"2017-02-13",7.4
"2017-02-14",9.95
"2017-02-15",9.3
"2017-02-16",5.4
"2017-02-17",8.4
"2017-02-18",13.8
"2017-02-19",14.45
"2017-02-20",13.3
"2017-02-21",11.75
"2017-02-22",16.3
"2017-02-23",17.3
"2017-02-24",16.95
"2017-02-25",15.2
"2017-02-26",7.95
"2017-02-27",12.8
"2017-02-28",19.15
"2017-03-01",19.6
"2017-03-02",9.05
"2017-03-03",7.55
"2017-03-04",4.65
"2017-03-05",5.1
"2017-03-06",10.25
"2017-03-07",16.55
"2017-03-08",13.45
"2017-03-09",15.95
"2017-03-10",12.2
"2017-03-11",7.7
"2017-03-12",3.45
"2017-03-13",10.25
"2017-03-14",4.7
"2017-03-15",0.7
"2017-03-16",2.35
"2017-03-17",7.15
"2017-03-18",9.75
"2017-03-19",5.4
"2017-03-20",9.7
"2017-03-21",16.95
"2017-03-22",9.15
"2017-03-23",6.2
"2017-03-24",13.5
"2017-03-25",16.8
"2017-03-26",16.4
"2017-03-27",18.7
"2017-03-28",17.55
"2017-03-29",14.3
"2017-03-30",15.9
"2017-03-31",16.9
"2017-04-01",16.75
"2017-04-02",13.15
"2017-04-03",19.1
"2017-04-04",20.35
"2017-04-05",21.85
"2017-04-06",16.15
"2017-04-07",9.1
"2017-04-08",11.25
"2017-04-09",14.75
"2017-04-10",17
"2017-04-11",18.95
"2017-04-12",19.15
"2017-04-13",18.4
"2017-04-14",19.6
"2017-04-15",20.7
"2017-04-16",21.45
"2017-04-17",21.95
"2017-04-18",19.3
"2017-04-19",19.4
"2017-04-20",22.45
"2017-04-21",23.5
"2017-04-22",21.05
"2017-04-23",16.3
"2017-04-24",18.55
"2017-04-25",19
"2017-04-26",20.45
"2017-04-27",23.65
"2017-04-28",24.75
"2017-04-29",24.4
"2017-04-30",24.2
"2017-05-01",23.5
"2017-05-02",19.5
"2017-05-03",21.5
"2017-05-04",21.9
"2017-05-05",17.55
"2017-05-06",15.15
"2017-05-07",14.95
"2017-05-08",16
"2017-05-09",17.25
"2017-05-10",21.85
"2017-05-11",22.2
"2017-05-12",17.7
"2017-05-13",17
"2017-05-14",21.15
"2017-05-15",22.7
"2017-05-16",24
"2017-05-17",24.95
"2017-05-18",24
"2017-05-19",24.2
"2017-05-20",24.2
"2017-05-21",21.75
"2017-05-22",23.8
"2017-05-23",22.5
"2017-05-24",22.85
"2017-05-25",21.15
"2017-05-26",22.1
"2017-05-27",25
"2017-05-28",25.75
"2017-05-29",25.05
"2017-05-30",24.2
"2017-05-31",23.75
"2017-06-01",24.3
"2017-06-02",23.7
"2017-06-03",24.45
"2017-06-04",25.9
"2017-06-05",24.3
"2017-06-06",23.4
"2017-06-07",17.55
"2017-06-08",16.1
"2017-06-09",20.9
"2017-06-10",23.55
"2017-06-11",23.85
"2017-06-12",23.95
"2017-06-13",24.8
"2017-06-14",25.55
"2017-06-15",25.4
"2017-06-16",26
"2017-06-17",26.05
"2017-06-18",26.9
"2017-06-19",26.85
"2017-06-20",24
"2017-06-21",24.8
"2017-06-22",26.55
"2017-06-23",27.75
"2017-06-24",26.7
"2017-06-25",25.25
"2017-06-26",23
"2017-06-27",23.25
"2017-06-28",22.75
"2017-06-29",24.4
"2017-06-30",26.25
"2017-07-01",26.65
"2017-07-02",27.5
"2017-07-03",26.8
"2017-07-04",26.35
"2017-07-05",26.9
"2017-07-06",29.05
"2017-07-07",28
"2017-07-08",26.7
"2017-07-09",26
"2017-07-10",26.15
"2017-07-11",27.25
"2017-07-12",27.65
"2017-07-13",28.15
"2017-07-14",28.65
"2017-07-15",27
"2017-07-16",25
"2017-07-17",24.7
"2017-07-18",23.8
"2017-07-19",25.35
"2017-07-20",27.4
"2017-07-21",28.55
"2017-07-22",28.6
"2017-07-23",28.7
"2017-07-24",27.4
"2017-07-25",27.5
"2017-07-26",24.75
"2017-07-27",26.9
"2017-07-28",27.6
"2017-07-29",23.6
"2017-07-30",22.05
"2017-07-31",21.8
"2017-08-01",22.45
"2017-08-02",24.45
"2017-08-03",25.35
"2017-08-04",26.05
"2017-08-05",26
"2017-08-06",26.25
"2017-08-07",26.65
"2017-08-08",24.05
"2017-08-09",22.45
"2017-08-10",24.65
"2017-08-11",25.95
"2017-08-12",26
"2017-08-13",27.15
"2017-08-14",27.55
"2017-08-15",28
"2017-08-16",27.45
"2017-08-17",28.6
"2017-08-18",29.5
"2017-08-19",27.4
"2017-08-20",27.3
"2017-08-21",26.7
"2017-08-22",26.9
"2017-08-23",27
"2017-08-24",25.15
"2017-08-25",25.65
"2017-08-26",25.15
"2017-08-27",24.1
"2017-08-28",23.5
"2017-08-29",22.5
"2017-08-30",23.2
"2017-08-31",25.3
"2017-09-01",25.25
"2017-09-02",23.8
"2017-09-03",22.85
"2017-09-04",24.5
"2017-09-05",24.85
"2017-09-06",22.2
"2017-09-07",19.55
"2017-09-08",20.5
"2017-09-09",20.7
"2017-09-10",20.2
"2017-09-11",21.9
"2017-09-12",22.5
"2017-09-13",24.05
"2017-09-14",24.2
"2017-09-15",24.75
"2017-09-16",25.2
"2017-09-17",24.3
"2017-09-18",24.4
"2017-09-19",23.4
"2017-09-20",25.65
"2017-09-21",24.65
"2017-09-22",24.65
"2017-09-23",24.6
"2017-09-24",24.9
"2017-09-25",24.35
"2017-09-26",26
"2017-09-27",25.7
"2017-09-28",25.9
"2017-09-29",21.5
"2017-09-30",18.95
"2017-10-01",18.95
"2017-10-02",19.55
"2017-10-03",21.2
"2017-10-04",20.45
"2017-10-05",21.95
"2017-10-06",23.75
"2017-10-07",25.55
"2017-10-08",26.1
"2017-10-09",26.35
"2017-10-10",25.6
"2017-10-11",25.85
"2017-10-12",24.45
"2017-10-13",21.95
"2017-10-14",20.5
"2017-10-15",23.45
"2017-10-16",19.45
"2017-10-17",13.8
"2017-10-18",17.15
"2017-10-19",18.1
"2017-10-20",18.5
"2017-10-21",19.3
"2017-10-22",21.1
"2017-10-23",21.8
"2017-10-24",19.3
"2017-10-25",14.65
"2017-10-26",10.9
"2017-10-27",14.15
"2017-10-28",19.25
"2017-10-29",12.05
"2017-10-30",9.3
"2017-10-31",14.2
"2017-11-01",17.8
"2017-11-02",18.65
"2017-11-03",19.4
"2017-11-04",18.95
"2017-11-05",19.5
"2017-11-06",20.15
"2017-11-07",16.5
"2017-11-08",11.75
"2017-11-09",13.4
"2017-11-10",8.75
"2017-11-11",6.4
"2017-11-12",11.2
"2017-11-13",10.3
"2017-11-14",9.3
"2017-11-15",10.3
"2017-11-16",11.75
"2017-11-17",8
"2017-11-18",12.2
"2017-11-19",9.65
"2017-11-20",7.7
"2017-11-21",11.8
"2017-11-22",12.25
"2017-11-23",6.65
"2017-11-24",9.3
"2017-11-25",12.3
"2017-11-26",9.85
"2017-11-27",9.55
"2017-11-28",12.65
"2017-11-29",14.3
"2017-11-30",14.45
"2017-12-01",13.45
"2017-12-02",12
"2017-12-03",12.3
"2017-12-04",13.65
"2017-12-05",17.85
"2017-12-06",12.35
"2017-12-07",6.25
"2017-12-08",5.65
"2017-12-09",3
"2017-12-10",3.7
"2017-12-11",6.75
"2017-12-12",7.05
"2017-12-13",3.6
"2017-12-14",8.95
"2017-12-15",7
"2017-12-16",4.15
"2017-12-17",6.7
"2017-12-18",12.95
"2017-12-19",14.05
"2017-12-20",11.55
"2017-12-21",10.25
"2017-12-22",12.55
"2017-12-23",15.95
"2017-12-24",12.65
"2017-12-25",5.55
"2017-12-26",5.35
"2017-12-27",1.7
"2017-12-28",-1
"2017-12-29",2.65
"2017-12-30",5.6
"2017-12-31",7.95
"2018-01-01",-4.95
"2018-01-02",-3.95
"2018-01-03",-0.35
"2018-01-04",-4.15
"2018-01-05",-4.85
"2018-01-06",-6.35
"2018-01-07",-5.65
"2018-01-08",1.9
"2018-01-09",10.05
"2018-01-10",11.2
"2018-01-11",15.8
"2018-01-12",16.9
"2018-01-13",5.9
"2018-01-14",-0.45
"2018-01-15",2.1
"2018-01-16",4.95
"2018-01-17",2.35
"2018-01-18",-0.2
"2018-01-19",5.9
"2018-01-20",8.35
"2018-01-21",10
"2018-01-22",10.95
"2018-01-23",12.05
"2018-01-24",7.25
"2018-01-25",3.85
"2018-01-26",5.75
"2018-01-27",10.35
"2018-01-28",14.4
"2018-01-29",8
"2018-01-30",1.45
"2018-01-31",2.35
"2018-02-01",11
"2018-02-02",4.05
"2018-02-03",3.05
"2018-02-04",11.45
"2018-02-05",7.8
"2018-02-06",10.15
"2018-02-07",13.25
"2018-02-08",5.4
"2018-02-09",9.65
"2018-02-10",18.6
