"Plot Title: 20376500"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20376500, SEN S/N: 20376500)","Coupler Detached (LGR S/N: 20376500)","Bad Battery (LGR S/N: 20376500)","Coupler Attached (LGR S/N: 20376500)","Host Connected (LGR S/N: 20376500)","Stopped (LGR S/N: 20376500)","End Of File (LGR S/N: 20376500)"
80,06/27/24 11:51:11 PM,25.610,,,,,,
81,06/28/24 01:51:11 AM,25.319,,,,,,
82,06/28/24 03:51:11 AM,24.835,,,,,,
83,06/28/24 05:51:11 AM,24.641,,,,,,
84,06/28/24 07:51:11 AM,24.931,,,,,,
85,06/28/24 09:51:11 AM,26.488,,,,,,
86,06/28/24 11:51:11 AM,27.272,,,,,,
87,06/28/24 01:51:11 PM,28.060,,,,,,
88,06/28/24 03:51:11 PM,27.961,,,,,,
89,06/28/24 05:51:11 PM,27.961,,,,,,
90,06/28/24 07:51:11 PM,27.272,,,,,,
91,06/28/24 09:51:11 PM,26.488,,,,,,
92,06/28/24 11:51:11 PM,25.610,,,,,,
93,06/29/24 01:51:11 AM,25.125,,,,,,
94,06/29/24 03:51:11 AM,24.738,,,,,,
95,06/29/24 05:51:11 AM,24.448,,,,,,
96,06/29/24 07:51:11 AM,24.641,,,,,,
97,06/29/24 09:51:11 AM,26.683,,,,,,
98,06/29/24 11:51:11 AM,27.173,,,,,,
99,06/29/24 01:51:11 PM,31.166,,,,,,
100,06/29/24 03:51:11 PM,31.064,,,,,,
101,06/29/24 05:51:11 PM,29.552,,,,,,
102,06/29/24 07:51:11 PM,28.060,,,,,,
103,06/29/24 09:51:11 PM,26.879,,,,,,
104,06/29/24 11:51:11 PM,26.195,,,,,,
105,06/30/24 01:51:11 AM,25.610,,,,,,
106,06/30/24 03:51:11 AM,25.222,,,,,,
107,06/30/24 05:51:11 AM,24.931,,,,,,
108,06/30/24 07:51:11 AM,25.222,,,,,,
109,06/30/24 09:51:11 AM,27.075,,,,,,
110,06/30/24 11:51:11 AM,27.764,,,,,,
111,06/30/24 01:51:11 PM,31.472,,,,,,
112,06/30/24 03:51:11 PM,30.255,,,,,,
113,06/30/24 05:51:11 PM,28.953,,,,,,
114,06/30/24 07:51:11 PM,28.060,,,,,,
115,06/30/24 09:51:11 PM,27.272,,,,,,
116,06/30/24 11:51:11 PM,26.977,,,,,,
117,07/01/24 01:51:11 AM,26.781,,,,,,
118,07/01/24 03:51:11 AM,26.390,,,,,,
119,07/01/24 05:51:11 AM,25.902,,,,,,
120,07/01/24 07:51:11 AM,26.000,,,,,,
121,07/01/24 09:51:11 AM,27.075,,,,,,
122,07/01/24 11:51:11 AM,27.862,,,,,,
123,07/01/24 01:51:11 PM,26.683,,,,,,
124,07/01/24 03:51:11 PM,27.173,,,,,,
125,07/01/24 05:51:11 PM,27.075,,,,,,
126,07/01/24 07:51:11 PM,26.292,,,,,,
127,07/01/24 09:51:11 PM,25.610,,,,,,
128,07/01/24 11:51:11 PM,25.222,,,,,,
129,07/02/24 01:51:11 AM,24.931,,,,,,
130,07/02/24 03:51:11 AM,24.545,,,,,,
131,07/02/24 05:51:11 AM,23.966,,,,,,
132,07/02/24 07:51:11 AM,23.869,,,,,,
133,07/02/24 09:51:11 AM,25.513,,,,,,
134,07/02/24 11:51:11 AM,26.390,,,,,,
135,07/02/24 01:51:11 PM,29.252,,,,,,
136,07/02/24 03:51:11 PM,28.655,,,,,,
137,07/02/24 05:51:11 PM,27.961,,,,,,
138,07/02/24 07:51:11 PM,26.585,,,,,,
139,07/02/24 09:51:11 PM,25.222,,,,,,
140,07/02/24 11:51:11 PM,24.351,,,,,,
141,07/03/24 01:51:11 AM,23.966,,,,,,
142,07/03/24 03:51:11 AM,23.966,,,,,,
143,07/03/24 05:51:11 AM,23.677,,,,,,
144,07/03/24 07:51:11 AM,23.773,,,,,,
145,07/03/24 09:51:11 AM,25.708,,,,,,
146,07/03/24 11:51:11 AM,26.195,,,,,,
147,07/03/24 01:51:11 PM,29.053,,,,,,
148,07/03/24 03:51:11 PM,28.159,,,,,,
149,07/03/24 05:51:11 PM,27.468,,,,,,
150,07/03/24 07:51:11 PM,26.488,,,,,,
151,07/03/24 09:51:11 PM,25.222,,,,,,
152,07/03/24 11:51:11 PM,24.545,,,,,,
153,07/04/24 01:51:11 AM,24.062,,,,,,
154,07/04/24 03:51:11 AM,23.677,,,,,,
155,07/04/24 05:51:11 AM,23.484,,,,,,
156,07/04/24 07:51:11 AM,23.773,,,,,,
157,07/04/24 09:51:11 AM,25.513,,,,,,
158,07/04/24 11:51:11 AM,26.488,,,,,,
159,07/04/24 01:51:11 PM,28.456,,,,,,
160,07/04/24 03:51:11 PM,29.053,,,,,,
161,07/04/24 05:51:11 PM,28.258,,,,,,
162,07/04/24 07:51:11 PM,26.879,,,,,,
163,07/04/24 09:51:11 PM,25.805,,,,,,
164,07/04/24 11:51:11 PM,25.222,,,,,,
165,07/05/24 01:51:11 AM,24.931,,,,,,
166,07/05/24 03:51:11 AM,24.835,,,,,,
167,07/05/24 05:51:11 AM,24.351,,,,,,
168,07/05/24 07:51:11 AM,24.641,,,,,,
169,07/05/24 09:51:11 AM,26.097,,,,,,
170,07/05/24 11:51:11 AM,26.879,,,,,,
171,07/05/24 01:51:11 PM,30.054,,,,,,
172,07/05/24 03:51:11 PM,30.356,,,,,,
173,07/05/24 05:51:11 PM,29.152,,,,,,
174,07/05/24 07:51:11 PM,27.862,,,,,,
175,07/05/24 09:51:11 PM,26.977,,,,,,
176,07/05/24 11:51:11 PM,26.488,,,,,,
177,07/06/24 01:51:11 AM,26.195,,,,,,
178,07/06/24 03:51:11 AM,25.805,,,,,,
179,07/06/24 05:51:11 AM,25.319,,,,,,
180,07/06/24 07:51:11 AM,25.513,,,,,,
181,07/06/24 09:51:11 AM,27.075,,,,,,
182,07/06/24 11:51:11 AM,27.764,,,,,,
183,07/06/24 01:51:11 PM,30.457,,,,,,
184,07/06/24 03:51:11 PM,30.659,,,,,,
185,07/06/24 05:51:11 PM,29.652,,,,,,
186,07/06/24 07:51:11 PM,28.060,,,,,,
187,07/06/24 09:51:11 PM,27.075,,,,,,
188,07/06/24 11:51:11 PM,26.488,,,,,,
189,07/07/24 01:51:11 AM,26.000,,,,,,
190,07/07/24 03:51:11 AM,25.708,,,,,,
191,07/07/24 05:51:11 AM,25.513,,,,,,
192,07/07/24 07:51:11 AM,25.902,,,,,,
193,07/07/24 09:51:11 AM,26.585,,,,,,
194,07/07/24 11:51:11 AM,27.567,,,,,,
195,07/07/24 01:51:11 PM,30.659,,,,,,
196,07/07/24 03:51:11 PM,30.963,,,,,,
197,07/07/24 05:51:11 PM,29.552,,,,,,
198,07/07/24 07:51:11 PM,27.961,,,,,,
199,07/07/24 09:51:11 PM,26.781,,,,,,
200,07/07/24 11:51:11 PM,26.097,,,,,,
201,07/08/24 01:51:11 AM,26.097,,,,,,
202,07/08/24 03:51:11 AM,25.805,,,,,,
203,07/08/24 05:51:11 AM,25.319,,,,,,
204,07/08/24 07:51:11 AM,25.610,,,,,,
205,07/08/24 09:51:11 AM,26.781,,,,,,
206,07/08/24 11:51:11 AM,27.173,,,,,,
207,07/08/24 01:51:11 PM,30.558,,,,,,
208,07/08/24 03:51:11 PM,30.963,,,,,,
209,07/08/24 05:51:11 PM,29.252,,,,,,
210,07/08/24 07:51:11 PM,28.258,,,,,,
211,07/08/24 09:51:11 PM,27.075,,,,,,
212,07/08/24 11:51:11 PM,26.390,,,,,,
213,07/09/24 01:51:11 AM,25.805,,,,,,
214,07/09/24 03:51:11 AM,25.416,,,,,,
215,07/09/24 05:51:11 AM,25.125,,,,,,
216,07/09/24 07:51:11 AM,25.416,,,,,,
217,07/09/24 09:51:11 AM,26.977,,,,,,
218,07/09/24 11:51:11 AM,27.665,,,,,,
219,07/09/24 01:51:11 PM,30.862,,,,,,
220,07/09/24 03:51:11 PM,30.659,,,,,,
221,07/09/24 05:51:11 PM,29.352,,,,,,
222,07/09/24 07:51:11 PM,28.258,,,,,,
223,07/09/24 09:51:11 PM,27.075,,,,,,
224,07/09/24 11:51:11 PM,26.390,,,,,,
225,07/10/24 01:51:11 AM,25.902,,,,,,
226,07/10/24 03:51:11 AM,25.513,,,,,,
227,07/10/24 05:51:11 AM,25.222,,,,,,
228,07/10/24 07:51:11 AM,25.708,,,,,,
229,07/10/24 09:51:11 AM,26.977,,,,,,
230,07/10/24 11:51:11 AM,27.468,,,,,,
231,07/10/24 01:51:11 PM,27.862,,,,,,
232,07/10/24 03:51:11 PM,29.352,,,,,,
233,07/10/24 05:51:11 PM,28.754,,,,,,
234,07/10/24 07:51:11 PM,27.961,,,,,,
235,07/10/24 09:51:11 PM,27.173,,,,,,
236,07/10/24 11:51:11 PM,26.585,,,,,,
237,07/11/24 01:51:11 AM,26.390,,,,,,
238,07/11/24 03:51:11 AM,26.195,,,,,,
239,07/11/24 05:51:11 AM,25.805,,,,,,
240,07/11/24 07:51:11 AM,26.097,,,,,,
241,07/11/24 09:51:11 AM,27.665,,,,,,
242,07/11/24 11:51:11 AM,25.222,,,,,,
243,07/11/24 01:51:11 PM,26.488,,,,,,
244,07/11/24 03:51:11 PM,27.862,,,,,,
245,07/11/24 05:51:11 PM,26.683,,,,,,
246,07/11/24 07:51:11 PM,26.488,,,,,,
247,07/11/24 09:51:11 PM,26.195,,,,,,
248,07/11/24 11:51:11 PM,26.000,,,,,,
249,07/12/24 01:51:11 AM,25.805,,,,,,
250,07/12/24 03:51:11 AM,25.708,,,,,,
251,07/12/24 05:51:11 AM,25.708,,,,,,
252,07/12/24 07:51:11 AM,25.805,,,,,,
253,07/12/24 09:51:11 AM,26.097,,,,,,
254,07/12/24 11:51:11 AM,26.977,,,,,,
255,07/12/24 01:51:11 PM,27.961,,,,,,
256,07/12/24 03:51:11 PM,27.567,,,,,,
257,07/12/24 05:51:11 PM,27.075,,,,,,
258,07/12/24 07:51:11 PM,26.781,,,,,,
259,07/12/24 09:51:11 PM,26.488,,,,,,
260,07/12/24 11:51:11 PM,26.292,,,,,,
261,07/13/24 01:51:11 AM,26.097,,,,,,
262,07/13/24 03:51:11 AM,25.902,,,,,,
263,07/13/24 05:51:11 AM,25.708,,,,,,
264,07/13/24 07:51:11 AM,25.610,,,,,,
265,07/13/24 09:51:11 AM,25.805,,,,,,
266,07/13/24 11:51:11 AM,26.000,,,,,,
267,07/13/24 01:51:11 PM,27.075,,,,,,
268,07/13/24 03:51:11 PM,27.764,,,,,,
269,07/13/24 05:51:11 PM,28.159,,,,,,
270,07/13/24 07:51:11 PM,27.665,,,,,,
271,07/13/24 09:51:11 PM,26.879,,,,,,
272,07/13/24 11:51:11 PM,26.292,,,,,,
273,07/14/24 01:51:11 AM,25.805,,,,,,
274,07/14/24 03:51:11 AM,25.416,,,,,,
275,07/14/24 05:51:11 AM,25.125,,,,,,
276,07/14/24 07:51:11 AM,25.319,,,,,,
277,07/14/24 09:51:11 AM,26.390,,,,,,
278,07/14/24 11:51:11 AM,27.075,,,,,,
279,07/14/24 01:51:11 PM,29.152,,,,,,
280,07/14/24 03:51:11 PM,30.356,,,,,,
281,07/14/24 05:51:11 PM,29.752,,,,,,
282,07/14/24 07:51:11 PM,28.555,,,,,,
283,07/14/24 09:51:11 PM,27.665,,,,,,
284,07/14/24 11:51:11 PM,27.075,,,,,,
285,07/15/24 01:51:11 AM,26.683,,,,,,
286,07/15/24 03:51:11 AM,26.292,,,,,,
287,07/15/24 05:51:11 AM,26.000,,,,,,
288,07/15/24 07:51:11 AM,26.097,,,,,,
289,07/15/24 09:51:11 AM,27.272,,,,,,
290,07/15/24 11:51:11 AM,27.862,,,,,,
291,07/15/24 01:51:11 PM,30.760,,,,,,
292,07/15/24 03:51:11 PM,31.268,,,,,,
293,07/15/24 05:51:11 PM,29.652,,,,,,
294,07/15/24 07:51:11 PM,28.655,,,,,,
295,07/15/24 09:51:11 PM,27.862,,,,,,
296,07/15/24 11:51:11 PM,27.173,,,,,,
297,07/16/24 01:51:11 AM,26.683,,,,,,
298,07/16/24 03:51:11 AM,26.390,,,,,,
299,07/16/24 05:51:11 AM,26.000,,,,,,
300,07/16/24 07:51:11 AM,26.097,,,,,,
301,07/16/24 09:51:11 AM,27.370,,,,,,
302,07/16/24 11:51:11 AM,28.060,,,,,,
303,07/16/24 01:51:11 PM,30.862,,,,,,
304,07/16/24 03:51:11 PM,31.166,,,,,,
305,07/16/24 05:51:11 PM,30.054,,,,,,
306,07/16/24 07:51:11 PM,28.655,,,,,,
307,07/16/24 09:51:11 PM,27.862,,,,,,
308,07/16/24 11:51:11 PM,27.567,,,,,,
309,07/17/24 01:51:11 AM,27.272,,,,,,
310,07/17/24 03:51:11 AM,26.977,,,,,,
311,07/17/24 05:51:11 AM,26.879,,,,,,
312,07/17/24 07:51:11 AM,26.879,,,,,,
313,07/17/24 09:51:11 AM,26.781,,,,,,
314,07/17/24 11:51:11 AM,27.468,,,,,,
315,07/17/24 01:51:11 PM,28.060,,,,,,
316,07/17/24 03:51:11 PM,28.555,,,,,,
317,07/17/24 05:51:11 PM,28.258,,,,,,
318,07/17/24 07:51:11 PM,27.862,,,,,,
319,07/17/24 09:51:11 PM,27.370,,,,,,
320,07/17/24 11:51:11 PM,26.977,,,,,,
321,07/18/24 01:51:11 AM,26.390,,,,,,
322,07/18/24 03:51:11 AM,26.000,,,,,,
323,07/18/24 05:51:11 AM,25.902,,,,,,
324,07/18/24 07:51:11 AM,25.902,,,,,,
325,07/18/24 09:51:11 AM,27.075,,,,,,
326,07/18/24 11:51:11 AM,27.961,,,,,,
327,07/18/24 01:51:11 PM,29.352,,,,,,
328,07/18/24 03:51:11 PM,29.752,,,,,,
329,07/18/24 05:51:11 PM,29.152,,,,,,
330,07/18/24 07:51:11 PM,27.961,,,,,,
331,07/18/24 09:51:11 PM,27.370,,,,,,
332,07/18/24 11:51:11 PM,25.805,,,,,,
333,07/19/24 01:51:11 AM,25.902,,,,,,
334,07/19/24 03:51:11 AM,25.513,,,,,,
335,07/19/24 05:51:11 AM,25.222,,,,,,
336,07/19/24 07:51:11 AM,25.319,,,,,,
337,07/19/24 09:51:11 AM,26.000,,,,,,
338,07/19/24 11:51:11 AM,27.370,,,,,,
339,07/19/24 01:51:11 PM,29.152,,,,,,
340,07/19/24 03:51:11 PM,29.252,,,,,,
341,07/19/24 05:51:11 PM,28.655,,,,,,
342,07/19/24 07:51:11 PM,27.862,,,,,,
343,07/19/24 09:51:11 PM,27.075,,,,,,
344,07/19/24 11:51:11 PM,26.488,,,,,,
345,07/20/24 01:51:11 AM,25.513,,,,,,
346,07/20/24 03:51:11 AM,25.610,,,,,,
347,07/20/24 05:51:11 AM,25.416,,,,,,
348,07/20/24 07:51:11 AM,25.319,,,,,,
349,07/20/24 09:51:11 AM,25.902,,,,,,
350,07/20/24 11:51:11 AM,26.585,,,,,,
351,07/20/24 01:51:11 PM,28.655,,,,,,
352,07/20/24 03:51:11 PM,29.552,,,,,,
353,07/20/24 05:51:11 PM,29.252,,,,,,
354,07/20/24 07:51:11 PM,28.060,,,,,,
355,07/20/24 09:51:11 PM,27.468,,,,,,
356,07/20/24 11:51:11 PM,27.173,,,,,,
357,07/21/24 01:51:11 AM,26.585,,,,,,
358,07/21/24 03:51:11 AM,26.000,,,,,,
359,07/21/24 05:51:11 AM,25.805,,,,,,
360,07/21/24 07:51:11 AM,25.708,,,,,,
361,07/21/24 09:51:11 AM,26.195,,,,,,
362,07/21/24 11:51:11 AM,26.977,,,,,,
363,07/21/24 01:51:11 PM,29.053,,,,,,
364,07/21/24 03:51:11 PM,30.054,,,,,,
365,07/21/24 05:51:11 PM,29.452,,,,,,
366,07/21/24 07:51:11 PM,28.159,,,,,,
367,07/21/24 09:51:11 PM,27.075,,,,,,
368,07/21/24 11:51:11 PM,26.683,,,,,,
369,07/22/24 01:51:11 AM,26.390,,,,,,
370,07/22/24 03:51:11 AM,26.292,,,,,,
371,07/22/24 05:51:11 AM,26.000,,,,,,
372,07/22/24 07:51:11 AM,25.902,,,,,,
373,07/22/24 09:51:11 AM,26.292,,,,,,
374,07/22/24 11:51:11 AM,26.683,,,,,,
375,07/22/24 01:51:11 PM,27.173,,,,,,
376,07/22/24 03:51:11 PM,28.357,,,,,,
377,07/22/24 05:51:11 PM,28.555,,,,,,
378,07/22/24 07:51:11 PM,27.665,,,,,,
379,07/22/24 09:51:11 PM,27.075,,,,,,
380,07/22/24 11:51:11 PM,26.781,,,,,,
381,07/23/24 01:51:11 AM,26.390,,,,,,
382,07/23/24 03:51:11 AM,26.097,,,,,,
383,07/23/24 05:51:11 AM,25.708,,,,,,
384,07/23/24 07:51:11 AM,25.708,,,,,,
385,07/23/24 09:51:11 AM,26.683,,,,,,
386,07/23/24 11:51:11 AM,26.390,,,,,,
387,07/23/24 01:51:11 PM,26.390,,,,,,
388,07/23/24 03:51:11 PM,29.053,,,,,,
389,07/23/24 05:51:11 PM,28.853,,,,,,
390,07/23/24 07:51:11 PM,27.961,,,,,,
391,07/23/24 09:51:11 PM,27.272,,,,,,
392,07/23/24 11:51:11 PM,26.879,,,,,,
393,07/24/24 01:51:11 AM,26.781,,,,,,
394,07/24/24 03:51:11 AM,26.683,,,,,,
395,07/24/24 05:51:11 AM,26.585,,,,,,
396,07/24/24 07:51:11 AM,26.000,,,,,,
397,07/24/24 09:51:11 AM,26.585,,,,,,
398,07/24/24 11:51:11 AM,27.468,,,,,,
399,07/24/24 01:51:11 PM,29.953,,,,,,
400,07/24/24 03:51:11 PM,29.452,,,,,,
401,07/24/24 05:51:11 PM,28.456,,,,,,
402,07/24/24 07:51:11 PM,28.060,,,,,,
403,07/24/24 09:51:11 PM,27.370,,,,,,
404,07/24/24 11:51:11 PM,26.977,,,,,,
405,07/25/24 01:51:11 AM,26.781,,,,,,
406,07/25/24 03:51:11 AM,26.488,,,,,,
407,07/25/24 05:51:11 AM,26.097,,,,,,
408,07/25/24 07:51:11 AM,26.195,,,,,,
409,07/25/24 09:51:11 AM,26.390,,,,,,
410,07/25/24 11:51:11 AM,26.977,,,,,,
411,07/25/24 01:51:11 PM,27.862,,,,,,
412,07/25/24 03:51:11 PM,28.754,,,,,,
413,07/25/24 05:51:11 PM,28.555,,,,,,
414,07/25/24 07:51:11 PM,27.665,,,,,,
415,07/25/24 09:51:11 PM,27.173,,,,,,
416,07/25/24 11:51:11 PM,26.781,,,,,,
417,07/26/24 01:51:11 AM,26.488,,,,,,
418,07/26/24 03:51:11 AM,26.195,,,,,,
419,07/26/24 05:51:11 AM,25.902,,,,,,
420,07/26/24 07:51:11 AM,25.902,,,,,,
421,07/26/24 09:51:11 AM,26.390,,,,,,
422,07/26/24 11:51:11 AM,27.370,,,,,,
423,07/26/24 01:51:11 PM,28.555,,,,,,
424,07/26/24 03:51:11 PM,27.862,,,,,,
425,07/26/24 05:51:11 PM,26.488,,,,,,
426,07/26/24 07:51:11 PM,26.585,,,,,,
427,07/26/24 09:51:11 PM,26.390,,,,,,
428,07/26/24 11:51:11 PM,26.097,,,,,,
429,07/27/24 01:51:11 AM,25.902,,,,,,
430,07/27/24 03:51:11 AM,25.708,,,,,,
431,07/27/24 05:51:11 AM,25.610,,,,,,
432,07/27/24 07:51:11 AM,25.513,,,,,,
433,07/27/24 09:51:11 AM,25.805,,,,,,
434,07/27/24 11:51:11 AM,26.390,,,,,,
435,07/27/24 01:51:11 PM,28.357,,,,,,
436,07/27/24 03:51:11 PM,28.456,,,,,,
437,07/27/24 05:51:11 PM,27.961,,,,,,
438,07/27/24 07:51:11 PM,27.173,,,,,,
439,07/27/24 09:51:11 PM,26.195,,,,,,
440,07/27/24 11:51:11 PM,25.319,,,,,,
441,07/28/24 01:51:11 AM,24.738,,,,,,
442,07/28/24 03:51:11 AM,24.255,,,,,,
443,07/28/24 05:51:11 AM,23.677,,,,,,
444,07/28/24 07:51:11 AM,23.388,,,,,,
445,07/28/24 09:51:11 AM,24.545,,,,,,
446,07/28/24 11:51:11 AM,25.028,,,,,,
447,07/28/24 01:51:11 PM,27.862,,,,,,
448,07/28/24 03:51:11 PM,28.456,,,,,,
449,07/28/24 05:51:11 PM,27.567,,,,,,
450,07/28/24 07:51:11 PM,26.390,,,,,,
451,07/28/24 09:51:11 PM,25.125,,,,,,
452,07/28/24 11:51:11 PM,24.351,,,,,,
453,07/29/24 01:51:11 AM,23.773,,,,,,
454,07/29/24 03:51:11 AM,23.484,,,,,,
455,07/29/24 05:51:11 AM,23.196,,,,,,
456,07/29/24 07:51:11 AM,23.100,,,,,,
457,07/29/24 09:51:11 AM,24.545,,,,,,
458,07/29/24 11:51:11 AM,25.610,,,,,,
459,07/29/24 01:51:11 PM,26.000,,,,,,
460,07/29/24 03:51:11 PM,26.195,,,,,,
461,07/29/24 05:51:11 PM,26.097,,,,,,
462,07/29/24 07:51:11 PM,25.708,,,,,,
463,07/29/24 09:51:11 PM,25.028,,,,,,
464,07/29/24 11:51:11 PM,24.738,,,,,,
465,07/30/24 01:51:11 AM,24.545,,,,,,
466,07/30/24 03:51:11 AM,24.158,,,,,,
467,07/30/24 05:51:11 AM,23.966,,,,,,
468,07/30/24 07:51:11 AM,23.966,,,,,,
469,07/30/24 09:51:11 AM,25.319,,,,,,
470,07/30/24 11:51:11 AM,26.097,,,,,,
471,07/30/24 01:51:11 PM,28.655,,,,,,
472,07/30/24 03:51:11 PM,29.152,,,,,,
473,07/30/24 05:51:11 PM,28.456,,,,,,
474,07/30/24 07:51:11 PM,27.272,,,,,,
475,07/30/24 09:51:11 PM,26.488,,,,,,
476,07/30/24 11:51:11 PM,26.097,,,,,,
477,07/31/24 01:51:11 AM,25.805,,,,,,
478,07/31/24 03:51:11 AM,25.610,,,,,,
479,07/31/24 05:51:11 AM,25.222,,,,,,
480,07/31/24 07:51:11 AM,25.319,,,,,,
481,07/31/24 09:51:11 AM,26.195,,,,,,
482,07/31/24 11:51:11 AM,26.977,,,,,,
483,07/31/24 01:51:11 PM,28.953,,,,,,
484,07/31/24 03:51:11 PM,29.552,,,,,,
485,07/31/24 05:51:11 PM,28.953,,,,,,
486,07/31/24 07:51:11 PM,27.764,,,,,,
487,07/31/24 09:51:11 PM,26.683,,,,,,
488,07/31/24 11:51:11 PM,26.195,,,,,,
489,08/01/24 01:51:11 AM,25.805,,,,,,
490,08/01/24 03:51:11 AM,25.416,,,,,,
491,08/01/24 05:51:11 AM,25.125,,,,,,
492,08/01/24 07:51:11 AM,25.222,,,,,,
493,08/01/24 09:51:11 AM,26.292,,,,,,
494,08/01/24 11:51:11 AM,27.075,,,,,,
495,08/01/24 01:51:11 PM,29.853,,,,,,
496,08/01/24 03:51:11 PM,30.154,,,,,,
497,08/01/24 05:51:11 PM,29.452,,,,,,
498,08/01/24 07:51:11 PM,28.258,,,,,,
499,08/01/24 09:51:11 PM,27.272,,,,,,
500,08/01/24 11:51:11 PM,26.683,,,,,,
501,08/02/24 01:51:11 AM,26.390,,,,,,
502,08/02/24 03:51:11 AM,26.097,,,,,,
503,08/02/24 05:51:11 AM,26.000,,,,,,
504,08/02/24 07:51:11 AM,26.097,,,,,,
505,08/02/24 09:51:11 AM,27.075,,,,,,
