"Plot Title: 20376504"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20376504, SEN S/N: 20376504)","Coupler Detached (LGR S/N: 20376504)","Coupler Attached (LGR S/N: 20376504)","Stopped (LGR S/N: 20376504)","End Of File (LGR S/N: 20376504)"
160,07/01/24 01:38:57 AM,27.272,,,,
161,07/01/24 03:38:57 AM,26.879,,,,
162,07/01/24 05:38:57 AM,26.781,,,,
163,07/01/24 07:38:57 AM,26.488,,,,
164,07/01/24 09:38:57 AM,26.683,,,,
165,07/01/24 11:38:57 AM,27.075,,,,
166,07/01/24 01:38:57 PM,27.961,,,,
167,07/01/24 03:38:57 PM,27.665,,,,
168,07/01/24 05:38:57 PM,27.567,,,,
169,07/01/24 07:38:57 PM,26.488,,,,
170,07/01/24 09:38:57 PM,25.805,,,,
171,07/01/24 11:38:57 PM,25.319,,,,
172,07/02/24 01:38:57 AM,24.738,,,,
173,07/02/24 03:38:57 AM,24.448,,,,
174,07/02/24 05:38:57 AM,23.966,,,,
175,07/02/24 07:38:57 AM,23.581,,,,
176,07/02/24 09:38:57 AM,24.641,,,,
177,07/02/24 11:38:57 AM,27.961,,,,
178,07/02/24 01:38:57 PM,30.558,,,,
179,07/02/24 03:38:57 PM,31.778,,,,
180,07/02/24 05:38:57 PM,29.953,,,,
181,07/02/24 07:38:57 PM,28.060,,,,
182,07/02/24 09:38:57 PM,26.585,,,,
183,07/02/24 11:38:57 PM,25.610,,,,
184,07/03/24 01:38:57 AM,24.835,,,,
185,07/03/24 03:38:57 AM,24.351,,,,
186,07/03/24 05:38:57 AM,24.062,,,,
187,07/03/24 07:38:57 AM,23.966,,,,
188,07/03/24 09:38:57 AM,25.513,,,,
189,07/03/24 11:38:57 AM,29.053,,,,
190,07/03/24 01:38:57 PM,31.166,,,,
191,07/03/24 03:38:57 PM,32.394,,,,
192,07/03/24 05:38:57 PM,30.457,,,,
193,07/03/24 07:38:57 PM,28.456,,,,
194,07/03/24 09:38:57 PM,26.781,,,,
195,07/03/24 11:38:57 PM,25.805,,,,
196,07/04/24 01:38:57 AM,25.222,,,,
197,07/04/24 03:38:57 AM,24.738,,,,
198,07/04/24 05:38:57 AM,24.255,,,,
199,07/04/24 07:38:57 AM,24.062,,,,
200,07/04/24 09:38:57 AM,25.513,,,,
201,07/04/24 11:38:57 AM,29.053,,,,
202,07/04/24 01:38:57 PM,31.268,,,,
203,07/04/24 03:38:57 PM,32.497,,,,
204,07/04/24 05:38:57 PM,30.659,,,,
205,07/04/24 07:38:57 PM,28.853,,,,
206,07/04/24 09:38:57 PM,27.370,,,,
207,07/04/24 11:38:57 PM,26.488,,,,
208,07/05/24 01:38:57 AM,26.000,,,,
209,07/05/24 03:38:57 AM,25.805,,,,
210,07/05/24 05:38:57 AM,25.610,,,,
211,07/05/24 07:38:57 AM,25.708,,,,
212,07/05/24 09:38:57 AM,26.683,,,,
213,07/05/24 11:38:57 AM,29.752,,,,
214,07/05/24 01:38:57 PM,32.086,,,,
215,07/05/24 03:38:57 PM,32.704,,,,
216,07/05/24 05:38:57 PM,31.472,,,,
217,07/05/24 07:38:57 PM,29.652,,,,
218,07/05/24 09:38:57 PM,28.357,,,,
219,07/05/24 11:38:57 PM,27.567,,,,
220,07/06/24 01:38:57 AM,27.075,,,,
221,07/06/24 03:38:57 AM,26.879,,,,
222,07/06/24 05:38:57 AM,26.585,,,,
223,07/06/24 07:38:57 AM,26.585,,,,
224,07/06/24 09:38:57 AM,27.567,,,,
225,07/06/24 11:38:57 AM,29.752,,,,
226,07/06/24 01:38:57 PM,31.778,,,,
227,07/06/24 03:38:57 PM,31.880,,,,
228,07/06/24 05:38:57 PM,31.064,,,,
229,07/06/24 07:38:57 PM,29.752,,,,
230,07/06/24 09:38:57 PM,28.456,,,,
231,07/06/24 11:38:57 PM,27.764,,,,
232,07/07/24 01:38:57 AM,27.075,,,,
233,07/07/24 03:38:57 AM,26.683,,,,
234,07/07/24 05:38:57 AM,26.292,,,,
235,07/07/24 07:38:57 AM,26.195,,,,
236,07/07/24 09:38:57 AM,27.272,,,,
237,07/07/24 11:38:57 AM,30.558,,,,
238,07/07/24 01:38:57 PM,32.704,,,,
239,07/07/24 03:38:57 PM,31.880,,,,
240,07/07/24 05:38:57 PM,30.558,,,,
241,07/07/24 07:38:57 PM,29.152,,,,
242,07/07/24 09:38:57 PM,28.159,,,,
243,07/07/24 11:38:57 PM,27.567,,,,
244,07/08/24 01:38:57 AM,27.173,,,,
245,07/08/24 03:38:57 AM,26.683,,,,
246,07/08/24 05:38:57 AM,26.292,,,,
247,07/08/24 07:38:57 AM,26.390,,,,
248,07/08/24 09:38:57 AM,27.272,,,,
249,07/08/24 11:38:57 AM,30.154,,,,
250,07/08/24 01:38:57 PM,31.676,,,,
251,07/08/24 03:38:57 PM,33.639,,,,
252,07/08/24 05:38:57 PM,32.086,,,,
253,07/08/24 07:38:57 PM,30.356,,,,
254,07/08/24 09:38:57 PM,28.853,,,,
255,07/08/24 11:38:57 PM,28.060,,,,
256,07/09/24 01:38:57 AM,27.567,,,,
257,07/09/24 03:38:57 AM,27.075,,,,
258,07/09/24 05:38:57 AM,26.585,,,,
259,07/09/24 07:38:57 AM,26.390,,,,
260,07/09/24 09:38:57 AM,27.567,,,,
261,07/09/24 11:38:57 AM,30.356,,,,
262,07/09/24 01:38:57 PM,32.600,,,,
263,07/09/24 03:38:57 PM,34.163,,,,
264,07/09/24 05:38:57 PM,32.291,,,,
265,07/09/24 07:38:57 PM,30.659,,,,
266,07/09/24 09:38:57 PM,29.152,,,,
267,07/09/24 11:38:57 PM,28.159,,,,
268,07/10/24 01:38:57 AM,27.567,,,,
269,07/10/24 03:38:57 AM,27.173,,,,
270,07/10/24 05:38:57 AM,26.879,,,,
271,07/10/24 07:38:57 AM,26.781,,,,
272,07/10/24 09:38:57 AM,27.764,,,,
273,07/10/24 11:38:57 AM,30.255,,,,
274,07/10/24 01:38:57 PM,32.911,,,,
275,07/10/24 03:38:57 PM,33.326,,,,
276,07/10/24 05:38:57 PM,32.291,,,,
277,07/10/24 07:38:57 PM,30.457,,,,
278,07/10/24 09:38:57 PM,29.252,,,,
279,07/10/24 11:38:57 PM,28.456,,,,
280,07/11/24 01:38:57 AM,27.862,,,,
281,07/11/24 03:38:57 AM,27.567,,,,
282,07/11/24 05:38:57 AM,27.370,,,,
283,07/11/24 07:38:57 AM,27.468,,,,
284,07/11/24 09:38:57 AM,28.456,,,,
285,07/11/24 11:38:57 AM,31.268,,,,
286,07/11/24 01:38:57 PM,32.911,,,,
287,07/11/24 03:38:57 PM,33.848,,,,
288,07/11/24 05:38:57 PM,31.983,,,,
289,07/11/24 07:38:57 PM,30.356,,,,
290,07/11/24 09:38:57 PM,29.152,,,,
291,07/11/24 11:38:57 PM,28.060,,,,
292,07/12/24 01:38:57 AM,27.567,,,,
293,07/12/24 03:38:57 AM,27.370,,,,
294,07/12/24 05:38:57 AM,27.173,,,,
295,07/12/24 07:38:57 AM,27.173,,,,
296,07/12/24 09:38:57 AM,28.060,,,,
297,07/12/24 11:38:57 AM,29.752,,,,
298,07/12/24 01:38:57 PM,32.188,,,,
299,07/12/24 03:38:57 PM,32.497,,,,
300,07/12/24 05:38:57 PM,31.064,,,,
301,07/12/24 07:38:57 PM,29.652,,,,
302,07/12/24 09:38:57 PM,28.357,,,,
303,07/12/24 11:38:57 PM,27.862,,,,
304,07/13/24 01:38:57 AM,25.805,,,,
305,07/13/24 03:38:57 AM,25.513,,,,
306,07/13/24 05:38:57 AM,25.610,,,,
307,07/13/24 07:38:57 AM,25.902,,,,
308,07/13/24 09:38:57 AM,26.488,,,,
309,07/13/24 11:38:57 AM,28.159,,,,
310,07/13/24 01:38:57 PM,29.152,,,,
311,07/13/24 03:38:57 PM,31.778,,,,
312,07/13/24 05:38:57 PM,31.268,,,,
313,07/13/24 07:38:57 PM,29.853,,,,
314,07/13/24 09:38:57 PM,28.754,,,,
315,07/13/24 11:38:57 PM,27.961,,,,
316,07/14/24 01:38:57 AM,27.468,,,,
317,07/14/24 03:38:57 AM,27.173,,,,
318,07/14/24 05:38:57 AM,26.879,,,,
319,07/14/24 07:38:57 AM,26.683,,,,
320,07/14/24 09:38:57 AM,27.468,,,,
321,07/14/24 11:38:57 AM,30.760,,,,
322,07/14/24 01:38:57 PM,32.807,,,,
323,07/14/24 03:38:57 PM,34.163,,,,
324,07/14/24 05:38:57 PM,32.497,,,,
325,07/14/24 07:38:57 PM,30.862,,,,
326,07/14/24 09:38:57 PM,29.552,,,,
327,07/14/24 11:38:57 PM,28.754,,,,
328,07/15/24 01:38:57 AM,28.357,,,,
329,07/15/24 03:38:57 AM,27.961,,,,
330,07/15/24 05:38:57 AM,27.567,,,,
331,07/15/24 07:38:57 AM,27.567,,,,
332,07/15/24 09:38:57 AM,28.258,,,,
333,07/15/24 11:38:57 AM,29.853,,,,
334,07/15/24 01:38:57 PM,32.497,,,,
335,07/15/24 03:38:57 PM,34.268,,,,
336,07/15/24 05:38:57 PM,32.807,,,,
337,07/15/24 07:38:57 PM,30.862,,,,
338,07/15/24 09:38:57 PM,29.752,,,,
339,07/15/24 11:38:57 PM,29.053,,,,
340,07/16/24 01:38:57 AM,28.555,,,,
341,07/16/24 03:38:57 AM,28.159,,,,
342,07/16/24 05:38:57 AM,27.862,,,,
343,07/16/24 07:38:57 AM,27.567,,,,
344,07/16/24 09:38:57 AM,28.456,,,,
345,07/16/24 11:38:57 AM,31.778,,,,
346,07/16/24 01:38:57 PM,33.535,,,,
347,07/16/24 03:38:57 PM,34.585,,,,
348,07/16/24 05:38:57 PM,32.911,,,,
349,07/16/24 07:38:57 PM,31.064,,,,
350,07/16/24 09:38:57 PM,29.752,,,,
351,07/16/24 11:38:57 PM,28.953,,,,
352,07/17/24 01:38:57 AM,28.456,,,,
353,07/17/24 03:38:57 AM,28.060,,,,
354,07/17/24 05:38:57 AM,27.764,,,,
355,07/17/24 07:38:57 AM,27.665,,,,
356,07/17/24 09:38:57 AM,28.555,,,,
357,07/17/24 11:38:57 AM,27.764,,,,
358,07/17/24 01:38:57 PM,28.655,,,,
359,07/17/24 03:38:57 PM,29.352,,,,
360,07/17/24 05:38:57 PM,29.452,,,,
361,07/17/24 07:38:57 PM,28.655,,,,
362,07/17/24 09:38:57 PM,28.060,,,,
363,07/17/24 11:38:57 PM,27.764,,,,
364,07/18/24 01:38:57 AM,27.272,,,,
365,07/18/24 03:38:57 AM,26.879,,,,
366,07/18/24 05:38:57 AM,26.683,,,,
367,07/18/24 07:38:57 AM,26.879,,,,
368,07/18/24 09:38:57 AM,27.567,,,,
369,07/18/24 11:38:57 AM,30.963,,,,
370,07/18/24 01:38:57 PM,30.862,,,,
371,07/18/24 03:38:57 PM,31.472,,,,
372,07/18/24 05:38:57 PM,31.064,,,,
373,07/18/24 07:38:57 PM,29.652,,,,
374,07/18/24 09:38:57 PM,28.655,,,,
375,07/18/24 11:38:57 PM,27.665,,,,
376,07/19/24 01:38:57 AM,26.292,,,,
377,07/19/24 03:38:57 AM,26.097,,,,
378,07/19/24 05:38:57 AM,25.902,,,,
379,07/19/24 07:38:57 AM,25.805,,,,
380,07/19/24 09:38:57 AM,26.781,,,,
381,07/19/24 11:38:57 AM,28.953,,,,
382,07/19/24 01:38:57 PM,30.356,,,,
383,07/19/24 03:38:57 PM,30.963,,,,
384,07/19/24 05:38:57 PM,30.457,,,,
385,07/19/24 07:38:57 PM,29.452,,,,
386,07/19/24 09:38:57 PM,28.456,,,,
387,07/19/24 11:38:57 PM,27.567,,,,
388,07/20/24 01:38:57 AM,26.879,,,,
389,07/20/24 03:38:57 AM,26.097,,,,
390,07/20/24 05:38:57 AM,26.000,,,,
391,07/20/24 07:38:57 AM,25.902,,,,
392,07/20/24 09:38:57 AM,26.977,,,,
393,07/20/24 11:38:57 AM,30.659,,,,
394,07/20/24 01:38:57 PM,32.600,,,,
395,07/20/24 03:38:57 PM,33.953,,,,
396,07/20/24 05:38:57 PM,32.086,,,,
397,07/20/24 07:38:57 PM,30.255,,,,
398,07/20/24 09:38:57 PM,29.053,,,,
399,07/20/24 11:38:57 PM,28.357,,,,
400,07/21/24 01:38:57 AM,27.961,,,,
401,07/21/24 03:38:57 AM,27.567,,,,
402,07/21/24 05:38:57 AM,27.075,,,,
403,07/21/24 07:38:57 AM,26.781,,,,
404,07/21/24 09:38:57 AM,27.075,,,,
405,07/21/24 11:38:57 AM,28.060,,,,
406,07/21/24 01:38:57 PM,30.963,,,,
407,07/21/24 03:38:57 PM,32.807,,,,
408,07/21/24 05:38:57 PM,31.166,,,,
409,07/21/24 07:38:57 PM,29.752,,,,
410,07/21/24 09:38:57 PM,28.456,,,,
411,07/21/24 11:38:57 PM,27.764,,,,
412,07/22/24 01:38:57 AM,27.468,,,,
413,07/22/24 03:38:57 AM,27.075,,,,
414,07/22/24 05:38:57 AM,26.781,,,,
415,07/22/24 07:38:57 AM,26.488,,,,
416,07/22/24 09:38:57 AM,26.195,,,,
417,07/22/24 11:38:57 AM,27.173,,,,
418,07/22/24 01:38:57 PM,29.352,,,,
419,07/22/24 03:38:57 PM,29.752,,,,
420,07/22/24 05:38:57 PM,29.552,,,,
421,07/22/24 07:38:57 PM,28.655,,,,
422,07/22/24 09:38:57 PM,27.862,,,,
423,07/22/24 11:38:57 PM,27.370,,,,
424,07/23/24 01:38:57 AM,27.173,,,,
425,07/23/24 03:38:57 AM,26.879,,,,
426,07/23/24 05:38:57 AM,26.683,,,,
427,07/23/24 07:38:57 AM,26.683,,,,
428,07/23/24 09:38:57 AM,27.567,,,,
429,07/23/24 11:38:57 AM,29.953,,,,
430,07/23/24 01:38:57 PM,30.457,,,,
431,07/23/24 03:38:57 PM,32.911,,,,
432,07/23/24 05:38:57 PM,31.574,,,,
433,07/23/24 07:38:57 PM,30.054,,,,
434,07/23/24 09:38:57 PM,28.953,,,,
435,07/23/24 11:38:57 PM,28.357,,,,
436,07/24/24 01:38:57 AM,27.961,,,,
437,07/24/24 03:38:57 AM,27.764,,,,
438,07/24/24 05:38:57 AM,27.567,,,,
439,07/24/24 07:38:57 AM,26.977,,,,
440,07/24/24 09:38:57 AM,27.468,,,,
441,07/24/24 11:38:57 AM,30.558,,,,
442,07/24/24 01:38:57 PM,32.911,,,,
443,07/24/24 03:38:57 PM,34.058,,,,
444,07/24/24 05:38:57 PM,31.676,,,,
445,07/24/24 07:38:57 PM,30.154,,,,
446,07/24/24 09:38:57 PM,29.152,,,,
447,07/24/24 11:38:57 PM,28.456,,,,
448,07/25/24 01:38:57 AM,28.060,,,,
449,07/25/24 03:38:57 AM,27.862,,,,
450,07/25/24 05:38:57 AM,27.567,,,,
451,07/25/24 07:38:57 AM,27.468,,,,
452,07/25/24 09:38:57 AM,27.468,,,,
453,07/25/24 11:38:57 AM,28.953,,,,
454,07/25/24 01:38:57 PM,30.760,,,,
455,07/25/24 03:38:57 PM,32.291,,,,
456,07/25/24 05:38:57 PM,30.862,,,,
457,07/25/24 07:38:57 PM,29.552,,,,
458,07/25/24 09:38:57 PM,28.456,,,,
459,07/25/24 11:38:57 PM,27.567,,,,
460,07/26/24 01:38:57 AM,27.173,,,,
461,07/26/24 03:38:57 AM,26.879,,,,
462,07/26/24 05:38:57 AM,26.585,,,,
463,07/26/24 07:38:57 AM,26.488,,,,
464,07/26/24 09:38:57 AM,27.173,,,,
465,07/26/24 11:38:57 AM,27.665,,,,
466,07/26/24 01:38:57 PM,27.961,,,,
467,07/26/24 03:38:57 PM,26.879,,,,
468,07/26/24 05:38:57 PM,26.390,,,,
469,07/26/24 07:38:57 PM,26.000,,,,
470,07/26/24 09:38:57 PM,26.000,,,,
471,07/26/24 11:38:57 PM,25.902,,,,
472,07/27/24 01:38:57 AM,25.805,,,,
473,07/27/24 03:38:57 AM,25.708,,,,
474,07/27/24 05:38:57 AM,25.416,,,,
475,07/27/24 07:38:57 AM,25.319,,,,
476,07/27/24 09:38:57 AM,25.708,,,,
477,07/27/24 11:38:57 AM,26.781,,,,
478,07/27/24 01:38:57 PM,29.152,,,,
479,07/27/24 03:38:57 PM,29.552,,,,
480,07/27/24 05:38:57 PM,29.053,,,,
481,07/27/24 07:38:57 PM,27.862,,,,
482,07/27/24 09:38:57 PM,26.585,,,,
483,07/27/24 11:38:57 PM,25.708,,,,
484,07/28/24 01:38:57 AM,25.028,,,,
485,07/28/24 03:38:57 AM,24.448,,,,
486,07/28/24 05:38:57 AM,24.062,,,,
487,07/28/24 07:38:57 AM,23.773,,,,
488,07/28/24 09:38:57 AM,24.255,,,,
489,07/28/24 11:38:57 AM,27.764,,,,
490,07/28/24 01:38:57 PM,29.652,,,,
491,07/28/24 03:38:57 PM,30.457,,,,
492,07/28/24 05:38:57 PM,29.152,,,,
493,07/28/24 07:38:57 PM,27.665,,,,
494,07/28/24 09:38:57 PM,26.292,,,,
495,07/28/24 11:38:57 PM,25.319,,,,
496,07/29/24 01:38:57 AM,24.641,,,,
497,07/29/24 03:38:57 AM,24.062,,,,
498,07/29/24 05:38:57 AM,23.581,,,,
499,07/29/24 07:38:57 AM,23.292,,,,
500,07/29/24 09:38:57 AM,24.255,,,,
501,07/29/24 11:38:57 AM,27.272,,,,
502,07/29/24 01:38:57 PM,28.258,,,,
503,07/29/24 03:38:57 PM,29.053,,,,
504,07/29/24 05:38:57 PM,27.567,,,,
505,07/29/24 07:38:57 PM,26.977,,,,
506,07/29/24 09:38:57 PM,26.097,,,,
507,07/29/24 11:38:57 PM,25.708,,,,
508,07/30/24 01:38:57 AM,25.513,,,,
509,07/30/24 03:38:57 AM,25.319,,,,
510,07/30/24 05:38:57 AM,25.125,,,,
511,07/30/24 07:38:57 AM,25.028,,,,
512,07/30/24 09:38:57 AM,26.000,,,,
513,07/30/24 11:38:57 AM,28.853,,,,
514,07/30/24 01:38:57 PM,30.154,,,,
515,07/30/24 03:38:57 PM,32.497,,,,
516,07/30/24 05:38:57 PM,30.862,,,,
517,07/30/24 07:38:57 PM,29.252,,,,
518,07/30/24 09:38:57 PM,27.961,,,,
519,07/30/24 11:38:57 PM,27.272,,,,
520,07/31/24 01:38:57 AM,26.977,,,,
521,07/31/24 03:38:57 AM,26.683,,,,
522,07/31/24 05:38:57 AM,26.488,,,,
523,07/31/24 07:38:57 AM,26.292,,,,
524,07/31/24 09:38:57 AM,26.879,,,,
525,07/31/24 11:38:57 AM,29.552,,,,
526,07/31/24 01:38:57 PM,31.983,,,,
527,07/31/24 03:38:57 PM,32.704,,,,
528,07/31/24 05:38:57 PM,30.963,,,,
529,07/31/24 07:38:57 PM,29.452,,,,
530,07/31/24 09:38:57 PM,28.258,,,,
531,07/31/24 11:38:57 PM,27.567,,,,
532,08/01/24 01:38:57 AM,27.075,,,,
533,08/01/24 03:38:57 AM,26.683,,,,
534,08/01/24 05:38:57 AM,26.195,,,,
535,08/01/24 07:38:57 AM,25.902,,,,
536,08/01/24 09:38:57 AM,26.879,,,,
537,08/01/24 11:38:57 AM,30.356,,,,
538,08/01/24 01:38:57 PM,33.014,,,,
539,08/01/24 03:38:57 PM,33.743,,,,
540,08/01/24 05:38:57 PM,31.880,,,,
541,08/01/24 07:38:57 PM,30.255,,,,
542,08/01/24 09:38:57 PM,28.953,,,,
543,08/01/24 11:38:57 PM,28.258,,,,
544,08/02/24 01:38:57 AM,27.764,,,,
545,08/02/24 03:38:57 AM,27.567,,,,
546,08/02/24 05:38:57 AM,27.272,,,,
547,08/02/24 07:38:57 AM,27.075,,,,
548,08/02/24 09:38:57 AM,27.764,,,,
