"Plot Title: 20396625"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20396625, SEN S/N: 20396625)","Coupler Detached (LGR S/N: 20396625)","Coupler Attached (LGR S/N: 20396625)","Stopped (LGR S/N: 20396625)","End Of File (LGR S/N: 20396625)"
195,07/03/24 07:36:12 PM,27.665,,,,
196,07/03/24 09:36:12 PM,25.708,,,,
197,07/03/24 11:36:12 PM,24.931,,,,
198,07/04/24 01:36:12 AM,24.448,,,,
199,07/04/24 03:36:12 AM,23.966,,,,
200,07/04/24 05:36:12 AM,23.484,,,,
201,07/04/24 07:36:12 AM,23.966,,,,
202,07/04/24 09:36:12 AM,26.683,,,,
203,07/04/24 11:36:12 AM,31.676,,,,
204,07/04/24 01:36:12 PM,34.903,,,,
205,07/04/24 03:36:12 PM,33.118,,,,
206,07/04/24 05:36:12 PM,31.064,,,,
207,07/04/24 07:36:12 PM,27.862,,,,
208,07/04/24 09:36:12 PM,26.292,,,,
209,07/04/24 11:36:12 PM,25.708,,,,
210,07/05/24 01:36:12 AM,25.416,,,,
211,07/05/24 03:36:12 AM,25.610,,,,
212,07/05/24 05:36:12 AM,25.319,,,,
213,07/05/24 07:36:12 AM,25.902,,,,
214,07/05/24 09:36:12 AM,27.665,,,,
215,07/05/24 11:36:12 AM,32.600,,,,
216,07/05/24 01:36:12 PM,35.864,,,,
217,07/05/24 03:36:12 PM,33.535,,,,
218,07/05/24 05:36:12 PM,32.188,,,,
219,07/05/24 07:36:12 PM,29.152,,,,
220,07/05/24 09:36:12 PM,27.567,,,,
221,07/05/24 11:36:12 PM,26.977,,,,
222,07/06/24 01:36:12 AM,26.683,,,,
223,07/06/24 03:36:12 AM,26.683,,,,
224,07/06/24 05:36:12 AM,26.390,,,,
225,07/06/24 07:36:12 AM,26.781,,,,
226,07/06/24 09:36:12 AM,28.555,,,,
227,07/06/24 11:36:12 AM,31.268,,,,
228,07/06/24 01:36:12 PM,35.009,,,,
229,07/06/24 03:36:12 PM,31.983,,,,
230,07/06/24 05:36:12 PM,31.472,,,,
231,07/06/24 07:36:12 PM,29.352,,,,
232,07/06/24 09:36:12 PM,27.764,,,,
233,07/06/24 11:36:12 PM,27.075,,,,
234,07/07/24 01:36:12 AM,26.488,,,,
235,07/07/24 03:36:12 AM,26.292,,,,
236,07/07/24 05:36:12 AM,25.805,,,,
237,07/07/24 07:36:12 AM,26.390,,,,
238,07/07/24 09:36:12 AM,28.357,,,,
239,07/07/24 11:36:12 AM,32.911,,,,
240,07/07/24 01:36:12 PM,37.055,,,,
241,07/07/24 03:36:12 PM,32.291,,,,
242,07/07/24 05:36:12 PM,30.457,,,,
243,07/07/24 07:36:12 PM,28.754,,,,
244,07/07/24 09:36:12 PM,27.567,,,,
245,07/07/24 11:36:12 PM,27.173,,,,
246,07/08/24 01:36:12 AM,26.781,,,,
247,07/08/24 03:36:12 AM,26.195,,,,
248,07/08/24 05:36:12 AM,26.000,,,,
249,07/08/24 07:36:12 AM,26.585,,,,
250,07/08/24 09:36:12 AM,28.456,,,,
251,07/08/24 11:36:12 AM,32.911,,,,
252,07/08/24 01:36:12 PM,35.971,,,,
253,07/08/24 03:36:12 PM,35.009,,,,
254,07/08/24 05:36:12 PM,34.163,,,,
255,07/08/24 07:36:12 PM,30.154,,,,
256,07/08/24 09:36:12 PM,28.159,,,,
257,07/08/24 11:36:12 PM,27.567,,,,
258,07/09/24 01:36:12 AM,27.075,,,,
259,07/09/24 03:36:12 AM,26.488,,,,
260,07/09/24 05:36:12 AM,26.000,,,,
261,07/09/24 07:36:12 AM,26.390,,,,
262,07/09/24 09:36:12 AM,28.754,,,,
263,07/09/24 11:36:12 AM,33.639,,,,
264,07/09/24 01:36:12 PM,35.864,,,,
265,07/09/24 03:36:12 PM,34.479,,,,
266,07/09/24 05:36:12 PM,32.911,,,,
267,07/09/24 07:36:12 PM,30.154,,,,
268,07/09/24 09:36:12 PM,28.258,,,,
269,07/09/24 11:36:12 PM,27.370,,,,
270,07/10/24 01:36:12 AM,26.977,,,,
271,07/10/24 03:36:12 AM,26.683,,,,
272,07/10/24 05:36:12 AM,26.488,,,,
273,07/10/24 07:36:12 AM,26.977,,,,
274,07/10/24 09:36:12 AM,28.754,,,,
275,07/10/24 11:36:12 AM,33.222,,,,
276,07/10/24 01:36:12 PM,37.824,,,,
277,07/10/24 03:36:12 PM,35.435,,,,
278,07/10/24 05:36:12 PM,34.796,,,,
279,07/10/24 07:36:12 PM,30.457,,,,
280,07/10/24 09:36:12 PM,28.953,,,,
281,07/10/24 11:36:12 PM,28.060,,,,
282,07/11/24 01:36:12 AM,27.567,,,,
283,07/11/24 03:36:12 AM,27.468,,,,
284,07/11/24 05:36:12 AM,27.370,,,,
285,07/11/24 07:36:12 AM,27.961,,,,
286,07/11/24 09:36:12 AM,29.752,,,,
287,07/11/24 11:36:12 AM,33.743,,,,
288,07/11/24 01:36:12 PM,37.604,,,,
289,07/11/24 03:36:12 PM,36.511,,,,
290,07/11/24 05:36:12 PM,33.430,,,,
291,07/11/24 07:36:12 PM,30.054,,,,
292,07/11/24 09:36:12 PM,28.754,,,,
293,07/11/24 11:36:12 PM,27.665,,,,
294,07/12/24 01:36:12 AM,27.272,,,,
295,07/12/24 03:36:12 AM,27.075,,,,
296,07/12/24 05:36:12 AM,26.977,,,,
297,07/12/24 07:36:12 AM,27.370,,,,
298,07/12/24 09:36:12 AM,28.754,,,,
299,07/12/24 11:36:12 AM,32.807,,,,
300,07/12/24 01:36:12 PM,34.585,,,,
301,07/12/24 03:36:12 PM,32.807,,,,
302,07/12/24 05:36:12 PM,30.862,,,,
303,07/12/24 07:36:12 PM,28.555,,,,
304,07/12/24 09:36:12 PM,27.567,,,,
305,07/12/24 11:36:12 PM,27.370,,,,
306,07/13/24 01:36:12 AM,26.488,,,,
307,07/13/24 03:36:12 AM,25.708,,,,
308,07/13/24 05:36:12 AM,26.000,,,,
309,07/13/24 07:36:12 AM,26.292,,,,
310,07/13/24 09:36:12 AM,27.370,,,,
311,07/13/24 11:36:12 AM,29.652,,,,
312,07/13/24 01:36:12 PM,30.255,,,,
313,07/13/24 03:36:12 PM,33.430,,,,
314,07/13/24 05:36:12 PM,32.394,,,,
315,07/13/24 07:36:12 PM,29.752,,,,
316,07/13/24 09:36:12 PM,28.159,,,,
317,07/13/24 11:36:12 PM,27.468,,,,
318,07/14/24 01:36:12 AM,27.075,,,,
319,07/14/24 03:36:12 AM,26.683,,,,
320,07/14/24 05:36:12 AM,26.390,,,,
321,07/14/24 07:36:12 AM,26.585,,,,
322,07/14/24 09:36:12 AM,27.961,,,,
323,07/14/24 11:36:12 AM,32.911,,,,
324,07/14/24 01:36:12 PM,35.864,,,,
325,07/14/24 03:36:12 PM,34.479,,,,
326,07/14/24 05:36:12 PM,33.014,,,,
327,07/14/24 07:36:12 PM,30.054,,,,
328,07/14/24 09:36:12 PM,28.655,,,,
329,07/14/24 11:36:12 PM,28.060,,,,
330,07/15/24 01:36:12 AM,27.764,,,,
331,07/15/24 03:36:12 AM,27.370,,,,
332,07/15/24 05:36:12 AM,27.075,,,,
333,07/15/24 07:36:12 AM,27.468,,,,
334,07/15/24 09:36:12 AM,28.953,,,,
335,07/15/24 11:36:12 AM,29.352,,,,
336,07/15/24 01:36:12 PM,35.971,,,,
337,07/15/24 03:36:12 PM,34.903,,,,
338,07/15/24 05:36:12 PM,33.014,,,,
339,07/15/24 07:36:12 PM,30.054,,,,
340,07/15/24 09:36:12 PM,29.053,,,,
341,07/15/24 11:36:12 PM,28.456,,,,
342,07/16/24 01:36:12 AM,27.862,,,,
343,07/16/24 03:36:12 AM,27.665,,,,
344,07/16/24 05:36:12 AM,27.173,,,,
345,07/16/24 07:36:12 AM,27.370,,,,
346,07/16/24 09:36:12 AM,28.953,,,,
347,07/16/24 11:36:12 AM,33.326,,,,
348,07/16/24 01:36:12 PM,35.971,,,,
349,07/16/24 03:36:12 PM,34.585,,,,
350,07/16/24 05:36:12 PM,33.118,,,,
351,07/16/24 07:36:12 PM,30.154,,,,
352,07/16/24 09:36:12 PM,28.754,,,,
353,07/16/24 11:36:12 PM,28.159,,,,
354,07/17/24 01:36:12 AM,27.764,,,,
355,07/17/24 03:36:12 AM,27.370,,,,
356,07/17/24 05:36:12 AM,27.272,,,,
357,07/17/24 07:36:12 AM,27.665,,,,
358,07/17/24 09:36:12 AM,28.953,,,,
359,07/17/24 11:36:12 AM,27.370,,,,
360,07/17/24 01:36:12 PM,29.252,,,,
361,07/17/24 03:36:12 PM,29.953,,,,
362,07/17/24 05:36:12 PM,29.252,,,,
363,07/17/24 07:36:12 PM,27.961,,,,
364,07/17/24 09:36:12 PM,27.468,,,,
365,07/17/24 11:36:12 PM,27.272,,,,
366,07/18/24 01:36:12 AM,26.488,,,,
367,07/18/24 03:36:12 AM,26.195,,,,
368,07/18/24 05:36:12 AM,26.292,,,,
369,07/18/24 07:36:12 AM,26.781,,,,
370,07/18/24 09:36:12 AM,27.862,,,,
371,07/18/24 11:36:12 AM,32.497,,,,
372,07/18/24 01:36:12 PM,30.963,,,,
373,07/18/24 03:36:12 PM,31.676,,,,
374,07/18/24 05:36:12 PM,31.574,,,,
375,07/18/24 07:36:12 PM,28.655,,,,
376,07/18/24 09:36:12 PM,27.764,,,,
377,07/18/24 11:36:12 PM,26.488,,,,
378,07/19/24 01:36:12 AM,25.610,,,,
379,07/19/24 03:36:12 AM,25.416,,,,
380,07/19/24 05:36:12 AM,25.222,,,,
381,07/19/24 07:36:12 AM,25.319,,,,
382,07/19/24 09:36:12 AM,27.567,,,,
383,07/19/24 11:36:12 AM,31.268,,,,
384,07/19/24 01:36:12 PM,31.778,,,,
385,07/19/24 03:36:12 PM,31.676,,,,
386,07/19/24 05:36:12 PM,30.760,,,,
387,07/19/24 07:36:12 PM,28.953,,,,
388,07/19/24 09:36:12 PM,27.862,,,,
389,07/19/24 11:36:12 PM,26.683,,,,
390,07/20/24 01:36:12 AM,26.097,,,,
391,07/20/24 03:36:12 AM,25.805,,,,
392,07/20/24 05:36:12 AM,25.610,,,,
393,07/20/24 07:36:12 AM,25.902,,,,
394,07/20/24 09:36:12 AM,27.468,,,,
395,07/20/24 11:36:12 AM,32.086,,,,
396,07/20/24 01:36:12 PM,35.435,,,,
397,07/20/24 03:36:12 PM,34.058,,,,
398,07/20/24 05:36:12 PM,32.807,,,,
399,07/20/24 07:36:12 PM,29.452,,,,
400,07/20/24 09:36:12 PM,28.258,,,,
401,07/20/24 11:36:12 PM,27.764,,,,
402,07/21/24 01:36:12 AM,27.468,,,,
403,07/21/24 03:36:12 AM,26.977,,,,
404,07/21/24 05:36:12 AM,26.292,,,,
405,07/21/24 07:36:12 AM,26.390,,,,
406,07/21/24 09:36:12 AM,27.075,,,,
407,07/21/24 11:36:12 AM,28.953,,,,
408,07/21/24 01:36:12 PM,34.268,,,,
409,07/21/24 03:36:12 PM,33.326,,,,
410,07/21/24 05:36:12 PM,32.291,,,,
411,07/21/24 07:36:12 PM,29.152,,,,
412,07/21/24 09:36:12 PM,27.665,,,,
413,07/21/24 11:36:12 PM,27.173,,,,
414,07/22/24 01:36:12 AM,26.977,,,,
415,07/22/24 03:36:12 AM,26.683,,,,
416,07/22/24 05:36:12 AM,26.390,,,,
417,07/22/24 07:36:12 AM,26.292,,,,
418,07/22/24 09:36:12 AM,26.292,,,,
419,07/22/24 11:36:12 AM,28.060,,,,
420,07/22/24 01:36:12 PM,31.574,,,,
421,07/22/24 03:36:12 PM,30.054,,,,
422,07/22/24 05:36:12 PM,30.558,,,,
423,07/22/24 07:36:12 PM,28.159,,,,
424,07/22/24 09:36:12 PM,27.370,,,,
425,07/22/24 11:36:12 PM,26.977,,,,
426,07/23/24 01:36:12 AM,26.879,,,,
427,07/23/24 03:36:12 AM,26.585,,,,
428,07/23/24 05:36:12 AM,26.390,,,,
429,07/23/24 07:36:12 AM,26.683,,,,
430,07/23/24 09:36:12 AM,28.258,,,,
431,07/23/24 11:36:12 AM,31.166,,,,
432,07/23/24 01:36:12 PM,31.268,,,,
433,07/23/24 03:36:12 PM,33.848,,,,
434,07/23/24 05:36:12 PM,32.807,,,,
435,07/23/24 07:36:12 PM,29.452,,,,
436,07/23/24 09:36:12 PM,28.258,,,,
437,07/23/24 11:36:12 PM,27.862,,,,
438,07/24/24 01:36:12 AM,27.665,,,,
439,07/24/24 03:36:12 AM,27.370,,,,
440,07/24/24 05:36:12 AM,27.370,,,,
441,07/24/24 07:36:12 AM,26.097,,,,
442,07/24/24 09:36:12 AM,27.764,,,,
443,07/24/24 11:36:12 AM,32.497,,,,
444,07/24/24 01:36:12 PM,35.756,,,,
445,07/24/24 03:36:12 PM,34.585,,,,
446,07/24/24 05:36:12 PM,30.760,,,,
447,07/24/24 07:36:12 PM,29.552,,,,
448,07/24/24 09:36:12 PM,28.357,,,,
449,07/24/24 11:36:12 PM,27.961,,,,
450,07/25/24 01:36:12 AM,27.567,,,,
451,07/25/24 03:36:12 AM,27.468,,,,
452,07/25/24 05:36:12 AM,27.173,,,,
453,07/25/24 07:36:12 AM,27.272,,,,
454,07/25/24 09:36:12 AM,27.665,,,,
455,07/25/24 11:36:12 AM,31.166,,,,
456,07/25/24 01:36:12 PM,33.222,,,,
457,07/25/24 03:36:12 PM,32.704,,,,
458,07/25/24 05:36:12 PM,30.659,,,,
459,07/25/24 07:36:12 PM,28.953,,,,
460,07/25/24 09:36:12 PM,27.370,,,,
461,07/25/24 11:36:12 PM,26.977,,,,
462,07/26/24 01:36:12 AM,26.683,,,,
463,07/26/24 03:36:12 AM,26.390,,,,
464,07/26/24 05:36:12 AM,26.097,,,,
465,07/26/24 07:36:12 AM,26.390,,,,
466,07/26/24 09:36:12 AM,27.665,,,,
467,07/26/24 11:36:12 AM,28.555,,,,
468,07/26/24 01:36:12 PM,28.159,,,,
469,07/26/24 03:36:12 PM,27.272,,,,
470,07/26/24 05:36:12 PM,26.585,,,,
471,07/26/24 07:36:12 PM,26.390,,,,
472,07/26/24 09:36:12 PM,26.097,,,,
473,07/26/24 11:36:12 PM,26.000,,,,
474,07/27/24 01:36:12 AM,25.805,,,,
475,07/27/24 03:36:12 AM,25.708,,,,
476,07/27/24 05:36:12 AM,25.319,,,,
477,07/27/24 07:36:12 AM,25.513,,,,
478,07/27/24 09:36:12 AM,26.097,,,,
479,07/27/24 11:36:12 AM,27.764,,,,
480,07/27/24 01:36:12 PM,31.166,,,,
481,07/27/24 03:36:12 PM,30.659,,,,
482,07/27/24 05:36:12 PM,30.457,,,,
483,07/27/24 07:36:12 PM,27.862,,,,
484,07/27/24 09:36:12 PM,26.292,,,,
485,07/27/24 11:36:12 PM,25.125,,,,
486,07/28/24 01:36:12 AM,24.255,,,,
487,07/28/24 03:36:12 AM,23.677,,,,
488,07/28/24 05:36:12 AM,23.196,,,,
489,07/28/24 07:36:12 AM,23.004,,,,
490,07/28/24 09:36:12 AM,24.351,,,,
491,07/28/24 11:36:12 AM,28.258,,,,
492,07/28/24 01:36:12 PM,31.574,,,,
493,07/28/24 03:36:12 PM,30.760,,,,
494,07/28/24 05:36:12 PM,30.457,,,,
495,07/28/24 07:36:12 PM,27.468,,,,
496,07/28/24 09:36:12 PM,25.416,,,,
497,07/28/24 11:36:12 PM,24.255,,,,
498,07/29/24 01:36:12 AM,23.581,,,,
499,07/29/24 03:36:12 AM,23.100,,,,
500,07/29/24 05:36:12 AM,22.621,,,,
501,07/29/24 07:36:12 AM,22.717,,,,
502,07/29/24 09:36:12 AM,25.028,,,,
503,07/29/24 11:36:12 AM,28.357,,,,
504,07/29/24 01:36:12 PM,29.853,,,,
505,07/29/24 03:36:12 PM,29.452,,,,
506,07/29/24 05:36:12 PM,26.977,,,,
507,07/29/24 07:36:12 PM,26.585,,,,
508,07/29/24 09:36:12 PM,25.610,,,,
509,07/29/24 11:36:12 PM,25.319,,,,
510,07/30/24 01:36:12 AM,25.222,,,,
511,07/30/24 03:36:12 AM,25.028,,,,
512,07/30/24 05:36:12 AM,24.931,,,,
513,07/30/24 07:36:12 AM,25.028,,,,
514,07/30/24 09:36:12 AM,27.173,,,,
515,07/30/24 11:36:12 AM,30.963,,,,
516,07/30/24 01:36:12 PM,33.014,,,,
517,07/30/24 03:36:12 PM,32.188,,,,
518,07/30/24 05:36:12 PM,32.394,,,,
519,07/30/24 07:36:12 PM,28.853,,,,
520,07/30/24 09:36:12 PM,27.272,,,,
521,07/30/24 11:36:12 PM,26.781,,,,
522,07/31/24 01:36:12 AM,26.683,,,,
523,07/31/24 03:36:12 AM,26.292,,,,
524,07/31/24 05:36:12 AM,26.195,,,,
525,07/31/24 07:36:12 AM,26.292,,,,
526,07/31/24 09:36:12 AM,27.272,,,,
527,07/31/24 11:36:12 AM,30.862,,,,
528,07/31/24 01:36:12 PM,34.163,,,,
529,07/31/24 03:36:12 PM,32.086,,,,
530,07/31/24 05:36:12 PM,31.268,,,,
531,07/31/24 07:36:12 PM,28.555,,,,
532,07/31/24 09:36:12 PM,27.370,,,,
533,07/31/24 11:36:12 PM,26.879,,,,
534,08/01/24 01:36:12 AM,26.390,,,,
535,08/01/24 03:36:12 AM,25.902,,,,
536,08/01/24 05:36:12 AM,25.416,,,,
537,08/01/24 07:36:12 AM,25.513,,,,
538,08/01/24 09:36:12 AM,27.764,,,,
539,08/01/24 11:36:12 AM,32.188,,,,
540,08/01/24 01:36:12 PM,35.542,,,,
541,08/01/24 03:36:12 PM,33.430,,,,
542,08/01/24 05:36:12 PM,33.014,,,,
543,08/01/24 07:36:12 PM,29.452,,,,
544,08/01/24 09:36:12 PM,28.159,,,,
545,08/01/24 11:36:12 PM,27.665,,,,
546,08/02/24 01:36:12 AM,27.272,,,,
547,08/02/24 03:36:12 AM,27.272,,,,
548,08/02/24 05:36:12 AM,26.781,,,,
