"Plot Title: 20376542"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20376542, SEN S/N: 20376542)","Coupler Detached (LGR S/N: 20376542)","Coupler Attached (LGR S/N: 20376542)","Host Connected (LGR S/N: 20376542)","Stopped (LGR S/N: 20376542)","End Of File (LGR S/N: 20376542)"
40,06/20/24 05:38:07 PM,27.567,,,,,
41,06/20/24 07:38:07 PM,25.902,,,,,
42,06/20/24 09:38:07 PM,24.255,,,,,
43,06/20/24 11:38:07 PM,23.196,,,,,
44,06/21/24 01:38:07 AM,22.429,,,,,
45,06/21/24 03:38:07 AM,21.664,,,,,
46,06/21/24 05:38:07 AM,21.282,,,,,
47,06/21/24 07:38:07 AM,21.378,,,,,
48,06/21/24 09:38:07 AM,23.869,,,,,
49,06/21/24 11:38:07 AM,26.683,,,,,
50,06/21/24 01:38:07 PM,30.760,,,,,
51,06/21/24 03:38:07 PM,31.064,,,,,
52,06/21/24 05:38:07 PM,28.555,,,,,
53,06/21/24 07:38:07 PM,26.683,,,,,
54,06/21/24 09:38:07 PM,25.125,,,,,
55,06/21/24 11:38:07 PM,24.158,,,,,
56,06/22/24 01:38:07 AM,23.484,,,,,
57,06/22/24 03:38:07 AM,23.100,,,,,
58,06/22/24 05:38:07 AM,22.717,,,,,
59,06/22/24 07:38:07 AM,22.908,,,,,
60,06/22/24 09:38:07 AM,24.448,,,,,
61,06/22/24 11:38:07 AM,27.665,,,,,
62,06/22/24 01:38:07 PM,31.983,,,,,
63,06/22/24 03:38:07 PM,31.983,,,,,
64,06/22/24 05:38:07 PM,29.053,,,,,
65,06/22/24 07:38:07 PM,27.173,,,,,
66,06/22/24 09:38:07 PM,26.000,,,,,
67,06/22/24 11:38:07 PM,25.416,,,,,
68,06/23/24 01:38:07 AM,25.028,,,,,
69,06/23/24 03:38:07 AM,24.738,,,,,
70,06/23/24 05:38:07 AM,24.545,,,,,
71,06/23/24 07:38:07 AM,24.351,,,,,
72,06/23/24 09:38:07 AM,25.416,,,,,
73,06/23/24 11:38:07 AM,29.452,,,,,
74,06/23/24 01:38:07 PM,32.497,,,,,
75,06/23/24 03:38:07 PM,31.778,,,,,
76,06/23/24 05:38:07 PM,29.552,,,,,
77,06/23/24 07:38:07 PM,27.764,,,,,
78,06/23/24 09:38:07 PM,26.683,,,,,
79,06/23/24 11:38:07 PM,26.195,,,,,
80,06/24/24 01:38:07 AM,25.902,,,,,
81,06/24/24 03:38:07 AM,25.708,,,,,
82,06/24/24 05:38:07 AM,25.513,,,,,
83,06/24/24 07:38:07 AM,25.610,,,,,
84,06/24/24 09:38:07 AM,26.879,,,,,
85,06/24/24 11:38:07 AM,27.961,,,,,
86,06/24/24 01:38:07 PM,29.853,,,,,
87,06/24/24 03:38:07 PM,30.659,,,,,
88,06/24/24 05:38:07 PM,24.931,,,,,
89,06/24/24 07:38:07 PM,26.097,,,,,
90,06/24/24 09:38:07 PM,25.610,,,,,
91,06/24/24 11:38:07 PM,25.222,,,,,
92,06/25/24 01:38:07 AM,24.641,,,,,
93,06/25/24 03:38:07 AM,24.255,,,,,
94,06/25/24 05:38:07 AM,23.966,,,,,
95,06/25/24 07:38:07 AM,24.255,,,,,
96,06/25/24 09:38:07 AM,25.222,,,,,
97,06/25/24 11:38:07 AM,29.352,,,,,
98,06/25/24 01:38:07 PM,31.676,,,,,
99,06/25/24 03:38:07 PM,32.188,,,,,
100,06/25/24 05:38:07 PM,29.652,,,,,
101,06/25/24 07:38:07 PM,28.060,,,,,
102,06/25/24 09:38:07 PM,26.879,,,,,
103,06/25/24 11:38:07 PM,25.805,,,,,
104,06/26/24 01:38:07 AM,25.028,,,,,
105,06/26/24 03:38:07 AM,24.351,,,,,
106,06/26/24 05:38:07 AM,23.966,,,,,
107,06/26/24 07:38:07 AM,24.158,,,,,
108,06/26/24 09:38:07 AM,25.805,,,,,
109,06/26/24 11:38:07 AM,29.552,,,,,
110,06/26/24 01:38:07 PM,32.600,,,,,
111,06/26/24 03:38:07 PM,32.497,,,,,
112,06/26/24 05:38:07 PM,29.752,,,,,
113,06/26/24 07:38:07 PM,28.159,,,,,
114,06/26/24 09:38:07 PM,27.173,,,,,
115,06/26/24 11:38:07 PM,26.585,,,,,
116,06/27/24 01:38:07 AM,26.195,,,,,
117,06/27/24 03:38:07 AM,26.000,,,,,
118,06/27/24 05:38:07 AM,25.902,,,,,
119,06/27/24 07:38:07 AM,26.097,,,,,
120,06/27/24 09:38:07 AM,27.075,,,,,
121,06/27/24 11:38:07 AM,29.552,,,,,
122,06/27/24 01:38:07 PM,30.760,,,,,
123,06/27/24 03:38:07 PM,31.676,,,,,
124,06/27/24 05:38:07 PM,27.075,,,,,
125,06/27/24 07:38:07 PM,26.097,,,,,
126,06/27/24 09:38:07 PM,25.708,,,,,
127,06/27/24 11:38:07 PM,25.319,,,,,
128,06/28/24 01:38:07 AM,25.125,,,,,
129,06/28/24 03:38:07 AM,24.738,,,,,
130,06/28/24 05:38:07 AM,24.545,,,,,
131,06/28/24 07:38:07 AM,24.545,,,,,
132,06/28/24 09:38:07 AM,25.610,,,,,
133,06/28/24 11:38:07 AM,29.152,,,,,
134,06/28/24 01:38:07 PM,30.457,,,,,
135,06/28/24 03:38:07 PM,28.953,,,,,
136,06/28/24 05:38:07 PM,28.754,,,,,
137,06/28/24 07:38:07 PM,27.764,,,,,
138,06/28/24 09:38:07 PM,26.390,,,,,
139,06/28/24 11:38:07 PM,25.610,,,,,
140,06/29/24 01:38:07 AM,25.222,,,,,
141,06/29/24 03:38:07 AM,24.641,,,,,
142,06/29/24 05:38:07 AM,24.351,,,,,
143,06/29/24 07:38:07 AM,24.545,,,,,
144,06/29/24 09:38:07 AM,26.000,,,,,
145,06/29/24 11:38:07 AM,29.252,,,,,
146,06/29/24 01:38:07 PM,33.222,,,,,
147,06/29/24 03:38:07 PM,33.430,,,,,
148,06/29/24 05:38:07 PM,30.659,,,,,
149,06/29/24 07:38:07 PM,28.953,,,,,
150,06/29/24 09:38:07 PM,27.665,,,,,
151,06/29/24 11:38:07 PM,26.977,,,,,
152,06/30/24 01:38:07 AM,26.488,,,,,
153,06/30/24 03:38:07 AM,26.097,,,,,
154,06/30/24 05:38:07 AM,25.610,,,,,
155,06/30/24 07:38:07 AM,25.513,,,,,
156,06/30/24 09:38:07 AM,26.585,,,,,
157,06/30/24 11:38:07 AM,30.457,,,,,
158,06/30/24 01:38:07 PM,31.983,,,,,
159,06/30/24 03:38:07 PM,32.704,,,,,
160,06/30/24 05:38:07 PM,30.154,,,,,
161,06/30/24 07:38:07 PM,28.555,,,,,
162,06/30/24 09:38:07 PM,27.764,,,,,
163,06/30/24 11:38:07 PM,27.370,,,,,
164,07/01/24 01:38:07 AM,26.977,,,,,
165,07/01/24 03:38:07 AM,26.390,,,,,
166,07/01/24 05:38:07 AM,25.805,,,,,
167,07/01/24 07:38:07 AM,25.416,,,,,
168,07/01/24 09:38:07 AM,25.708,,,,,
169,07/01/24 11:38:07 AM,26.195,,,,,
170,07/01/24 01:38:07 PM,26.977,,,,,
171,07/01/24 03:38:07 PM,26.977,,,,,
172,07/01/24 05:38:07 PM,26.781,,,,,
173,07/01/24 07:38:07 PM,26.097,,,,,
174,07/01/24 09:38:07 PM,25.319,,,,,
175,07/01/24 11:38:07 PM,24.545,,,,,
176,07/02/24 01:38:07 AM,24.062,,,,,
177,07/02/24 03:38:07 AM,23.677,,,,,
178,07/02/24 05:38:07 AM,23.004,,,,,
179,07/02/24 07:38:07 AM,22.621,,,,,
180,07/02/24 09:38:07 AM,23.292,,,,,
181,07/02/24 11:38:07 AM,26.977,,,,,
182,07/02/24 01:38:07 PM,30.457,,,,,
183,07/02/24 03:38:07 PM,30.862,,,,,
184,07/02/24 05:38:07 PM,28.655,,,,,
185,07/02/24 07:38:07 PM,26.977,,,,,
186,07/02/24 09:38:07 PM,25.416,,,,,
187,07/02/24 11:38:07 PM,24.545,,,,,
188,07/03/24 01:38:07 AM,23.869,,,,,
189,07/03/24 03:38:07 AM,23.292,,,,,
190,07/03/24 05:38:07 AM,23.100,,,,,
191,07/03/24 07:38:07 AM,23.196,,,,,
192,07/03/24 09:38:07 AM,24.158,,,,,
193,07/03/24 11:38:07 AM,28.060,,,,,
194,07/03/24 01:38:07 PM,31.370,,,,,
195,07/03/24 03:38:07 PM,32.086,,,,,
196,07/03/24 05:38:07 PM,29.053,,,,,
197,07/03/24 07:38:07 PM,27.173,,,,,
198,07/03/24 09:38:07 PM,25.708,,,,,
199,07/03/24 11:38:07 PM,24.835,,,,,
200,07/04/24 01:38:07 AM,24.158,,,,,
201,07/04/24 03:38:07 AM,23.581,,,,,
202,07/04/24 05:38:07 AM,23.100,,,,,
203,07/04/24 07:38:07 AM,23.100,,,,,
204,07/04/24 09:38:07 AM,24.351,,,,,
205,07/04/24 11:38:07 AM,28.655,,,,,
206,07/04/24 01:38:07 PM,31.983,,,,,
207,07/04/24 03:38:07 PM,31.983,,,,,
208,07/04/24 05:38:07 PM,29.252,,,,,
209,07/04/24 07:38:07 PM,27.468,,,,,
210,07/04/24 09:38:07 PM,26.292,,,,,
211,07/04/24 11:38:07 PM,25.708,,,,,
212,07/05/24 01:38:07 AM,25.222,,,,,
213,07/05/24 03:38:07 AM,25.125,,,,,
214,07/05/24 05:38:07 AM,24.835,,,,,
215,07/05/24 07:38:07 AM,25.319,,,,,
216,07/05/24 09:38:07 AM,26.195,,,,,
217,07/05/24 11:38:07 AM,29.552,,,,,
218,07/05/24 01:38:07 PM,30.963,,,,,
219,07/05/24 03:38:07 PM,31.676,,,,,
220,07/05/24 05:38:07 PM,29.752,,,,,
221,07/05/24 07:38:07 PM,28.456,,,,,
222,07/05/24 09:38:07 PM,27.272,,,,,
223,07/05/24 11:38:07 PM,26.781,,,,,
224,07/06/24 01:38:07 AM,26.488,,,,,
225,07/06/24 03:38:07 AM,26.292,,,,,
226,07/06/24 05:38:07 AM,26.097,,,,,
227,07/06/24 07:38:07 AM,26.195,,,,,
228,07/06/24 09:38:07 AM,26.977,,,,,
229,07/06/24 11:38:07 AM,28.655,,,,,
230,07/06/24 01:38:07 PM,29.752,,,,,
231,07/06/24 03:38:07 PM,30.457,,,,,
232,07/06/24 05:38:07 PM,29.053,,,,,
233,07/06/24 07:38:07 PM,28.159,,,,,
234,07/06/24 09:38:07 PM,27.173,,,,,
235,07/06/24 11:38:07 PM,26.683,,,,,
236,07/07/24 01:38:07 AM,26.097,,,,,
237,07/07/24 03:38:07 AM,25.708,,,,,
238,07/07/24 05:38:07 AM,25.319,,,,,
239,07/07/24 07:38:07 AM,25.416,,,,,
240,07/07/24 09:38:07 AM,26.683,,,,,
241,07/07/24 11:38:07 AM,29.352,,,,,
242,07/07/24 01:38:07 PM,32.911,,,,,
243,07/07/24 03:38:07 PM,32.086,,,,,
244,07/07/24 05:38:07 PM,29.953,,,,,
245,07/07/24 07:38:07 PM,28.754,,,,,
246,07/07/24 09:38:07 PM,27.764,,,,,
247,07/07/24 11:38:07 PM,27.173,,,,,
248,07/08/24 01:38:07 AM,26.879,,,,,
249,07/08/24 03:38:07 AM,26.390,,,,,
250,07/08/24 05:38:07 AM,25.708,,,,,
251,07/08/24 07:38:07 AM,25.902,,,,,
252,07/08/24 09:38:07 AM,26.977,,,,,
253,07/08/24 11:38:07 AM,28.754,,,,,
254,07/08/24 01:38:07 PM,31.676,,,,,
255,07/08/24 03:38:07 PM,32.807,,,,,
256,07/08/24 05:38:07 PM,29.552,,,,,
257,07/08/24 07:38:07 PM,28.456,,,,,
258,07/08/24 09:38:07 PM,27.567,,,,,
259,07/08/24 11:38:07 PM,26.977,,,,,
260,07/09/24 01:38:07 AM,26.488,,,,,
261,07/09/24 03:38:07 AM,26.000,,,,,
262,07/09/24 05:38:07 AM,25.805,,,,,
263,07/09/24 07:38:07 AM,25.708,,,,,
264,07/09/24 09:38:07 AM,26.683,,,,,
265,07/09/24 11:38:07 AM,29.752,,,,,
266,07/09/24 01:38:07 PM,33.118,,,,,
267,07/09/24 03:38:07 PM,33.535,,,,,
268,07/09/24 05:38:07 PM,31.064,,,,,
269,07/09/24 07:38:07 PM,29.152,,,,,
270,07/09/24 09:38:07 PM,28.159,,,,,
271,07/09/24 11:38:07 PM,27.468,,,,,
272,07/10/24 01:38:07 AM,26.977,,,,,
273,07/10/24 03:38:07 AM,26.488,,,,,
274,07/10/24 05:38:07 AM,26.390,,,,,
275,07/10/24 07:38:07 AM,26.585,,,,,
276,07/10/24 09:38:07 AM,27.272,,,,,
277,07/10/24 11:38:07 AM,29.652,,,,,
278,07/10/24 01:38:07 PM,32.807,,,,,
279,07/10/24 03:38:07 PM,31.983,,,,,
280,07/10/24 05:38:07 PM,30.659,,,,,
281,07/10/24 07:38:07 PM,29.152,,,,,
282,07/10/24 09:38:07 PM,28.060,,,,,
283,07/10/24 11:38:07 PM,27.567,,,,,
284,07/11/24 01:38:07 AM,27.173,,,,,
285,07/11/24 03:38:07 AM,26.977,,,,,
286,07/11/24 05:38:07 AM,26.879,,,,,
287,07/11/24 07:38:07 AM,27.075,,,,,
288,07/11/24 09:38:07 AM,27.665,,,,,
289,07/11/24 11:38:07 AM,30.356,,,,,
290,07/11/24 01:38:07 PM,32.600,,,,,
291,07/11/24 03:38:07 PM,33.326,,,,,
292,07/11/24 05:38:07 PM,31.370,,,,,
293,07/11/24 07:38:07 PM,30.154,,,,,
294,07/11/24 09:38:07 PM,28.754,,,,,
295,07/11/24 11:38:07 PM,27.665,,,,,
296,07/12/24 01:38:07 AM,27.370,,,,,
297,07/12/24 03:38:07 AM,27.173,,,,,
298,07/12/24 05:38:07 AM,26.977,,,,,
299,07/12/24 07:38:07 AM,26.977,,,,,
300,07/12/24 09:38:07 AM,27.764,,,,,
301,07/12/24 11:38:07 AM,29.452,,,,,
302,07/12/24 01:38:07 PM,32.291,,,,,
303,07/12/24 03:38:07 PM,31.880,,,,,
304,07/12/24 05:38:07 PM,29.953,,,,,
305,07/12/24 07:38:07 PM,27.961,,,,,
306,07/12/24 09:38:07 PM,27.272,,,,,
307,07/12/24 11:38:07 PM,27.075,,,,,
308,07/13/24 01:38:07 AM,26.781,,,,,
309,07/13/24 03:38:07 AM,26.585,,,,,
310,07/13/24 05:38:07 AM,26.390,,,,,
311,07/13/24 07:38:07 AM,26.195,,,,,
312,07/13/24 09:38:07 AM,26.195,,,,,
313,07/13/24 11:38:07 AM,28.060,,,,,
314,07/13/24 01:38:07 PM,30.760,,,,,
315,07/13/24 03:38:07 PM,31.166,,,,,
316,07/13/24 05:38:07 PM,30.054,,,,,
317,07/13/24 07:38:07 PM,28.754,,,,,
318,07/13/24 09:38:07 PM,27.764,,,,,
319,07/13/24 11:38:07 PM,27.075,,,,,
320,07/14/24 01:38:07 AM,26.683,,,,,
321,07/14/24 03:38:07 AM,26.292,,,,,
322,07/14/24 05:38:07 AM,26.000,,,,,
323,07/14/24 07:38:07 AM,25.805,,,,,
324,07/14/24 09:38:07 AM,26.390,,,,,
325,07/14/24 11:38:07 AM,30.255,,,,,
326,07/14/24 01:38:07 PM,33.118,,,,,
327,07/14/24 03:38:07 PM,33.848,,,,,
328,07/14/24 05:38:07 PM,31.574,,,,,
329,07/14/24 07:38:07 PM,29.953,,,,,
330,07/14/24 09:38:07 PM,28.754,,,,,
331,07/14/24 11:38:07 PM,28.159,,,,,
332,07/15/24 01:38:07 AM,27.764,,,,,
333,07/15/24 03:38:07 AM,27.370,,,,,
334,07/15/24 05:38:07 AM,27.075,,,,,
335,07/15/24 07:38:07 AM,26.977,,,,,
336,07/15/24 09:38:07 AM,28.060,,,,,
337,07/15/24 11:38:07 AM,30.760,,,,,
338,07/15/24 01:38:07 PM,34.374,,,,,
339,07/15/24 03:38:07 PM,34.796,,,,,
340,07/15/24 05:38:07 PM,32.291,,,,,
341,07/15/24 07:38:07 PM,30.255,,,,,
342,07/15/24 09:38:07 PM,29.252,,,,,
343,07/15/24 11:38:07 PM,28.655,,,,,
344,07/16/24 01:38:07 AM,28.357,,,,,
345,07/16/24 03:38:07 AM,27.961,,,,,
346,07/16/24 05:38:07 AM,27.665,,,,,
347,07/16/24 07:38:07 AM,27.468,,,,,
348,07/16/24 09:38:07 AM,27.961,,,,,
349,07/16/24 11:38:07 AM,30.862,,,,,
350,07/16/24 01:38:07 PM,33.848,,,,,
351,07/16/24 03:38:07 PM,34.268,,,,,
352,07/16/24 05:38:07 PM,31.676,,,,,
353,07/16/24 07:38:07 PM,30.154,,,,,
354,07/16/24 09:38:07 PM,29.053,,,,,
355,07/16/24 11:38:07 PM,28.456,,,,,
356,07/17/24 01:38:07 AM,27.961,,,,,
357,07/17/24 03:38:07 AM,27.665,,,,,
358,07/17/24 05:38:07 AM,27.370,,,,,
359,07/17/24 07:38:07 AM,27.370,,,,,
360,07/17/24 09:38:07 AM,28.258,,,,,
361,07/17/24 11:38:07 AM,27.272,,,,,
362,07/17/24 01:38:07 PM,27.764,,,,,
363,07/17/24 03:38:07 PM,28.555,,,,,
364,07/17/24 05:38:07 PM,28.655,,,,,
365,07/17/24 07:38:07 PM,27.961,,,,,
366,07/17/24 09:38:07 PM,27.370,,,,,
367,07/17/24 11:38:07 PM,27.173,,,,,
368,07/18/24 01:38:07 AM,26.879,,,,,
369,07/18/24 03:38:07 AM,26.488,,,,,
370,07/18/24 05:38:07 AM,26.195,,,,,
371,07/18/24 07:38:07 AM,26.292,,,,,
372,07/18/24 09:38:07 AM,26.879,,,,,
373,07/18/24 11:38:07 AM,29.953,,,,,
374,07/18/24 01:38:07 PM,29.853,,,,,
375,07/18/24 03:38:07 PM,29.252,,,,,
376,07/18/24 05:38:07 PM,29.252,,,,,
377,07/18/24 07:38:07 PM,28.258,,,,,
378,07/18/24 09:38:07 PM,27.665,,,,,
379,07/18/24 11:38:07 PM,26.781,,,,,
380,07/19/24 01:38:07 AM,26.195,,,,,
381,07/19/24 03:38:07 AM,25.805,,,,,
382,07/19/24 05:38:07 AM,25.416,,,,,
383,07/19/24 07:38:07 AM,25.319,,,,,
384,07/19/24 09:38:07 AM,26.292,,,,,
385,07/19/24 11:38:07 AM,27.961,,,,,
386,07/19/24 01:38:07 PM,29.452,,,,,
387,07/19/24 03:38:07 PM,30.862,,,,,
388,07/19/24 05:38:07 PM,29.452,,,,,
389,07/19/24 07:38:07 PM,28.655,,,,,
390,07/19/24 09:38:07 PM,27.764,,,,,
391,07/19/24 11:38:07 PM,27.075,,,,,
392,07/20/24 01:38:07 AM,26.488,,,,,
393,07/20/24 03:38:07 AM,26.097,,,,,
394,07/20/24 05:38:07 AM,25.805,,,,,
395,07/20/24 07:38:07 AM,25.610,,,,,
396,07/20/24 09:38:07 AM,26.292,,,,,
397,07/20/24 11:38:07 AM,29.652,,,,,
398,07/20/24 01:38:07 PM,33.014,,,,,
399,07/20/24 03:38:07 PM,33.535,,,,,
400,07/20/24 05:38:07 PM,31.268,,,,,
401,07/20/24 07:38:07 PM,29.652,,,,,
402,07/20/24 09:38:07 PM,28.456,,,,,
403,07/20/24 11:38:07 PM,28.060,,,,,
404,07/21/24 01:38:07 AM,27.665,,,,,
405,07/21/24 03:38:07 AM,26.879,,,,,
406,07/21/24 05:38:07 AM,26.292,,,,,
407,07/21/24 07:38:07 AM,26.195,,,,,
408,07/21/24 09:38:07 AM,26.781,,,,,
409,07/21/24 11:38:07 AM,27.764,,,,,
410,07/21/24 01:38:07 PM,29.953,,,,,
411,07/21/24 03:38:07 PM,32.600,,,,,
412,07/21/24 05:38:07 PM,30.154,,,,,
413,07/21/24 07:38:07 PM,28.853,,,,,
414,07/21/24 09:38:07 PM,27.764,,,,,
415,07/21/24 11:38:07 PM,27.075,,,,,
416,07/22/24 01:38:07 AM,26.781,,,,,
417,07/22/24 03:38:07 AM,26.292,,,,,
418,07/22/24 05:38:07 AM,26.097,,,,,
419,07/22/24 07:38:07 AM,25.902,,,,,
420,07/22/24 09:38:07 AM,26.000,,,,,
421,07/22/24 11:38:07 AM,26.781,,,,,
422,07/22/24 01:38:07 PM,28.456,,,,,
423,07/22/24 03:38:07 PM,29.252,,,,,
424,07/22/24 05:38:07 PM,28.853,,,,,
425,07/22/24 07:38:07 PM,28.060,,,,,
426,07/22/24 09:38:07 PM,27.272,,,,,
427,07/22/24 11:38:07 PM,26.879,,,,,
428,07/23/24 01:38:07 AM,26.585,,,,,
429,07/23/24 03:38:07 AM,26.390,,,,,
430,07/23/24 05:38:07 AM,26.195,,,,,
431,07/23/24 07:38:07 AM,26.000,,,,,
432,07/23/24 09:38:07 AM,27.075,,,,,
433,07/23/24 11:38:07 AM,30.154,,,,,
434,07/23/24 01:38:07 PM,30.862,,,,,
435,07/23/24 03:38:07 PM,31.676,,,,,
436,07/23/24 05:38:07 PM,30.558,,,,,
437,07/23/24 07:38:07 PM,29.053,,,,,
438,07/23/24 09:38:07 PM,28.159,,,,,
439,07/23/24 11:38:07 PM,27.665,,,,,
440,07/24/24 01:38:07 AM,27.468,,,,,
441,07/24/24 03:38:07 AM,27.272,,,,,
442,07/24/24 05:38:07 AM,27.075,,,,,
443,07/24/24 07:38:07 AM,26.585,,,,,
444,07/24/24 09:38:07 AM,26.977,,,,,
445,07/24/24 11:38:07 AM,29.152,,,,,
446,07/24/24 01:38:07 PM,33.014,,,,,
447,07/24/24 03:38:07 PM,32.807,,,,,
448,07/24/24 05:38:07 PM,30.154,,,,,
449,07/24/24 07:38:07 PM,29.252,,,,,
450,07/24/24 09:38:07 PM,28.357,,,,,
451,07/24/24 11:38:07 PM,27.862,,,,,
452,07/25/24 01:38:07 AM,27.567,,,,,
453,07/25/24 03:38:07 AM,27.272,,,,,
454,07/25/24 05:38:07 AM,27.272,,,,,
455,07/25/24 07:38:07 AM,27.370,,,,,
456,07/25/24 09:38:07 AM,27.173,,,,,
457,07/25/24 11:38:07 AM,28.357,,,,,
458,07/25/24 01:38:07 PM,30.862,,,,,
459,07/25/24 03:38:07 PM,31.268,,,,,
460,07/25/24 05:38:07 PM,30.154,,,,,
461,07/25/24 07:38:07 PM,28.953,,,,,
462,07/25/24 09:38:07 PM,28.159,,,,,
463,07/25/24 11:38:07 PM,27.468,,,,,
464,07/26/24 01:38:07 AM,26.977,,,,,
465,07/26/24 03:38:07 AM,26.781,,,,,
466,07/26/24 05:38:07 AM,26.390,,,,,
467,07/26/24 07:38:07 AM,26.195,,,,,
468,07/26/24 09:38:07 AM,26.390,,,,,
469,07/26/24 11:38:07 AM,27.075,,,,,
470,07/26/24 01:38:07 PM,28.555,,,,,
471,07/26/24 03:38:07 PM,26.683,,,,,
472,07/26/24 05:38:07 PM,26.097,,,,,
473,07/26/24 07:38:07 PM,26.000,,,,,
474,07/26/24 09:38:07 PM,25.902,,,,,
475,07/26/24 11:38:07 PM,25.513,,,,,
476,07/27/24 01:38:07 AM,25.319,,,,,
477,07/27/24 03:38:07 AM,25.125,,,,,
478,07/27/24 05:38:07 AM,25.028,,,,,
479,07/27/24 07:38:07 AM,25.125,,,,,
480,07/27/24 09:38:07 AM,25.513,,,,,
481,07/27/24 11:38:07 AM,27.075,,,,,
482,07/27/24 01:38:07 PM,29.853,,,,,
483,07/27/24 03:38:07 PM,30.255,,,,,
484,07/27/24 05:38:07 PM,27.665,,,,,
485,07/27/24 07:38:07 PM,26.585,,,,,
486,07/27/24 09:38:07 PM,25.416,,,,,
487,07/27/24 11:38:07 PM,24.545,,,,,
488,07/28/24 01:38:07 AM,24.062,,,,,
489,07/28/24 03:38:07 AM,23.581,,,,,
490,07/28/24 05:38:07 AM,23.100,,,,,
491,07/28/24 07:38:07 AM,22.908,,,,,
492,07/28/24 09:38:07 AM,23.581,,,,,
493,07/28/24 11:38:07 AM,27.567,,,,,
494,07/28/24 01:38:07 PM,30.862,,,,,
495,07/28/24 03:38:07 PM,31.166,,,,,
496,07/28/24 05:38:07 PM,29.252,,,,,
497,07/28/24 07:38:07 PM,27.764,,,,,
498,07/28/24 09:38:07 PM,26.195,,,,,
499,07/28/24 11:38:07 PM,25.028,,,,,
500,07/29/24 01:38:07 AM,24.158,,,,,
501,07/29/24 03:38:07 AM,23.484,,,,,
502,07/29/24 05:38:07 AM,23.004,,,,,
503,07/29/24 07:38:07 AM,22.812,,,,,
504,07/29/24 09:38:07 AM,23.581,,,,,
505,07/29/24 11:38:07 AM,26.683,,,,,
506,07/29/24 01:38:07 PM,27.961,,,,,
507,07/29/24 03:38:07 PM,28.754,,,,,
508,07/29/24 05:38:07 PM,27.764,,,,,
509,07/29/24 07:38:07 PM,26.879,,,,,
510,07/29/24 09:38:07 PM,25.708,,,,,
511,07/29/24 11:38:07 PM,25.319,,,,,
512,07/30/24 01:38:07 AM,25.222,,,,,
513,07/30/24 03:38:07 AM,24.931,,,,,
514,07/30/24 05:38:07 AM,24.738,,,,,
515,07/30/24 07:38:07 AM,24.738,,,,,
516,07/30/24 09:38:07 AM,25.805,,,,,
517,07/30/24 11:38:07 AM,27.862,,,,,
518,07/30/24 01:38:07 PM,31.268,,,,,
519,07/30/24 03:38:07 PM,31.880,,,,,
520,07/30/24 05:38:07 PM,29.752,,,,,
521,07/30/24 07:38:07 PM,28.357,,,,,
522,07/30/24 09:38:07 PM,27.370,,,,,
523,07/30/24 11:38:07 PM,26.781,,,,,
524,07/31/24 01:38:07 AM,26.488,,,,,
525,07/31/24 03:38:07 AM,26.390,,,,,
526,07/31/24 05:38:07 AM,26.097,,,,,
