"Plot Title: B2"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20376502, SEN S/N: 20376502)","Coupler Detached (LGR S/N: 20376502)","End Of File (LGR S/N: 20376502)"
125,06/16/23 10:11:27 AM,22.621,,
126,06/16/23 10:41:27 AM,22.525,,
127,06/16/23 11:11:27 AM,23.773,,
128,06/16/23 11:41:27 AM,24.255,,
129,06/16/23 12:11:27 PM,23.484,,
130,06/16/23 12:41:27 PM,23.196,,
131,06/16/23 01:11:27 PM,23.773,,
132,06/16/23 01:41:27 PM,24.448,,
133,06/16/23 02:11:27 PM,23.773,,
134,06/16/23 02:41:27 PM,23.581,,
135,06/16/23 03:11:27 PM,23.484,,
136,06/16/23 03:41:27 PM,23.677,,
137,06/16/23 04:11:27 PM,24.738,,
138,06/16/23 04:41:27 PM,24.351,,
139,06/16/23 05:11:27 PM,23.966,,
140,06/16/23 05:41:27 PM,23.677,,
141,06/16/23 06:11:27 PM,23.388,,
142,06/16/23 06:41:27 PM,23.196,,
143,06/16/23 07:11:27 PM,23.100,,
144,06/16/23 07:41:27 PM,22.812,,
145,06/16/23 08:11:27 PM,22.621,,
146,06/16/23 08:41:27 PM,22.333,,
147,06/16/23 09:11:27 PM,22.142,,
148,06/16/23 09:41:27 PM,21.951,,
149,06/16/23 10:11:27 PM,21.951,,
150,06/16/23 10:41:27 PM,21.855,,
151,06/16/23 11:11:27 PM,21.664,,
152,06/16/23 11:41:27 PM,21.569,,
153,06/17/23 12:11:27 AM,21.473,,
154,06/17/23 12:41:27 AM,21.282,,
155,06/17/23 01:11:27 AM,21.091,,
156,06/17/23 01:41:27 AM,20.901,,
157,06/17/23 02:11:27 AM,20.710,,
158,06/17/23 02:41:27 AM,20.519,,
159,06/17/23 03:11:27 AM,20.329,,
160,06/17/23 03:41:27 AM,20.138,,
161,06/17/23 04:11:27 AM,20.043,,
162,06/17/23 04:41:27 AM,19.853,,
163,06/17/23 05:11:27 AM,19.758,,
164,06/17/23 05:41:27 AM,19.567,,
165,06/17/23 06:11:27 AM,19.472,,
166,06/17/23 06:41:27 AM,19.472,,
167,06/17/23 07:11:27 AM,19.472,,
168,06/17/23 07:41:27 AM,19.662,,
169,06/17/23 08:11:27 AM,19.948,,
170,06/17/23 08:41:27 AM,20.424,,
171,06/17/23 09:11:27 AM,20.615,,
172,06/17/23 09:41:27 AM,20.805,,
173,06/17/23 10:11:27 AM,21.760,,
174,06/17/23 10:41:27 AM,21.855,,
175,06/17/23 11:11:27 AM,22.908,,
176,06/17/23 11:41:27 AM,23.292,,
177,06/17/23 12:11:27 PM,22.717,,
178,06/17/23 12:41:27 PM,23.100,,
179,06/17/23 01:11:27 PM,25.319,,
180,06/17/23 01:41:27 PM,24.835,,
181,06/17/23 02:11:27 PM,24.062,,
182,06/17/23 02:41:27 PM,23.869,,
183,06/17/23 03:11:27 PM,23.388,,
184,06/17/23 03:41:27 PM,23.677,,
185,06/17/23 04:11:27 PM,24.545,,
186,06/17/23 04:41:27 PM,24.158,,
187,06/17/23 05:11:27 PM,23.677,,
188,06/17/23 05:41:27 PM,23.292,,
189,06/17/23 06:11:27 PM,23.100,,
190,06/17/23 06:41:27 PM,22.812,,
191,06/17/23 07:11:27 PM,22.621,,
192,06/17/23 07:41:27 PM,22.333,,
193,06/17/23 08:11:27 PM,22.142,,
194,06/17/23 08:41:27 PM,21.855,,
195,06/17/23 09:11:27 PM,21.569,,
196,06/17/23 09:41:27 PM,21.282,,
197,06/17/23 10:11:27 PM,21.091,,
198,06/17/23 10:41:27 PM,20.901,,
199,06/17/23 11:11:27 PM,20.710,,
200,06/17/23 11:41:27 PM,20.519,,
201,06/18/23 12:11:27 AM,20.424,,
202,06/18/23 12:41:27 AM,20.234,,
203,06/18/23 01:11:27 AM,20.138,,
204,06/18/23 01:41:27 AM,19.948,,
205,06/18/23 02:11:27 AM,19.853,,
206,06/18/23 02:41:27 AM,19.758,,
207,06/18/23 03:11:27 AM,19.662,,
208,06/18/23 03:41:27 AM,19.567,,
209,06/18/23 04:11:27 AM,19.377,,
210,06/18/23 04:41:27 AM,19.377,,
211,06/18/23 05:11:27 AM,19.282,,
212,06/18/23 05:41:27 AM,19.187,,
213,06/18/23 06:11:27 AM,19.092,,
214,06/18/23 06:41:27 AM,18.996,,
215,06/18/23 07:11:27 AM,19.092,,
216,06/18/23 07:41:27 AM,19.282,,
217,06/18/23 08:11:27 AM,19.662,,
218,06/18/23 08:41:27 AM,20.138,,
219,06/18/23 09:11:27 AM,20.424,,
220,06/18/23 09:41:27 AM,20.710,,
221,06/18/23 10:11:27 AM,21.760,,
222,06/18/23 10:41:27 AM,21.855,,
223,06/18/23 11:11:27 AM,22.717,,
224,06/18/23 11:41:27 AM,23.196,,
225,06/18/23 12:11:27 PM,22.812,,
226,06/18/23 12:41:27 PM,23.196,,
227,06/18/23 01:11:27 PM,24.255,,
228,06/18/23 01:41:27 PM,23.484,,
229,06/18/23 02:11:27 PM,23.292,,
230,06/18/23 02:41:27 PM,23.100,,
231,06/18/23 03:11:27 PM,23.196,,
232,06/18/23 03:41:27 PM,23.581,,
233,06/18/23 04:11:27 PM,24.448,,
234,06/18/23 04:41:27 PM,24.062,,
235,06/18/23 05:11:27 PM,23.869,,
236,06/18/23 05:41:27 PM,23.484,,
237,06/18/23 06:11:27 PM,23.388,,
238,06/18/23 06:41:27 PM,23.292,,
239,06/18/23 07:11:27 PM,23.100,,
240,06/18/23 07:41:27 PM,22.812,,
241,06/18/23 08:11:27 PM,22.525,,
242,06/18/23 08:41:27 PM,22.238,,
243,06/18/23 09:11:27 PM,22.046,,
244,06/18/23 09:41:27 PM,21.951,,
245,06/18/23 10:11:27 PM,21.760,,
246,06/18/23 10:41:27 PM,21.664,,
247,06/18/23 11:11:27 PM,21.473,,
248,06/18/23 11:41:27 PM,21.473,,
249,06/19/23 12:11:27 AM,21.378,,
250,06/19/23 12:41:27 AM,21.282,,
251,06/19/23 01:11:27 AM,21.187,,
252,06/19/23 01:41:27 AM,21.091,,
253,06/19/23 02:11:27 AM,20.996,,
254,06/19/23 02:41:27 AM,20.901,,
255,06/19/23 03:11:27 AM,20.901,,
256,06/19/23 03:41:27 AM,20.805,,
257,06/19/23 04:11:27 AM,20.710,,
258,06/19/23 04:41:27 AM,20.710,,
259,06/19/23 05:11:27 AM,20.710,,
260,06/19/23 05:41:27 AM,20.805,,
261,06/19/23 06:11:27 AM,20.901,,
262,06/19/23 06:41:27 AM,20.996,,
263,06/19/23 07:11:27 AM,21.091,,
264,06/19/23 07:41:27 AM,21.282,,
265,06/19/23 08:11:27 AM,21.473,,
266,06/19/23 08:41:27 AM,21.664,,
267,06/19/23 09:11:27 AM,21.951,,
268,06/19/23 09:41:27 AM,22.142,,
269,06/19/23 10:11:27 AM,23.196,,
270,06/19/23 10:41:27 AM,23.196,,
271,06/19/23 11:11:27 AM,23.966,,
272,06/19/23 11:41:27 AM,24.448,,
273,06/19/23 12:11:27 PM,24.062,,
274,06/19/23 12:41:27 PM,24.448,,
275,06/19/23 01:11:27 PM,25.028,,
276,06/19/23 01:41:27 PM,25.513,,
277,06/19/23 02:11:27 PM,24.931,,
278,06/19/23 02:41:27 PM,24.062,,
279,06/19/23 03:11:27 PM,23.581,,
280,06/19/23 03:41:27 PM,23.196,,
281,06/19/23 04:11:27 PM,22.621,,
282,06/19/23 04:41:27 PM,22.142,,
283,06/19/23 05:11:27 PM,22.238,,
284,06/19/23 05:41:27 PM,22.333,,
285,06/19/23 06:11:27 PM,22.333,,
286,06/19/23 06:41:27 PM,22.429,,
287,06/19/23 07:11:27 PM,22.429,,
288,06/19/23 07:41:27 PM,22.238,,
289,06/19/23 08:11:27 PM,22.046,,
290,06/19/23 08:41:27 PM,21.855,,
291,06/19/23 09:11:27 PM,21.664,,
292,06/19/23 09:41:27 PM,21.569,,
293,06/19/23 10:11:27 PM,21.473,,
294,06/19/23 10:41:27 PM,21.378,,
295,06/19/23 11:11:27 PM,21.378,,
296,06/19/23 11:41:27 PM,21.282,,
297,06/20/23 12:11:27 AM,21.187,,
298,06/20/23 12:41:27 AM,21.091,,
299,06/20/23 01:11:27 AM,21.091,,
300,06/20/23 01:41:27 AM,20.996,,
301,06/20/23 02:11:27 AM,20.901,,
302,06/20/23 02:41:27 AM,20.901,,
303,06/20/23 03:11:27 AM,20.901,,
304,06/20/23 03:41:27 AM,20.805,,
305,06/20/23 04:11:27 AM,20.901,,
306,06/20/23 04:41:27 AM,20.901,,
307,06/20/23 05:11:27 AM,20.805,,
308,06/20/23 05:41:27 AM,20.805,,
309,06/20/23 06:11:27 AM,20.805,,
310,06/20/23 06:41:27 AM,20.805,,
311,06/20/23 07:11:27 AM,20.901,,
312,06/20/23 07:41:27 AM,21.091,,
313,06/20/23 08:11:27 AM,21.282,,
314,06/20/23 08:41:27 AM,21.282,,
315,06/20/23 09:11:27 AM,21.378,,
316,06/20/23 09:41:27 AM,21.569,,
317,06/20/23 10:11:27 AM,21.855,,
318,06/20/23 10:41:27 AM,21.951,,
319,06/20/23 11:11:27 AM,21.951,,
320,06/20/23 11:41:27 AM,22.142,,
321,06/20/23 12:11:27 PM,22.429,,
322,06/20/23 12:41:27 PM,22.525,,
323,06/20/23 01:11:27 PM,23.004,,
324,06/20/23 01:41:27 PM,22.812,,
325,06/20/23 02:11:27 PM,22.621,,
326,06/20/23 02:41:27 PM,22.333,,
327,06/20/23 03:11:27 PM,22.142,,
328,06/20/23 03:41:27 PM,22.142,,
329,06/20/23 04:11:27 PM,22.333,,
330,06/20/23 04:41:27 PM,22.717,,
331,06/20/23 05:11:27 PM,22.717,,
332,06/20/23 05:41:27 PM,22.525,,
333,06/20/23 06:11:27 PM,22.429,,
334,06/20/23 06:41:27 PM,22.333,,
335,06/20/23 07:11:27 PM,22.142,,
336,06/20/23 07:41:27 PM,21.951,,
337,06/20/23 08:11:27 PM,21.760,,
338,06/20/23 08:41:27 PM,21.569,,
339,06/20/23 09:11:27 PM,21.473,,
340,06/20/23 09:41:27 PM,21.378,,
341,06/20/23 10:11:27 PM,21.282,,
342,06/20/23 10:41:27 PM,21.187,,
343,06/20/23 11:11:27 PM,21.187,,
344,06/20/23 11:41:27 PM,21.187,,
345,06/21/23 12:11:27 AM,21.187,,
346,06/21/23 12:41:27 AM,21.187,,
347,06/21/23 01:11:27 AM,21.187,,
348,06/21/23 01:41:27 AM,21.187,,
349,06/21/23 02:11:27 AM,21.091,,
350,06/21/23 02:41:27 AM,21.091,,
351,06/21/23 03:11:27 AM,20.996,,
352,06/21/23 03:41:27 AM,20.901,,
353,06/21/23 04:11:27 AM,20.901,,
354,06/21/23 04:41:27 AM,20.901,,
355,06/21/23 05:11:27 AM,20.805,,
356,06/21/23 05:41:27 AM,20.805,,
357,06/21/23 06:11:27 AM,20.710,,
358,06/21/23 06:41:27 AM,20.710,,
359,06/21/23 07:11:27 AM,20.710,,
360,06/21/23 07:41:27 AM,20.805,,
361,06/21/23 08:11:27 AM,20.901,,
362,06/21/23 08:41:27 AM,20.901,,
363,06/21/23 09:11:27 AM,20.996,,
364,06/21/23 09:41:27 AM,20.996,,
365,06/21/23 10:11:27 AM,20.996,,
366,06/21/23 10:41:27 AM,20.996,,
367,06/21/23 11:11:27 AM,21.091,,
368,06/21/23 11:41:27 AM,21.282,,
369,06/21/23 12:11:27 PM,21.569,,
370,06/21/23 12:41:27 PM,21.473,,
371,06/21/23 01:11:27 PM,21.473,,
372,06/21/23 01:41:27 PM,21.569,,
373,06/21/23 02:11:27 PM,21.473,,
374,06/21/23 02:41:27 PM,21.760,,
375,06/21/23 03:11:27 PM,21.855,,
376,06/21/23 03:41:27 PM,21.855,,
377,06/21/23 04:11:27 PM,21.951,,
378,06/21/23 04:41:27 PM,21.951,,
379,06/21/23 05:11:27 PM,22.333,,
380,06/21/23 05:41:27 PM,22.142,,
381,06/21/23 06:11:27 PM,22.046,,
382,06/21/23 06:41:27 PM,21.951,,
383,06/21/23 07:11:27 PM,21.664,,
384,06/21/23 07:41:27 PM,21.569,,
385,06/21/23 08:11:27 PM,21.473,,
386,06/21/23 08:41:27 PM,21.282,,
387,06/21/23 09:11:27 PM,21.187,,
388,06/21/23 09:41:27 PM,21.091,,
389,06/21/23 10:11:27 PM,20.996,,
390,06/21/23 10:41:27 PM,20.996,,
391,06/21/23 11:11:27 PM,20.901,,
392,06/21/23 11:41:27 PM,20.901,,
393,06/22/23 12:11:27 AM,20.805,,
394,06/22/23 12:41:27 AM,20.805,,
395,06/22/23 01:11:27 AM,20.805,,
396,06/22/23 01:41:27 AM,20.805,,
397,06/22/23 02:11:27 AM,20.805,,
398,06/22/23 02:41:27 AM,20.805,,
399,06/22/23 03:11:27 AM,20.710,,
400,06/22/23 03:41:27 AM,20.710,,
401,06/22/23 04:11:27 AM,20.710,,
402,06/22/23 04:41:27 AM,20.710,,
403,06/22/23 05:11:27 AM,20.710,,
404,06/22/23 05:41:27 AM,20.710,,
405,06/22/23 06:11:27 AM,20.615,,
406,06/22/23 06:41:27 AM,20.615,,
407,06/22/23 07:11:27 AM,20.710,,
408,06/22/23 07:41:27 AM,20.901,,
409,06/22/23 08:11:27 AM,20.996,,
410,06/22/23 08:41:27 AM,20.996,,
411,06/22/23 09:11:27 AM,20.996,,
412,06/22/23 09:41:27 AM,21.187,,
413,06/22/23 10:11:27 AM,21.378,,
414,06/22/23 10:41:27 AM,21.473,,
415,06/22/23 11:11:27 AM,21.664,,
416,06/22/23 11:41:27 AM,21.855,,
417,06/22/23 12:11:27 PM,22.333,,
418,06/22/23 12:41:27 PM,22.812,,
419,06/22/23 01:11:27 PM,22.717,,
420,06/22/23 01:41:27 PM,22.812,,
421,06/22/23 02:11:27 PM,23.100,,
422,06/22/23 02:41:27 PM,23.196,,
423,06/22/23 03:11:27 PM,23.196,,
424,06/22/23 03:41:27 PM,23.388,,
425,06/22/23 04:11:27 PM,24.158,,
426,06/22/23 04:41:27 PM,24.351,,
427,06/22/23 05:11:27 PM,23.966,,
428,06/22/23 05:41:27 PM,23.677,,
429,06/22/23 06:11:27 PM,23.484,,
430,06/22/23 06:41:27 PM,23.292,,
431,06/22/23 07:11:27 PM,23.100,,
432,06/22/23 07:41:27 PM,22.908,,
433,06/22/23 08:11:27 PM,22.717,,
434,06/22/23 08:41:27 PM,22.525,,
435,06/22/23 09:11:27 PM,22.333,,
436,06/22/23 09:41:27 PM,22.238,,
437,06/22/23 10:11:27 PM,22.142,,
438,06/22/23 10:41:27 PM,22.046,,
439,06/22/23 11:11:27 PM,21.951,,
440,06/22/23 11:41:27 PM,21.951,,
441,06/23/23 12:11:27 AM,21.855,,
442,06/23/23 12:41:27 AM,21.855,,
443,06/23/23 01:11:27 AM,21.855,,
444,06/23/23 01:41:27 AM,21.760,,
445,06/23/23 02:11:27 AM,21.760,,
446,06/23/23 02:41:27 AM,21.664,,
447,06/23/23 03:11:27 AM,21.664,,
448,06/23/23 03:41:27 AM,21.664,,
449,06/23/23 04:11:27 AM,21.664,,
450,06/23/23 04:41:27 AM,21.569,,
451,06/23/23 05:11:27 AM,21.569,,
452,06/23/23 05:41:27 AM,21.473,,
453,06/23/23 06:11:27 AM,21.378,,
454,06/23/23 06:41:27 AM,21.378,,
455,06/23/23 07:11:27 AM,21.378,,
456,06/23/23 07:41:27 AM,21.378,,
457,06/23/23 08:11:27 AM,21.664,,
458,06/23/23 08:41:27 AM,21.951,,
459,06/23/23 09:11:27 AM,22.142,,
460,06/23/23 09:41:27 AM,22.429,,
461,06/23/23 10:11:27 AM,22.908,,
462,06/23/23 10:41:27 AM,23.196,,
463,06/23/23 11:11:27 AM,23.484,,
464,06/23/23 11:41:27 AM,23.484,,
465,06/23/23 12:11:27 PM,23.388,,
466,06/23/23 12:41:27 PM,23.484,,
467,06/23/23 01:11:27 PM,24.448,,
468,06/23/23 01:41:27 PM,24.448,,
469,06/23/23 02:11:27 PM,23.966,,
470,06/23/23 02:41:27 PM,23.966,,
471,06/23/23 03:11:27 PM,23.966,,
472,06/23/23 03:41:27 PM,24.158,,
473,06/23/23 04:11:27 PM,24.641,,
474,06/23/23 04:41:27 PM,24.835,,
475,06/23/23 05:11:27 PM,24.545,,
476,06/23/23 05:41:27 PM,24.351,,
477,06/23/23 06:11:27 PM,24.062,,
478,06/23/23 06:41:27 PM,23.966,,
479,06/23/23 07:11:27 PM,23.677,,
480,06/23/23 07:41:27 PM,23.388,,
481,06/23/23 08:11:27 PM,23.196,,
482,06/23/23 08:41:27 PM,22.908,,
483,06/23/23 09:11:27 PM,22.717,,
484,06/23/23 09:41:27 PM,22.525,,
485,06/23/23 10:11:27 PM,22.429,,
486,06/23/23 10:41:27 PM,22.238,,
487,06/23/23 11:11:27 PM,22.142,,
488,06/23/23 11:41:27 PM,22.046,,
489,06/24/23 12:11:27 AM,21.855,,
490,06/24/23 12:41:27 AM,21.760,,
491,06/24/23 01:11:27 AM,21.664,,
492,06/24/23 01:41:27 AM,21.569,,
493,06/24/23 02:11:27 AM,21.569,,
494,06/24/23 02:41:27 AM,21.473,,
495,06/24/23 03:11:27 AM,21.378,,
496,06/24/23 03:41:27 AM,21.282,,
497,06/24/23 04:11:27 AM,21.282,,
498,06/24/23 04:41:27 AM,21.187,,
499,06/24/23 05:11:27 AM,21.091,,
500,06/24/23 05:41:27 AM,20.996,,
501,06/24/23 06:11:27 AM,20.996,,
502,06/24/23 06:41:27 AM,20.901,,
503,06/24/23 07:11:27 AM,20.996,,
504,06/24/23 07:41:27 AM,21.187,,
505,06/24/23 08:11:27 AM,21.473,,
506,06/24/23 08:41:27 AM,22.046,,
507,06/24/23 09:11:27 AM,22.333,,
508,06/24/23 09:41:27 AM,22.525,,
509,06/24/23 10:11:27 AM,23.484,,
510,06/24/23 10:41:27 AM,23.581,,
511,06/24/23 11:11:27 AM,24.158,,
512,06/24/23 11:41:27 AM,24.545,,
513,06/24/23 12:11:27 PM,24.448,,
514,06/24/23 12:41:27 PM,24.931,,
515,06/24/23 01:11:27 PM,25.610,,
516,06/24/23 01:41:27 PM,25.319,,
517,06/24/23 02:11:27 PM,25.222,,
518,06/24/23 02:41:27 PM,25.028,,
519,06/24/23 03:11:27 PM,24.641,,
520,06/24/23 03:41:27 PM,24.158,,
521,06/24/23 04:11:27 PM,23.773,,
522,06/24/23 04:41:27 PM,23.581,,
523,06/24/23 05:11:27 PM,23.581,,
524,06/24/23 05:41:27 PM,23.869,,
525,06/24/23 06:11:27 PM,23.966,,
526,06/24/23 06:41:27 PM,23.773,,
527,06/24/23 07:11:27 PM,23.677,,
528,06/24/23 07:41:27 PM,23.581,,
529,06/24/23 08:11:27 PM,23.388,,
530,06/24/23 08:41:27 PM,23.100,,
531,06/24/23 09:11:27 PM,22.908,,
532,06/24/23 09:41:27 PM,22.717,,
533,06/24/23 10:11:27 PM,22.525,,
534,06/24/23 10:41:27 PM,22.429,,
535,06/24/23 11:11:27 PM,22.429,,
536,06/24/23 11:41:27 PM,22.333,,
537,06/25/23 12:11:27 AM,22.238,,
538,06/25/23 12:41:27 AM,22.142,,
539,06/25/23 01:11:27 AM,22.142,,
540,06/25/23 01:41:27 AM,22.046,,
541,06/25/23 02:11:27 AM,21.951,,
542,06/25/23 02:41:27 AM,21.855,,
543,06/25/23 03:11:27 AM,21.760,,
544,06/25/23 03:41:27 AM,21.664,,
545,06/25/23 04:11:27 AM,21.473,,
546,06/25/23 04:41:27 AM,21.378,,
547,06/25/23 05:11:27 AM,21.282,,
548,06/25/23 05:41:27 AM,21.187,,
549,06/25/23 06:11:27 AM,21.091,,
550,06/25/23 06:41:27 AM,21.091,,
551,06/25/23 07:11:27 AM,21.091,,
552,06/25/23 07:41:27 AM,21.282,,
553,06/25/23 08:11:27 AM,21.569,,
554,06/25/23 08:41:27 AM,22.142,,
555,06/25/23 09:11:27 AM,22.333,,
556,06/25/23 09:41:27 AM,22.525,,
557,06/25/23 10:11:27 AM,23.677,,
558,06/25/23 10:41:27 AM,23.677,,
559,06/25/23 11:11:27 AM,24.255,,
560,06/25/23 11:41:27 AM,24.738,,
561,06/25/23 12:11:27 PM,24.545,,
562,06/25/23 12:41:27 PM,24.835,,
563,06/25/23 01:11:27 PM,27.075,,
564,06/25/23 01:41:27 PM,26.977,,
565,06/25/23 02:11:27 PM,25.805,,
566,06/25/23 02:41:27 PM,25.610,,
567,06/25/23 03:11:27 PM,25.222,,
568,06/25/23 03:41:27 PM,25.319,,
569,06/25/23 04:11:27 PM,25.902,,
570,06/25/23 04:41:27 PM,25.513,,
571,06/25/23 05:11:27 PM,25.319,,
572,06/25/23 05:41:27 PM,25.028,,
573,06/25/23 06:11:27 PM,25.028,,
574,06/25/23 06:41:27 PM,24.835,,
575,06/25/23 07:11:27 PM,24.738,,
576,06/25/23 07:41:27 PM,24.351,,
577,06/25/23 08:11:27 PM,24.062,,
578,06/25/23 08:41:27 PM,23.773,,
579,06/25/23 09:11:27 PM,23.484,,
580,06/25/23 09:41:27 PM,23.292,,
581,06/25/23 10:11:27 PM,23.100,,
582,06/25/23 10:41:27 PM,23.004,,
583,06/25/23 11:11:27 PM,22.908,,
584,06/25/23 11:41:27 PM,22.812,,
585,06/26/23 12:11:27 AM,22.717,,
586,06/26/23 12:41:27 AM,22.621,,
587,06/26/23 01:11:27 AM,22.525,,
588,06/26/23 01:41:27 AM,22.525,,
589,06/26/23 02:11:27 AM,22.429,,
590,06/26/23 02:41:27 AM,22.333,,
591,06/26/23 03:11:27 AM,22.238,,
592,06/26/23 03:41:27 AM,22.238,,
593,06/26/23 04:11:27 AM,22.142,,
594,06/26/23 04:41:27 AM,22.046,,
595,06/26/23 05:11:27 AM,21.951,,
596,06/26/23 05:41:27 AM,21.855,,
597,06/26/23 06:11:27 AM,21.855,,
598,06/26/23 06:41:27 AM,21.855,,
599,06/26/23 07:11:27 AM,21.855,,
600,06/26/23 07:41:27 AM,21.951,,
