"Plot Title: 20376545"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 20376545, SEN S/N: 20376545)","Coupler Detached (LGR S/N: 20376545)","Bad Battery (LGR S/N: 20376545)","Coupler Attached (LGR S/N: 20376545)","Host Connected (LGR S/N: 20376545)","Stopped (LGR S/N: 20376545)","End Of File (LGR S/N: 20376545)"
86,06/23/19 01:00:02 PM,76.006,,,,,,
87,06/23/19 03:00:02 PM,76.528,,,,,,
88,06/23/19 05:00:02 PM,76.528,,,,,,
89,06/23/19 07:00:02 PM,76.006,,,,,,
90,06/23/19 09:00:02 PM,75.139,,,,,,
91,06/23/19 11:00:02 PM,74.271,,,,,,
92,06/24/19 01:00:02 AM,73.580,,,,,,
93,06/24/19 03:00:02 AM,73.062,,,,,,
94,06/24/19 05:00:02 AM,72.372,,,,,,
95,06/24/19 07:00:02 AM,72.028,,,,,,
96,06/24/19 09:00:02 AM,73.753,,,,,,
97,06/24/19 11:00:02 AM,78.624,,,,,,
98,06/24/19 01:00:02 PM,78.800,,,,,,
99,06/24/19 03:00:02 PM,80.735,,,,,,
100,06/24/19 05:00:02 PM,79.853,,,,,,
101,06/24/19 07:00:02 PM,78.274,,,,,,
102,06/24/19 09:00:02 PM,76.703,,,,,,
103,06/24/19 11:00:02 PM,75.832,,,,,,
104,06/25/19 01:00:02 AM,75.484,,,,,,
105,06/25/19 03:00:02 AM,75.312,,,,,,
106,06/25/19 05:00:02 AM,75.139,,,,,,
107,06/25/19 07:00:02 AM,75.139,,,,,,
108,06/25/19 09:00:02 AM,76.006,,,,,,
109,06/25/19 11:00:02 AM,80.206,,,,,,
110,06/25/19 01:00:02 PM,80.559,,,,,,
111,06/25/19 03:00:02 PM,81.975,,,,,,
112,06/25/19 05:00:02 PM,80.911,,,,,,
113,06/25/19 07:00:02 PM,79.326,,,,,,
114,06/25/19 09:00:02 PM,77.225,,,,,,
115,06/25/19 11:00:02 PM,75.484,,,,,,
116,06/26/19 01:00:02 AM,74.446,,,,,,
117,06/26/19 03:00:02 AM,73.753,,,,,,
118,06/26/19 05:00:02 AM,73.234,,,,,,
119,06/26/19 07:00:02 AM,73.062,,,,,,
120,06/26/19 09:00:02 AM,74.964,,,,,,
121,06/26/19 11:00:02 AM,79.502,,,,,,
122,06/26/19 01:00:02 PM,79.853,,,,,,
123,06/26/19 03:00:02 PM,81.266,,,,,,
124,06/26/19 05:00:02 PM,80.029,,,,,,
125,06/26/19 07:00:02 PM,79.151,,,,,,
126,06/26/19 09:00:02 PM,77.400,,,,,,
127,06/26/19 11:00:02 PM,76.181,,,,,,
128,06/27/19 01:00:02 AM,75.484,,,,,,
129,06/27/19 03:00:02 AM,74.791,,,,,,
130,06/27/19 05:00:02 AM,74.098,,,,,,
131,06/27/19 07:00:02 AM,73.580,,,,,,
132,06/27/19 09:00:02 AM,75.832,,,,,,
133,06/27/19 11:00:02 AM,79.502,,,,,,
134,06/27/19 01:00:02 PM,79.853,,,,,,
135,06/27/19 03:00:02 PM,80.911,,,,,,
136,06/27/19 05:00:02 PM,79.853,,,,,,
137,06/27/19 07:00:02 PM,78.449,,,,,,
138,06/27/19 09:00:02 PM,76.528,,,,,,
139,06/27/19 11:00:02 PM,74.964,,,,,,
140,06/28/19 01:00:02 AM,73.926,,,,,,
141,06/28/19 03:00:02 AM,73.234,,,,,,
142,06/28/19 05:00:02 AM,72.545,,,,,,
143,06/28/19 07:00:02 AM,72.372,,,,,,
144,06/28/19 09:00:02 AM,74.098,,,,,,
145,06/28/19 11:00:02 AM,78.975,,,,,,
146,06/28/19 01:00:02 PM,79.151,,,,,,
147,06/28/19 03:00:02 PM,80.911,,,,,,
148,06/28/19 05:00:02 PM,80.206,,,,,,
149,06/28/19 07:00:02 PM,78.624,,,,,,
150,06/28/19 09:00:02 PM,76.876,,,,,,
151,06/28/19 11:00:02 PM,75.832,,,,,,
152,06/29/19 01:00:02 AM,75.139,,,,,,
153,06/29/19 03:00:02 AM,74.271,,,,,,
154,06/29/19 05:00:02 AM,73.407,,,,,,
155,06/29/19 07:00:02 AM,73.062,,,,,,
156,06/29/19 09:00:02 AM,74.964,,,,,,
157,06/29/19 11:00:02 AM,78.274,,,,,,
158,06/29/19 01:00:02 PM,79.151,,,,,,
159,06/29/19 03:00:02 PM,80.911,,,,,,
160,06/29/19 05:00:02 PM,80.029,,,,,,
161,06/29/19 07:00:02 PM,78.449,,,,,,
162,06/29/19 09:00:02 PM,76.876,,,,,,
163,06/29/19 11:00:02 PM,76.181,,,,,,
164,06/30/19 01:00:02 AM,75.659,,,,,,
165,06/30/19 03:00:02 AM,74.964,,,,,,
166,06/30/19 05:00:02 AM,74.271,,,,,,
167,06/30/19 07:00:02 AM,73.926,,,,,,
168,06/30/19 09:00:02 AM,75.312,,,,,,
169,06/30/19 11:00:02 AM,79.853,,,,,,
170,06/30/19 01:00:02 PM,80.382,,,,,,
171,06/30/19 03:00:02 PM,82.152,,,,,,
172,06/30/19 05:00:02 PM,81.621,,,,,,
173,06/30/19 07:00:02 PM,80.029,,,,,,
174,06/30/19 09:00:02 PM,78.624,,,,,,
175,06/30/19 11:00:02 PM,77.749,,,,,,
176,07/01/19 01:00:02 AM,77.225,,,,,,
177,07/01/19 03:00:02 AM,76.528,,,,,,
178,07/01/19 05:00:02 AM,76.006,,,,,,
179,07/01/19 07:00:02 AM,75.832,,,,,,
180,07/01/19 09:00:02 AM,76.876,,,,,,
181,07/01/19 11:00:02 AM,80.559,,,,,,
182,07/01/19 01:00:02 PM,80.735,,,,,,
183,07/01/19 03:00:02 PM,82.152,,,,,,
184,07/01/19 05:00:02 PM,80.206,,,,,,
185,07/01/19 07:00:02 PM,78.975,,,,,,
186,07/01/19 09:00:02 PM,77.225,,,,,,
187,07/01/19 11:00:02 PM,75.484,,,,,,
188,07/02/19 01:00:02 AM,74.446,,,,,,
189,07/02/19 03:00:02 AM,73.580,,,,,,
190,07/02/19 05:00:02 AM,72.891,,,,,,
191,07/02/19 07:00:02 AM,72.545,,,,,,
192,07/02/19 09:00:02 AM,74.446,,,,,,
193,07/02/19 11:00:02 AM,78.975,,,,,,
194,07/02/19 01:00:02 PM,79.326,,,,,,
195,07/02/19 03:00:02 PM,81.621,,,,,,
196,07/02/19 05:00:02 PM,81.090,,,,,,
197,07/02/19 07:00:02 PM,79.853,,,,,,
198,07/02/19 09:00:02 PM,78.449,,,,,,
199,07/02/19 11:00:02 PM,77.574,,,,,,
200,07/03/19 01:00:02 AM,77.400,,,,,,
201,07/03/19 03:00:02 AM,77.225,,,,,,
202,07/03/19 05:00:02 AM,76.876,,,,,,
203,07/03/19 07:00:02 AM,77.050,,,,,,
204,07/03/19 09:00:02 AM,78.449,,,,,,
205,07/03/19 11:00:02 AM,81.266,,,,,,
206,07/03/19 01:00:02 PM,82.152,,,,,,
207,07/03/19 03:00:02 PM,78.449,,,,,,
208,07/03/19 05:00:02 PM,74.271,,,,,,
209,07/03/19 07:00:02 PM,76.181,,,,,,
210,07/03/19 09:00:02 PM,76.006,,,,,,
211,07/03/19 11:00:02 PM,75.659,,,,,,
212,07/04/19 01:00:02 AM,75.659,,,,,,
213,07/04/19 03:00:02 AM,75.659,,,,,,
214,07/04/19 05:00:02 AM,75.659,,,,,,
215,07/04/19 07:00:02 AM,75.484,,,,,,
216,07/04/19 09:00:02 AM,76.703,,,,,,
217,07/04/19 11:00:02 AM,80.206,,,,,,
218,07/04/19 01:00:02 PM,80.735,,,,,,
219,07/04/19 03:00:02 PM,82.152,,,,,,
220,07/04/19 05:00:02 PM,79.853,,,,,,
221,07/04/19 07:00:02 PM,79.502,,,,,,
222,07/04/19 09:00:02 PM,78.624,,,,,,
223,07/04/19 11:00:02 PM,77.749,,,,,,
224,07/05/19 01:00:02 AM,77.400,,,,,,
225,07/05/19 03:00:02 AM,76.876,,,,,,
226,07/05/19 05:00:02 AM,76.703,,,,,,
227,07/05/19 07:00:02 AM,76.354,,,,,,
228,07/05/19 09:00:02 AM,77.574,,,,,,
229,07/05/19 11:00:02 AM,79.326,,,,,,
230,07/05/19 01:00:02 PM,80.911,,,,,,
231,07/05/19 03:00:02 PM,81.090,,,,,,
232,07/05/19 05:00:02 PM,79.678,,,,,,
233,07/05/19 07:00:02 PM,78.975,,,,,,
234,07/05/19 09:00:02 PM,77.923,,,,,,
235,07/05/19 11:00:02 PM,77.225,,,,,,
236,07/06/19 01:00:02 AM,76.876,,,,,,
237,07/06/19 03:00:02 AM,76.528,,,,,,
238,07/06/19 05:00:02 AM,76.354,,,,,,
239,07/06/19 07:00:02 AM,76.181,,,,,,
240,07/06/19 09:00:02 AM,77.400,,,,,,
241,07/06/19 11:00:02 AM,77.749,,,,,,
242,07/06/19 01:00:02 PM,79.853,,,,,,
243,07/06/19 03:00:02 PM,82.152,,,,,,
244,07/06/19 05:00:02 PM,81.975,,,,,,
245,07/06/19 07:00:02 PM,80.735,,,,,,
246,07/06/19 09:00:02 PM,79.326,,,,,,
247,07/06/19 11:00:02 PM,78.800,,,,,,
248,07/07/19 01:00:02 AM,78.274,,,,,,
249,07/07/19 03:00:02 AM,77.923,,,,,,
250,07/07/19 05:00:02 AM,77.400,,,,,,
251,07/07/19 07:00:02 AM,77.225,,,,,,
252,07/07/19 09:00:02 AM,78.274,,,,,,
253,07/07/19 11:00:02 AM,80.735,,,,,,
254,07/07/19 01:00:02 PM,81.266,,,,,,
255,07/07/19 03:00:02 PM,82.152,,,,,,
256,07/07/19 05:00:02 PM,82.152,,,,,,
257,07/07/19 07:00:02 PM,81.090,,,,,,
258,07/07/19 09:00:02 PM,79.678,,,,,,
259,07/07/19 11:00:02 PM,78.975,,,,,,
260,07/08/19 01:00:02 AM,78.800,,,,,,
261,07/08/19 03:00:02 AM,78.274,,,,,,
262,07/08/19 05:00:02 AM,77.749,,,,,,
263,07/08/19 07:00:02 AM,77.574,,,,,,
264,07/08/19 09:00:02 AM,78.624,,,,,,
265,07/08/19 11:00:02 AM,77.749,,,,,,
266,07/08/19 01:00:02 PM,80.382,,,,,,
267,07/08/19 03:00:02 PM,82.152,,,,,,
268,07/08/19 05:00:02 PM,80.029,,,,,,
269,07/08/19 07:00:02 PM,77.749,,,,,,
270,07/08/19 09:00:02 PM,77.749,,,,,,
271,07/08/19 11:00:02 PM,77.225,,,,,,
272,07/09/19 01:00:02 AM,76.876,,,,,,
273,07/09/19 03:00:02 AM,76.703,,,,,,
274,07/09/19 05:00:02 AM,76.354,,,,,,
275,07/09/19 07:00:02 AM,76.528,,,,,,
276,07/09/19 09:00:02 AM,77.400,,,,,,
277,07/09/19 11:00:02 AM,78.800,,,,,,
278,07/09/19 01:00:02 PM,80.029,,,,,,
279,07/09/19 03:00:02 PM,81.090,,,,,,
280,07/09/19 05:00:02 PM,79.678,,,,,,
281,07/09/19 07:00:02 PM,79.151,,,,,,
282,07/09/19 09:00:02 PM,77.749,,,,,,
283,07/09/19 11:00:02 PM,76.703,,,,,,
284,07/10/19 01:00:02 AM,76.181,,,,,,
285,07/10/19 03:00:02 AM,75.832,,,,,,
286,07/10/19 05:00:02 AM,75.659,,,,,,
287,07/10/19 07:00:02 AM,75.659,,,,,,
288,07/10/19 09:00:02 AM,76.876,,,,,,
289,07/10/19 11:00:02 AM,79.853,,,,,,
290,07/10/19 01:00:02 PM,80.911,,,,,,
291,07/10/19 03:00:02 PM,82.152,,,,,,
292,07/10/19 05:00:02 PM,81.797,,,,,,
293,07/10/19 07:00:02 PM,80.559,,,,,,
294,07/10/19 09:00:02 PM,79.151,,,,,,
295,07/10/19 11:00:02 PM,78.274,,,,,,
296,07/11/19 01:00:02 AM,77.923,,,,,,
297,07/11/19 03:00:02 AM,77.749,,,,,,
298,07/11/19 05:00:02 AM,77.574,,,,,,
299,07/11/19 07:00:02 AM,77.225,,,,,,
300,07/11/19 09:00:02 AM,77.574,,,,,,
301,07/11/19 11:00:02 AM,80.206,,,,,,
302,07/11/19 01:00:02 PM,81.442,,,,,,
303,07/11/19 03:00:02 PM,82.864,,,,,,
304,07/11/19 05:00:02 PM,82.686,,,,,,
305,07/11/19 07:00:02 PM,80.911,,,,,,
306,07/11/19 09:00:02 PM,79.853,,,,,,
307,07/11/19 11:00:02 PM,79.326,,,,,,
308,07/12/19 01:00:02 AM,78.975,,,,,,
309,07/12/19 03:00:02 AM,77.923,,,,,,
310,07/12/19 05:00:02 AM,77.225,,,,,,
311,07/12/19 07:00:02 AM,77.225,,,,,,
312,07/12/19 09:00:02 AM,76.181,,,,,,
313,07/12/19 11:00:02 AM,77.923,,,,,,
314,07/12/19 01:00:02 PM,80.382,,,,,,
315,07/12/19 03:00:02 PM,81.797,,,,,,
316,07/12/19 05:00:02 PM,81.090,,,,,,
317,07/12/19 07:00:02 PM,80.735,,,,,,
318,07/12/19 09:00:02 PM,79.502,,,,,,
319,07/12/19 11:00:02 PM,78.975,,,,,,
320,07/13/19 01:00:02 AM,78.449,,,,,,
321,07/13/19 03:00:02 AM,78.098,,,,,,
322,07/13/19 05:00:02 AM,77.923,,,,,,
323,07/13/19 07:00:02 AM,77.749,,,,,,
324,07/13/19 09:00:02 AM,78.800,,,,,,
325,07/13/19 11:00:02 AM,81.090,,,,,,
326,07/13/19 01:00:02 PM,81.975,,,,,,
327,07/13/19 03:00:02 PM,81.797,,,,,,
328,07/13/19 05:00:02 PM,80.559,,,,,,
329,07/13/19 07:00:02 PM,79.502,,,,,,
330,07/13/19 09:00:02 PM,78.274,,,,,,
331,07/13/19 11:00:02 PM,77.574,,,,,,
332,07/14/19 01:00:02 AM,77.050,,,,,,
333,07/14/19 03:00:02 AM,76.703,,,,,,
334,07/14/19 05:00:02 AM,76.354,,,,,,
335,07/14/19 07:00:02 AM,76.181,,,,,,
336,07/14/19 09:00:02 AM,77.400,,,,,,
337,07/14/19 11:00:02 AM,79.502,,,,,,
338,07/14/19 01:00:02 PM,81.442,,,,,,
339,07/14/19 03:00:02 PM,82.864,,,,,,
340,07/14/19 05:00:02 PM,82.152,,,,,,
341,07/14/19 07:00:02 PM,81.266,,,,,,
342,07/14/19 09:00:02 PM,79.853,,,,,,
343,07/14/19 11:00:02 PM,78.800,,,,,,
344,07/15/19 01:00:02 AM,77.923,,,,,,
345,07/15/19 03:00:02 AM,77.400,,,,,,
346,07/15/19 05:00:02 AM,76.876,,,,,,
347,07/15/19 07:00:02 AM,76.703,,,,,,
348,07/15/19 09:00:02 AM,78.098,,,,,,
349,07/15/19 11:00:02 AM,81.090,,,,,,
350,07/15/19 01:00:02 PM,82.152,,,,,,
351,07/15/19 03:00:02 PM,82.508,,,,,,
352,07/15/19 05:00:02 PM,82.864,,,,,,
353,07/15/19 07:00:02 PM,81.975,,,,,,
354,07/15/19 09:00:02 PM,80.735,,,,,,
355,07/15/19 11:00:02 PM,79.678,,,,,,
356,07/16/19 01:00:02 AM,78.975,,,,,,
357,07/16/19 03:00:02 AM,78.274,,,,,,
358,07/16/19 05:00:02 AM,77.749,,,,,,
359,07/16/19 07:00:02 AM,77.225,,,,,,
360,07/16/19 09:00:02 AM,78.624,,,,,,
361,07/16/19 11:00:02 AM,81.621,,,,,,
362,07/16/19 01:00:02 PM,82.330,,,,,,
363,07/16/19 03:00:02 PM,83.757,,,,,,
364,07/16/19 05:00:02 PM,83.399,,,,,,
365,07/16/19 07:00:02 PM,81.975,,,,,,
366,07/16/19 09:00:02 PM,80.559,,,,,,
367,07/16/19 11:00:02 PM,79.853,,,,,,
368,07/17/19 01:00:02 AM,79.502,,,,,,
369,07/17/19 03:00:02 AM,79.151,,,,,,
370,07/17/19 05:00:02 AM,78.800,,,,,,
371,07/17/19 07:00:02 AM,78.624,,,,,,
372,07/17/19 09:00:02 AM,79.678,,,,,,
373,07/17/19 11:00:02 AM,82.508,,,,,,
374,07/17/19 01:00:02 PM,83.399,,,,,,
375,07/17/19 03:00:02 PM,85.014,,,,,,
376,07/17/19 05:00:02 PM,84.115,,,,,,
377,07/17/19 07:00:02 PM,82.686,,,,,,
378,07/17/19 09:00:02 PM,81.090,,,,,,
379,07/17/19 11:00:02 PM,80.382,,,,,,
380,07/18/19 01:00:02 AM,80.206,,,,,,
381,07/18/19 03:00:02 AM,80.029,,,,,,
382,07/18/19 05:00:02 AM,79.853,,,,,,
383,07/18/19 07:00:02 AM,79.678,,,,,,
384,07/18/19 09:00:02 AM,80.559,,,,,,
385,07/18/19 11:00:02 AM,81.621,,,,,,
386,07/18/19 01:00:02 PM,83.579,,,,,,
387,07/18/19 03:00:02 PM,84.834,,,,,,
388,07/18/19 05:00:02 PM,84.654,,,,,,
389,07/18/19 07:00:02 PM,82.686,,,,,,
390,07/18/19 09:00:02 PM,81.442,,,,,,
391,07/18/19 11:00:02 PM,80.911,,,,,,
392,07/19/19 01:00:02 AM,80.382,,,,,,
393,07/19/19 03:00:02 AM,79.853,,,,,,
394,07/19/19 05:00:02 AM,78.975,,,,,,
395,07/19/19 07:00:02 AM,78.624,,,,,,
396,07/19/19 09:00:02 AM,79.326,,,,,,
397,07/19/19 11:00:02 AM,82.508,,,,,,
398,07/19/19 01:00:02 PM,83.757,,,,,,
399,07/19/19 03:00:02 PM,85.735,,,,,,
400,07/19/19 05:00:02 PM,84.654,,,,,,
401,07/19/19 07:00:02 PM,82.864,,,,,,
402,07/19/19 09:00:02 PM,81.442,,,,,,
403,07/19/19 11:00:02 PM,80.735,,,,,,
404,07/20/19 01:00:02 AM,80.206,,,,,,
405,07/20/19 03:00:02 AM,79.678,,,,,,
406,07/20/19 05:00:02 AM,79.326,,,,,,
407,07/20/19 07:00:02 AM,78.800,,,,,,
408,07/20/19 09:00:02 AM,79.678,,,,,,
409,07/20/19 11:00:02 AM,82.686,,,,,,
410,07/20/19 01:00:02 PM,83.757,,,,,,
411,07/20/19 03:00:02 PM,85.735,,,,,,
412,07/20/19 05:00:02 PM,84.654,,,,,,
413,07/20/19 07:00:02 PM,82.864,,,,,,
414,07/20/19 09:00:02 PM,81.266,,,,,,
415,07/20/19 11:00:02 PM,80.559,,,,,,
416,07/21/19 01:00:02 AM,80.029,,,,,,
417,07/21/19 03:00:02 AM,79.502,,,,,,
418,07/21/19 05:00:02 AM,79.151,,,,,,
419,07/21/19 07:00:02 AM,78.800,,,,,,
420,07/21/19 09:00:02 AM,79.678,,,,,,
421,07/21/19 11:00:02 AM,82.864,,,,,,
422,07/21/19 01:00:02 PM,84.295,,,,,,
423,07/21/19 03:00:02 PM,85.735,,,,,,
424,07/21/19 05:00:02 PM,85.014,,,,,,
425,07/21/19 07:00:02 PM,83.399,,,,,,
426,07/21/19 09:00:02 PM,81.797,,,,,,
427,07/21/19 11:00:02 PM,81.090,,,,,,
428,07/22/19 01:00:02 AM,80.559,,,,,,
429,07/22/19 03:00:02 AM,80.029,,,,,,
430,07/22/19 05:00:02 AM,79.502,,,,,,
431,07/22/19 07:00:02 AM,78.975,,,,,,
432,07/22/19 09:00:02 AM,79.853,,,,,,
433,07/22/19 11:00:02 AM,82.330,,,,,,
434,07/22/19 01:00:02 PM,84.115,,,,,,
435,07/22/19 03:00:02 PM,85.735,,,,,,
436,07/22/19 05:00:02 PM,84.834,,,,,,
437,07/22/19 07:00:02 PM,83.043,,,,,,
438,07/22/19 09:00:02 PM,81.442,,,,,,
439,07/22/19 11:00:02 PM,80.735,,,,,,
440,07/23/19 01:00:02 AM,80.382,,,,,,
441,07/23/19 03:00:02 AM,80.029,,,,,,
442,07/23/19 05:00:02 AM,79.678,,,,,,
443,07/23/19 07:00:02 AM,79.502,,,,,,
444,07/23/19 09:00:02 AM,79.678,,,,,,
445,07/23/19 11:00:02 AM,81.266,,,,,,
446,07/23/19 01:00:02 PM,82.508,,,,,,
447,07/23/19 03:00:02 PM,84.474,,,,,,
448,07/23/19 05:00:02 PM,84.115,,,,,,
449,07/23/19 07:00:02 PM,82.152,,,,,,
450,07/23/19 09:00:02 PM,80.382,,,,,,
451,07/23/19 11:00:02 PM,79.151,,,,,,
452,07/24/19 01:00:02 AM,78.449,,,,,,
453,07/24/19 03:00:02 AM,77.923,,,,,,
454,07/24/19 05:00:02 AM,77.400,,,,,,
455,07/24/19 07:00:02 AM,76.876,,,,,,
456,07/24/19 09:00:02 AM,76.876,,,,,,
457,07/24/19 11:00:02 AM,77.923,,,,,,
458,07/24/19 01:00:02 PM,79.502,,,,,,
459,07/24/19 03:00:02 PM,79.326,,,,,,
460,07/24/19 05:00:02 PM,79.678,,,,,,
461,07/24/19 07:00:02 PM,79.326,,,,,,
462,07/24/19 09:00:02 PM,78.274,,,,,,
463,07/24/19 11:00:02 PM,77.400,,,,,,
464,07/25/19 01:00:02 AM,76.876,,,,,,
465,07/25/19 03:00:02 AM,76.006,,,,,,
466,07/25/19 05:00:02 AM,75.139,,,,,,
467,07/25/19 07:00:02 AM,74.791,,,,,,
468,07/25/19 09:00:02 AM,75.832,,,,,,
469,07/25/19 11:00:02 AM,78.274,,,,,,
470,07/25/19 01:00:02 PM,79.853,,,,,,
471,07/25/19 03:00:02 PM,81.797,,,,,,
472,07/25/19 05:00:02 PM,80.735,,,,,,
473,07/25/19 07:00:02 PM,79.151,,,,,,
474,07/25/19 09:00:02 PM,77.749,,,,,,
475,07/25/19 11:00:02 PM,76.354,,,,,,
476,07/26/19 01:00:02 AM,75.484,,,,,,
477,07/26/19 03:00:02 AM,75.312,,,,,,
478,07/26/19 05:00:02 AM,75.139,,,,,,
479,07/26/19 07:00:02 AM,75.139,,,,,,
480,07/26/19 09:00:02 AM,76.528,,,,,,
481,07/26/19 11:00:02 AM,78.800,,,,,,
482,07/26/19 01:00:02 PM,80.382,,,,,,
483,07/26/19 03:00:02 PM,81.797,,,,,,
484,07/26/19 05:00:02 PM,80.911,,,,,,
485,07/26/19 07:00:02 PM,79.326,,,,,,
486,07/26/19 09:00:02 PM,77.923,,,,,,
487,07/26/19 11:00:02 PM,77.225,,,,,,
488,07/27/19 01:00:02 AM,76.354,,,,,,
489,07/27/19 03:00:02 AM,75.832,,,,,,
490,07/27/19 05:00:02 AM,75.484,,,,,,
491,07/27/19 07:00:02 AM,75.484,,,,,,
492,07/27/19 09:00:02 AM,76.876,,,,,,
493,07/27/19 11:00:02 AM,79.502,,,,,,
494,07/27/19 01:00:02 PM,81.442,,,,,,
495,07/27/19 03:00:02 PM,82.152,,,,,,
496,07/27/19 05:00:02 PM,81.975,,,,,,
497,07/27/19 07:00:02 PM,80.382,,,,,,
498,07/27/19 09:00:02 PM,78.449,,,,,,
499,07/27/19 11:00:02 PM,76.876,,,,,,
500,07/28/19 01:00:02 AM,75.484,,,,,,
501,07/28/19 03:00:02 AM,74.271,,,,,,
502,07/28/19 05:00:02 AM,73.407,,,,,,
503,07/28/19 07:00:02 AM,72.891,,,,,,
504,07/28/19 09:00:02 AM,74.791,,,,,,
505,07/28/19 11:00:02 AM,78.098,,,,,,
