,"(deg C) Mean Temperature (gridMET) at -77.3088E,34.5915N, 2015-01-01 to 2025-01-01"
"2015-06-11",26.27
"2015-06-12",27.7553
"2015-06-13",29.1551
"2015-06-14",28.8204
"2015-06-15",30.6455
"2015-06-16",32.8249
"2015-06-17",29.9351
"2015-06-18",28.6451
"2015-06-19",28.7402
"2015-06-20",29.0956
"2015-06-21",29.8597
"2015-06-22",30.1707
"2015-06-23",29.6948
"2015-06-24",28.8301
"2015-06-25",29.0653
"2015-06-26",28.5399
"2015-06-27",27.1702
"2015-06-28",24.6599
"2015-06-29",25.3148
"2015-06-30",28.5309
"2015-07-01",27.4917
"2015-07-02",26.8062
"2015-07-03",26.2061
"2015-07-04",27.9615
"2015-07-05",29.0217
"2015-07-06",28.4719
"2015-07-07",28.8761
"2015-07-08",29.126
"2015-07-09",30.1867
"2015-07-10",29.5866
"2015-07-11",28.9316
"2015-07-12",26.8563
"2015-07-13",23.871
"2015-07-14",29.306
"2015-07-15",26.6513
"2015-07-16",26.5063
"2015-07-17",25.9866
"2015-07-18",28.5465
"2015-07-19",28.5211
"2015-07-20",29.9866
"2015-07-21",28.3261
"2015-07-22",27.811
"2015-07-23",26.1565
"2015-07-24",23.9216
"2015-07-25",24.6862
"2015-07-26",26.8763
"2015-07-27",26.2415
"2015-07-28",26.3417
"2015-07-29",27.1917
"2015-07-30",27.4665
"2015-07-31",28.6906
"2015-08-01",27.6257
"2015-08-02",27.551
"2015-08-03",25.7809
"2015-08-04",26.9356
"2015-08-05",30.5154
"2015-08-06",27.651
"2015-08-07",26.2815
"2015-08-08",24.176
"2015-08-09",24.6558
"2015-08-10",26.9105
"2015-08-11",25.1161
"2015-08-12",25.3658
"2015-08-13",25.641
"2015-08-14",24.9659
"2015-08-15",25.0061
"2015-08-16",26.1363
"2015-08-17",27.2505
"2015-08-18",26.7804
"2015-08-19",25.9657
"2015-08-20",27.9461
"2015-08-21",27.586
"2015-08-22",25.6961
"2015-08-23",26.0161
"2015-08-24",26.1659
"2015-08-25",26.6159
"2015-08-26",25.826
"2015-08-27",24.2662
"2015-08-28",25.2208
"2015-08-29",25.1409
"2015-08-30",26.0011
"2015-08-31",24.7147
"2015-09-01",27.1993
"2015-09-02",26.7496
"2015-09-03",26.7999
"2015-09-04",28.0546
"2015-09-05",27.4691
"2015-09-06",25.5247
"2015-09-07",26.9694
"2015-09-08",27.3346
"2015-09-09",27.1891
"2015-09-10",27.3599
"2015-09-11",26.124
"2015-09-12",24.7691
"2015-09-13",19.5444
"2015-09-14",18.7394
"2015-09-15",20.3841
"2015-09-16",23.7146
"2015-09-17",23.1341
"2015-09-18",24.8843
"2015-09-19",24.8694
"2015-09-20",25.4146
"2015-09-21",25.8848
"2015-09-22",24.579
"2015-09-23",23.4946
"2015-09-24",23.5044
"2015-09-25",22.6994
"2015-09-26",21.7843
"2015-09-27",23.5893
"2015-09-28",24.7448
"2015-09-29",25.9391
"2015-09-30",24.6681
"2015-10-01",19.8834
"2015-10-02",21.4483
"2015-10-03",25.438
"2015-10-04",23.3239
"2015-10-05",19.6932
"2015-10-06",18.7032
"2015-10-07",21.0489
"2015-10-08",21.4986
"2015-10-09",22.3034
"2015-10-10",18.788
"2015-10-11",19.4134
"2015-10-12",18.7234
"2015-10-13",21.3784
"2015-10-14",19.5586
"2015-10-15",18.0585
"2015-10-16",19.3182
"2015-10-17",15.5139
"2015-10-18",11.2185
"2015-10-19",12.0534
"2015-10-20",15.9937
"2015-10-21",17.9786
"2015-10-22",17.8031
"2015-10-23",18.8388
"2015-10-24",17.1934
"2015-10-25",19.1038
"2015-10-26",17.2887
"2015-10-27",18.6436
"2015-10-28",20.5286
"2015-10-29",19.6831
"2015-10-30",16.1734
"2015-10-31",18.1598
"2015-11-01",23.0049
"2015-11-02",20.6898
"2015-11-03",20.1298
"2015-11-04",21.3899
"2015-11-05",22.8346
"2015-11-06",24.3451
"2015-11-07",21.6647
"2015-11-08",16.23
"2015-11-09",20.5596
"2015-11-10",19.0001
"2015-11-11",16.5401
"2015-11-12",18.7749
"2015-11-13",15.1199
"2015-11-14",11.7647
"2015-11-15",12.9001
"2015-11-16",14.3552
"2015-11-17",17.0248
"2015-11-18",19.94
"2015-11-19",18.8695
"2015-11-20",14.6397
"2015-11-21",14.9149
"2015-11-22",10.4997
"2015-11-23",7.3849
"2015-11-24",10.605
"2015-11-25",13.9048
"2015-11-26",18.4947
"2015-11-27",18.6748
"2015-11-28",18.7046
"2015-11-29",18.5348
"2015-11-30",17.5646
"2015-12-01",17.5951
"2015-12-02",19.7749
"2015-12-03",11.44
"2015-12-04",10.0351
"2015-12-05",10.8596
"2015-12-06",10.3898
"2015-12-07",9.5396
"2015-12-08",9.7545
"2015-12-09",11.4551
"2015-12-10",13.7295
"2015-12-11",15.1346
"2015-12-12",17.4953
"2015-12-13",17.8298
"2015-12-14",17.6945
"2015-12-15",14.2894
"2015-12-16",14.6352
"2015-12-17",18.3998
"2015-12-18",11.8648
"2015-12-19",8.4994
"2015-12-20",9.25
"2015-12-21",13.9353
"2015-12-22",17.6799
"2015-12-23",18.765
"2015-12-24",19.7048
"2015-12-25",19.3398
"2015-12-26",17.7948
"2015-12-27",18.4251
"2015-12-28",17.5399
"2015-12-29",20.9396
"2015-12-30",19.2499
"2015-12-31",8.6728
"2016-01-01",9.05
"2016-01-02",5.8
"2016-01-03",6.2
"2016-01-04",2.3
"2016-01-05",-0.75
"2016-01-06",5.95
"2016-01-07",10.4
"2016-01-08",10.45
"2016-01-09",13.35
"2016-01-10",9.25
"2016-01-11",2.55
"2016-01-12",5.7
"2016-01-13",2.25
"2016-01-14",8.15
"2016-01-15",11.4
"2016-01-16",11.4
"2016-01-17",3
"2016-01-18",-0.75
"2016-01-19",-3.25
"2016-01-20",-0.45
"2016-01-21",2.5
"2016-01-22",3.55
"2016-01-23",-0.65
"2016-01-24",2.65
"2016-01-25",4.5
"2016-01-26",13
"2016-01-27",9.25
"2016-01-28",6.45
"2016-01-29",6.05
"2016-01-30",6.35
"2016-01-31",12.35
"2016-02-01",14.55
"2016-02-02",13.6
"2016-02-03",17.35
"2016-02-04",10.9
"2016-02-05",4.15
"2016-02-06",5.25
"2016-02-07",3.9
"2016-02-08",6.65
"2016-02-09",3.95
"2016-02-10",1.8
"2016-02-11",2.05
"2016-02-12",0.2
"2016-02-13",-2.05
"2016-02-14",-1.75
"2016-02-15",7.6
"2016-02-16",9.85
"2016-02-17",8.5
"2016-02-18",4.2
"2016-02-19",5.9
"2016-02-20",13.65
"2016-02-21",15.6
"2016-02-22",13.15
"2016-02-23",14.25
"2016-02-24",13.55
"2016-02-25",8.6
"2016-02-26",4.95
"2016-02-27",4.8
"2016-02-28",9.5
"2016-02-29",12.2
"2016-03-01",14.05
"2016-03-02",9.8
"2016-03-03",7.85
"2016-03-04",5.15
"2016-03-05",7.1
"2016-03-06",8.65
"2016-03-07",10.7
"2016-03-08",15.65
"2016-03-09",17.55
"2016-03-10",19
"2016-03-11",18.2
"2016-03-12",18.85
"2016-03-13",20.1
"2016-03-14",18.85
"2016-03-15",19.5
"2016-03-16",19.8
"2016-03-17",18.85
"2016-03-18",17.7
"2016-03-19",15.1
"2016-03-20",7.65
"2016-03-21",9.05
"2016-03-22",12.35
"2016-03-23",17
"2016-03-24",19.8
"2016-03-25",19.25
"2016-03-26",16.75
"2016-03-27",17.7
"2016-03-28",17.75
"2016-03-29",14.35
"2016-03-30",17.25
"2016-03-31",20.9
"2016-04-01",20.75
"2016-04-02",16.65
"2016-04-03",12.6
"2016-04-04",15.2
"2016-04-05",7.3
"2016-04-06",13.55
"2016-04-07",17.95
"2016-04-08",13.6
"2016-04-09",10.9
"2016-04-10",10.2
"2016-04-11",18.25
"2016-04-12",16.1
"2016-04-13",13.25
"2016-04-14",14.4
"2016-04-15",13.25
"2016-04-16",13.6
"2016-04-17",14.15
"2016-04-18",19.55
"2016-04-19",24.05
"2016-04-20",18.25
"2016-04-21",20.4
"2016-04-22",21.1
"2016-04-23",19.9
"2016-04-24",16.75
"2016-04-25",19.65
"2016-04-26",21.55
"2016-04-27",22.05
"2016-04-28",21.9
"2016-04-29",20.4
"2016-04-30",18.95
"2016-05-01",23.25
"2016-05-02",22.3
"2016-05-03",20.9
"2016-05-04",20.9
"2016-05-05",16.3
"2016-05-06",15.2
"2016-05-07",21.55
"2016-05-08",24.4
"2016-05-09",23.45
"2016-05-10",23.9
"2016-05-11",23.65
"2016-05-12",23.7
"2016-05-13",20.55
"2016-05-14",20.25
"2016-05-15",16.45
"2016-05-16",20.15
"2016-05-17",22.85
"2016-05-18",17.45
"2016-05-19",19.5
"2016-05-20",21.55
"2016-05-21",22.65
"2016-05-22",17.8
"2016-05-23",16.95
"2016-05-24",20.4
"2016-05-25",24.15
"2016-05-26",22.85
"2016-05-27",23.45
"2016-05-28",26
"2016-05-29",25.8
"2016-05-30",25.25
"2016-05-31",25.65
"2016-06-01",24.55
"2016-06-02",26
"2016-06-03",26.45
"2016-06-04",27.1
"2016-06-05",26.55
"2016-06-06",25.25
"2016-06-07",25.7
"2016-06-08",22.5
"2016-06-09",22.6
"2016-06-10",23.95
"2016-06-11",26.05
"2016-06-12",26.75
"2016-06-13",23.9
"2016-06-14",25.4
"2016-06-15",25.2
"2016-06-16",27.15
"2016-06-17",26.05
"2016-06-18",23.3
"2016-06-19",21.3
"2016-06-20",25.15
"2016-06-21",25.9
"2016-06-22",26.9
"2016-06-23",26.65
"2016-06-24",26.55
"2016-06-25",25.9
"2016-06-26",24.7
"2016-06-27",25.55
"2016-06-28",25.55
"2016-06-29",25.95
"2016-06-30",26.85
"2016-07-01",25.85
"2016-07-02",28.1
"2016-07-03",27.35
"2016-07-04",28.2
"2016-07-05",28.4
"2016-07-06",27.95
"2016-07-07",27.8
"2016-07-08",28.15
"2016-07-09",28.7
"2016-07-10",28.3
"2016-07-11",26.15
"2016-07-12",27
"2016-07-13",28.8
"2016-07-14",29.5
"2016-07-15",27.2
"2016-07-16",26.6
"2016-07-17",27.05
"2016-07-18",28.35
"2016-07-19",26.6
"2016-07-20",27.15
"2016-07-21",26.9
"2016-07-22",27.75
"2016-07-23",28.45
"2016-07-24",28.95
"2016-07-25",28.55
"2016-07-26",29.1
"2016-07-27",29.25
"2016-07-28",30.2
"2016-07-29",29.75
"2016-07-30",29.55
"2016-07-31",27.55
"2016-08-01",27.7
"2016-08-02",26.75
"2016-08-03",26.25
"2016-08-04",27.05
"2016-08-05",27.7
"2016-08-06",27.85
"2016-08-07",27.8
"2016-08-08",28.05
"2016-08-09",27.6
"2016-08-10",27.7
"2016-08-11",28.4
"2016-08-12",28.7
"2016-08-13",28.85
"2016-08-14",29.05
"2016-08-15",28.35
"2016-08-16",28.2
"2016-08-17",28.65
"2016-08-18",27.9
"2016-08-19",26.75
"2016-08-20",27.45
"2016-08-21",27.95
"2016-08-22",26.55
"2016-08-23",24.85
"2016-08-24",25
"2016-08-25",26.15
"2016-08-26",26.9
"2016-08-27",27.8
"2016-08-28",27
"2016-08-29",26.85
"2016-08-30",26.85
"2016-08-31",25.25
"2016-09-01",26.55
"2016-09-02",23.35
"2016-09-03",22.2
"2016-09-04",22.05
"2016-09-05",22.15
"2016-09-06",24.9
"2016-09-07",26.3
"2016-09-08",26.25
"2016-09-09",25.4
"2016-09-10",25.85
"2016-09-11",26.5
"2016-09-12",24.55
"2016-09-13",23.85
"2016-09-14",24.3
"2016-09-15",24.45
"2016-09-16",25.1
"2016-09-17",25.95
"2016-09-18",26.85
"2016-09-19",25.05
"2016-09-20",23.7
"2016-09-21",25.05
"2016-09-22",24.8
"2016-09-23",24.75
"2016-09-24",25.35
"2016-09-25",22.55
"2016-09-26",23.5
"2016-09-27",23.55
"2016-09-28",24.95
"2016-09-29",24.3
"2016-09-30",23.6
"2016-10-01",23.5
"2016-10-02",22.35
"2016-10-03",21.8
"2016-10-04",21.35
"2016-10-05",22.25
"2016-10-06",22
"2016-10-07",24.7
"2016-10-08",20.6
"2016-10-09",15.45
"2016-10-10",13.9
"2016-10-11",16.4
"2016-10-12",19.3
"2016-10-13",19.7
"2016-10-14",17.2
"2016-10-15",17.65
"2016-10-16",19.7
"2016-10-17",20.65
"2016-10-18",21.5
"2016-10-19",22.05
"2016-10-20",21.45
"2016-10-21",18.8
"2016-10-22",12.4
"2016-10-23",13.45
"2016-10-24",18.15
"2016-10-25",13
"2016-10-26",14.25
"2016-10-27",17.95
"2016-10-28",17.4
"2016-10-29",17.05
"2016-10-30",21.15
"2016-10-31",15.6
"2016-11-01",16.85
"2016-11-02",18.45
"2016-11-03",20.7
"2016-11-04",12.55
"2016-11-05",10.6
"2016-11-06",12.65
"2016-11-07",9.7
"2016-11-08",10.6
"2016-11-09",11.05
"2016-11-10",9.95
"2016-11-11",14.6
"2016-11-12",8.55
"2016-11-13",10.95
"2016-11-14",14.85
"2016-11-15",10.85
"2016-11-16",11.55
"2016-11-17",11.6
"2016-11-18",14.25
"2016-11-19",12.3
"2016-11-20",4.5
"2016-11-21",5.9
"2016-11-22",5.4
"2016-11-23",8.4
"2016-11-24",15.4
"2016-11-25",16.3
"2016-11-26",7.25
"2016-11-27",5.7
"2016-11-28",11.35
"2016-11-29",19.5
"2016-11-30",20.65
"2016-12-01",13.5
"2016-12-02",8.85
"2016-12-03",8.05
"2016-12-04",10.05
"2016-12-05",11.85
"2016-12-06",13.85
"2016-12-07",10.95
"2016-12-08",8.05
"2016-12-09",2.05
"2016-12-10",1.5
"2016-12-11",7.45
"2016-12-12",13.85
"2016-12-13",9.75
"2016-12-14",7.2
"2016-12-15",3.25
"2016-12-16",0.75
"2016-12-17",12.95
"2016-12-18",15.7
"2016-12-19",3.5
"2016-12-20",3
"2016-12-21",6.8
"2016-12-22",9.95
"2016-12-23",8.9
"2016-12-24",14.3
"2016-12-25",12
"2016-12-26",13.6
"2016-12-27",17.55
"2016-12-28",11.65
"2016-12-29",10.55
"2016-12-30",4.35
"2016-12-31",7.5
"2017-01-01",13.65
"2017-01-02",15.25
"2017-01-03",14.95
"2017-01-04",10.6
"2017-01-05",7.3
"2017-01-06",5.25
"2017-01-07",-2.95
"2017-01-08",-5.5
"2017-01-09",-3.15
"2017-01-10",3.95
"2017-01-11",13.75
"2017-01-12",14.25
"2017-01-13",15.2
"2017-01-14",9.25
"2017-01-15",10.05
"2017-01-16",9.2
"2017-01-17",13.2
"2017-01-18",12.9
"2017-01-19",9.45
"2017-01-20",14.35
"2017-01-21",13.8
"2017-01-22",14
"2017-01-23",10.7
"2017-01-24",8.95
"2017-01-25",14
"2017-01-26",10.75
"2017-01-27",5.65
"2017-01-28",5.7
"2017-01-29",7.6
"2017-01-30",7.1
"2017-01-31",12.55
"2017-02-01",14.25
"2017-02-02",13
"2017-02-03",3.15
"2017-02-04",2.35
"2017-02-05",7.5
"2017-02-06",8.6
"2017-02-07",13.05
"2017-02-08",16.2
"2017-02-09",6.5
"2017-02-10",6.1
"2017-02-11",14.8
"2017-02-12",16.6
"2017-02-13",8
"2017-02-14",8.7
"2017-02-15",8.05
"2017-02-16",6.05
"2017-02-17",7.9
"2017-02-18",14.45
"2017-02-19",14.65
"2017-02-20",13.7
"2017-02-21",12.2
"2017-02-22",15.85
"2017-02-23",17.1
"2017-02-24",16.7
"2017-02-25",13.15
"2017-02-26",9.15
"2017-02-27",13.9
"2017-02-28",18.85
"2017-03-01",18.3
"2017-03-02",9.4
"2017-03-03",7.45
"2017-03-04",5.25
"2017-03-05",6.1
"2017-03-06",10.4
"2017-03-07",15.75
"2017-03-08",14.25
"2017-03-09",15.45
"2017-03-10",12.6
"2017-03-11",7.35
"2017-03-12",4.25
"2017-03-13",11.05
"2017-03-14",5.4
"2017-03-15",1.05
"2017-03-16",3.05
"2017-03-17",6.3
"2017-03-18",10.2
"2017-03-19",6.2
"2017-03-20",9.35
"2017-03-21",16.65
"2017-03-22",10.1
"2017-03-23",6.7
"2017-03-24",12.8
"2017-03-25",17.35
"2017-03-26",16.95
"2017-03-27",18.25
"2017-03-28",18
"2017-03-29",15.3
"2017-03-30",16.1
"2017-03-31",17
"2017-04-01",17.55
"2017-04-02",14.05
"2017-04-03",19.35
"2017-04-04",19.75
"2017-04-05",21.65
"2017-04-06",15.4
"2017-04-07",10.05
"2017-04-08",11.65
"2017-04-09",14.8
"2017-04-10",17.45
"2017-04-11",18.95
"2017-04-12",19.2
"2017-04-13",18.6
"2017-04-14",20.05
"2017-04-15",21.8
"2017-04-16",21.55
"2017-04-17",21.3
"2017-04-18",20.55
"2017-04-19",20.6
"2017-04-20",22.55
"2017-04-21",23.55
"2017-04-22",20.9
"2017-04-23",17.65
"2017-04-24",20.05
"2017-04-25",19.6
"2017-04-26",20.7
"2017-04-27",23.35
"2017-04-28",24.8
"2017-04-29",24.3
"2017-04-30",24.6
"2017-05-01",24.15
"2017-05-02",20.6
"2017-05-03",22.15
"2017-05-04",22.2
"2017-05-05",18.7
"2017-05-06",16.05
"2017-05-07",16.4
"2017-05-08",17.25
"2017-05-09",18.65
"2017-05-10",21.55
"2017-05-11",24.1
"2017-05-12",20.95
"2017-05-13",18.85
"2017-05-14",21
"2017-05-15",24.6
"2017-05-16",24.1
"2017-05-17",24.7
"2017-05-18",24
"2017-05-19",23.85
"2017-05-20",24.05
"2017-05-21",22.85
"2017-05-22",23.75
"2017-05-23",23.25
"2017-05-24",23.55
"2017-05-25",21.8
"2017-05-26",22.85
"2017-05-27",24.5
"2017-05-28",25.25
"2017-05-29",25.25
"2017-05-30",25.05
"2017-05-31",24.7
"2017-06-01",24.4
"2017-06-02",24.7
"2017-06-03",25
"2017-06-04",26.05
"2017-06-05",24.65
"2017-06-06",23.55
"2017-06-07",18.25
"2017-06-08",17.45
"2017-06-09",20.95
"2017-06-10",24
"2017-06-11",23.55
"2017-06-12",23.6
"2017-06-13",24.9
"2017-06-14",24.95
"2017-06-15",25.55
"2017-06-16",25.95
"2017-06-17",26.65
"2017-06-18",27
"2017-06-19",26.3
"2017-06-20",25.4
"2017-06-21",24.2
"2017-06-22",27.3
"2017-06-23",27.15
"2017-06-24",27.2
"2017-06-25",25.45
"2017-06-26",23.85
"2017-06-27",24.05
"2017-06-28",23.55
"2017-06-29",25.9
"2017-06-30",26.55
"2017-07-01",26.8
"2017-07-02",28.05
"2017-07-03",27.2
"2017-07-04",26.85
"2017-07-05",27.65
"2017-07-06",29.2
"2017-07-07",28
"2017-07-08",27.25
"2017-07-09",26.45
"2017-07-10",26.65
"2017-07-11",27.55
"2017-07-12",27.7
"2017-07-13",27.85
"2017-07-14",28.7
"2017-07-15",27
"2017-07-16",25.65
"2017-07-17",25.35
"2017-07-18",24.6
"2017-07-19",25.85
"2017-07-20",27.05
"2017-07-21",27.9
"2017-07-22",28.2
"2017-07-23",28.3
"2017-07-24",27.45
"2017-07-25",27.7
"2017-07-26",25.85
"2017-07-27",27.25
"2017-07-28",27.65
"2017-07-29",24.55
"2017-07-30",22.45
"2017-07-31",22.45
"2017-08-01",23.35
"2017-08-02",24.85
"2017-08-03",25.25
"2017-08-04",26
"2017-08-05",26.1
"2017-08-06",26.35
"2017-08-07",26.75
"2017-08-08",24.4
"2017-08-09",22.7
"2017-08-10",25
"2017-08-11",26.55
"2017-08-12",26.65
"2017-08-13",27.45
"2017-08-14",28.95
"2017-08-15",29.1
"2017-08-16",27.65
"2017-08-17",28.2
"2017-08-18",29
"2017-08-19",27.15
"2017-08-20",27.1
"2017-08-21",26.55
"2017-08-22",27
"2017-08-23",26.4
"2017-08-24",25.1
"2017-08-25",25.35
"2017-08-26",25.4
"2017-08-27",24.05
"2017-08-28",23.75
"2017-08-29",22.9
"2017-08-30",23.4
"2017-08-31",24.85
"2017-09-01",25.3
"2017-09-02",24.2
"2017-09-03",23.5
"2017-09-04",24.65
"2017-09-05",24.95
"2017-09-06",22.4
"2017-09-07",19.7
"2017-09-08",20.4
"2017-09-09",20.55
"2017-09-10",20.45
"2017-09-11",22.35
"2017-09-12",22.65
"2017-09-13",23.8
"2017-09-14",24.25
"2017-09-15",24.25
"2017-09-16",25
"2017-09-17",24.25
"2017-09-18",23.9
"2017-09-19",23.35
"2017-09-20",24.95
"2017-09-21",24.35
"2017-09-22",24.05
"2017-09-23",24.35
"2017-09-24",24.35
"2017-09-25",24.45
"2017-09-26",25.6
"2017-09-27",25.2
"2017-09-28",25.5
"2017-09-29",21.45
"2017-09-30",18.25
"2017-10-01",18.75
"2017-10-02",19.4
"2017-10-03",20.95
"2017-10-04",20.45
"2017-10-05",21.6
"2017-10-06",23.25
"2017-10-07",25.4
"2017-10-08",26
"2017-10-09",25.8
"2017-10-10",25.25
"2017-10-11",25.4
"2017-10-12",23.9
"2017-10-13",21.3
"2017-10-14",20.4
"2017-10-15",23.15
"2017-10-16",18.75
"2017-10-17",13.6
"2017-10-18",16.8
"2017-10-19",18.2
"2017-10-20",18.3
"2017-10-21",18.95
"2017-10-22",21.45
"2017-10-23",21.7
"2017-10-24",18.75
"2017-10-25",14.1
"2017-10-26",10.5
"2017-10-27",13.6
"2017-10-28",19.5
"2017-10-29",11.75
"2017-10-30",8.85
"2017-10-31",13.95
"2017-11-01",16.5
"2017-11-02",19.05
"2017-11-03",19.5
"2017-11-04",18.75
"2017-11-05",18.05
"2017-11-06",19.15
"2017-11-07",16.05
"2017-11-08",10.8
"2017-11-09",11.95
"2017-11-10",8.25
"2017-11-11",6.25
"2017-11-12",11.45
"2017-11-13",10.3
"2017-11-14",8.95
"2017-11-15",8.9
"2017-11-16",11.5
"2017-11-17",8.55
"2017-11-18",11.95
"2017-11-19",9.3
"2017-11-20",7.75
"2017-11-21",11.95
"2017-11-22",12.1
"2017-11-23",7.1
"2017-11-24",9.2
"2017-11-25",12.05
"2017-11-26",10
"2017-11-27",9.5
"2017-11-28",12.55
"2017-11-29",14.1
"2017-11-30",14.65
"2017-12-01",14.05
"2017-12-02",11.95
"2017-12-03",12.6
"2017-12-04",12.95
"2017-12-05",18
"2017-12-06",12.35
"2017-12-07",5.95
"2017-12-08",5
"2017-12-09",2.45
"2017-12-10",3.55
"2017-12-11",6.8
"2017-12-12",6.85
"2017-12-13",2.95
"2017-12-14",9.2
"2017-12-15",6.9
"2017-12-16",4.35
"2017-12-17",7.05
"2017-12-18",13.85
"2017-12-19",15.4
"2017-12-20",11.55
"2017-12-21",10.8
"2017-12-22",11.6
"2017-12-23",16.15
"2017-12-24",12.3
"2017-12-25",5.4
"2017-12-26",4.45
"2017-12-27",1.4
"2017-12-28",-1.5
"2017-12-29",2.25
"2017-12-30",5.9
"2017-12-31",7.8
"2018-01-01",-5.8
"2018-01-02",-4.5
"2018-01-03",-0.45
"2018-01-04",-5.45
"2018-01-05",-6.1
"2018-01-06",-7.35
"2018-01-07",-6.8
"2018-01-08",1.1
"2018-01-09",9.05
"2018-01-10",11.55
"2018-01-11",16.05
"2018-01-12",14.45
"2018-01-13",5
"2018-01-14",-1.2
"2018-01-15",1.6
"2018-01-16",4.35
"2018-01-17",1.8
"2018-01-18",-1
"2018-01-19",5.95
"2018-01-20",8.7
"2018-01-21",9.4
"2018-01-22",10.15
"2018-01-23",11.65
"2018-01-24",6.05
"2018-01-25",3.55
"2018-01-26",5.5
"2018-01-27",10.95
"2018-01-28",13.95
"2018-01-29",7.75
"2018-01-30",1
"2018-01-31",1.25
"2018-02-01",9.8
"2018-02-02",3.35
"2018-02-03",4.2
"2018-02-04",10.4
"2018-02-05",7.65
"2018-02-06",9.1
"2018-02-07",12.1
