"Plot Title: B2"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20376516, SEN S/N: 20376516)","Coupler Detached (LGR S/N: 20376516)","End Of File (LGR S/N: 20376516)"
85,06/15/23 02:09:39 PM,21.760,,
86,06/15/23 02:39:39 PM,21.664,,
87,06/15/23 03:09:39 PM,21.760,,
88,06/15/23 03:39:39 PM,21.855,,
89,06/15/23 04:09:39 PM,21.760,,
90,06/15/23 04:39:39 PM,21.855,,
91,06/15/23 05:09:39 PM,21.951,,
92,06/15/23 05:39:39 PM,21.951,,
93,06/15/23 06:09:39 PM,21.855,,
94,06/15/23 06:39:39 PM,21.664,,
95,06/15/23 07:09:39 PM,21.473,,
96,06/15/23 07:39:39 PM,21.378,,
97,06/15/23 08:09:39 PM,21.187,,
98,06/15/23 08:39:39 PM,20.996,,
99,06/15/23 09:09:39 PM,20.805,,
100,06/15/23 09:39:39 PM,20.615,,
101,06/15/23 10:09:39 PM,20.519,,
102,06/15/23 10:39:39 PM,20.424,,
103,06/15/23 11:09:39 PM,20.329,,
104,06/15/23 11:39:39 PM,20.234,,
105,06/16/23 12:09:39 AM,20.138,,
106,06/16/23 12:39:39 AM,20.138,,
107,06/16/23 01:09:39 AM,20.043,,
108,06/16/23 01:39:39 AM,20.043,,
109,06/16/23 02:09:39 AM,19.948,,
110,06/16/23 02:39:39 AM,19.948,,
111,06/16/23 03:09:39 AM,19.853,,
112,06/16/23 03:39:39 AM,19.853,,
113,06/16/23 04:09:39 AM,19.758,,
114,06/16/23 04:39:39 AM,19.758,,
115,06/16/23 05:09:39 AM,19.662,,
116,06/16/23 05:39:39 AM,19.662,,
117,06/16/23 06:09:39 AM,19.662,,
118,06/16/23 06:39:39 AM,19.567,,
119,06/16/23 07:09:39 AM,19.567,,
120,06/16/23 07:39:39 AM,19.662,,
121,06/16/23 08:09:39 AM,19.758,,
122,06/16/23 08:39:39 AM,19.853,,
123,06/16/23 09:09:39 AM,20.138,,
124,06/16/23 09:39:39 AM,20.234,,
125,06/16/23 10:09:39 AM,20.329,,
126,06/16/23 10:39:39 AM,20.519,,
127,06/16/23 11:09:39 AM,20.710,,
128,06/16/23 11:39:39 AM,20.901,,
129,06/16/23 12:09:39 PM,21.282,,
130,06/16/23 12:39:39 PM,21.664,,
131,06/16/23 01:09:39 PM,21.473,,
132,06/16/23 01:39:39 PM,22.046,,
133,06/16/23 02:09:39 PM,22.238,,
134,06/16/23 02:39:39 PM,22.238,,
135,06/16/23 03:09:39 PM,22.238,,
136,06/16/23 03:39:39 PM,22.238,,
137,06/16/23 04:09:39 PM,22.238,,
138,06/16/23 04:39:39 PM,22.238,,
139,06/16/23 05:09:39 PM,22.717,,
140,06/16/23 05:39:39 PM,22.717,,
141,06/16/23 06:09:39 PM,22.429,,
142,06/16/23 06:39:39 PM,22.142,,
143,06/16/23 07:09:39 PM,21.951,,
144,06/16/23 07:39:39 PM,21.760,,
145,06/16/23 08:09:39 PM,21.569,,
146,06/16/23 08:39:39 PM,21.378,,
147,06/16/23 09:09:39 PM,21.187,,
148,06/16/23 09:39:39 PM,21.091,,
149,06/16/23 10:09:39 PM,20.996,,
150,06/16/23 10:39:39 PM,20.901,,
151,06/16/23 11:09:39 PM,20.805,,
152,06/16/23 11:39:39 PM,20.710,,
153,06/17/23 12:09:39 AM,20.615,,
154,06/17/23 12:39:39 AM,20.519,,
155,06/17/23 01:09:39 AM,20.424,,
156,06/17/23 01:39:39 AM,20.329,,
157,06/17/23 02:09:39 AM,20.138,,
158,06/17/23 02:39:39 AM,20.043,,
159,06/17/23 03:09:39 AM,19.853,,
160,06/17/23 03:39:39 AM,19.758,,
161,06/17/23 04:09:39 AM,19.662,,
162,06/17/23 04:39:39 AM,19.567,,
163,06/17/23 05:09:39 AM,19.472,,
164,06/17/23 05:39:39 AM,19.377,,
165,06/17/23 06:09:39 AM,19.282,,
166,06/17/23 06:39:39 AM,19.187,,
167,06/17/23 07:09:39 AM,19.187,,
168,06/17/23 07:39:39 AM,19.187,,
169,06/17/23 08:09:39 AM,19.282,,
170,06/17/23 08:39:39 AM,19.472,,
171,06/17/23 09:09:39 AM,19.662,,
172,06/17/23 09:39:39 AM,19.758,,
173,06/17/23 10:09:39 AM,19.948,,
174,06/17/23 10:39:39 AM,20.043,,
175,06/17/23 11:09:39 AM,20.234,,
176,06/17/23 11:39:39 AM,20.424,,
177,06/17/23 12:09:39 PM,20.805,,
178,06/17/23 12:39:39 PM,21.473,,
179,06/17/23 01:09:39 PM,21.855,,
180,06/17/23 01:39:39 PM,22.429,,
181,06/17/23 02:09:39 PM,22.908,,
182,06/17/23 02:39:39 PM,23.196,,
183,06/17/23 03:09:39 PM,22.717,,
184,06/17/23 03:39:39 PM,22.621,,
185,06/17/23 04:09:39 PM,22.429,,
186,06/17/23 04:39:39 PM,22.333,,
187,06/17/23 05:09:39 PM,22.429,,
188,06/17/23 05:39:39 PM,22.429,,
189,06/17/23 06:09:39 PM,22.142,,
190,06/17/23 06:39:39 PM,21.855,,
191,06/17/23 07:09:39 PM,21.569,,
192,06/17/23 07:39:39 PM,21.378,,
193,06/17/23 08:09:39 PM,21.187,,
194,06/17/23 08:39:39 PM,20.996,,
195,06/17/23 09:09:39 PM,20.710,,
196,06/17/23 09:39:39 PM,20.519,,
197,06/17/23 10:09:39 PM,20.329,,
198,06/17/23 10:39:39 PM,20.234,,
199,06/17/23 11:09:39 PM,20.043,,
200,06/17/23 11:39:39 PM,19.948,,
201,06/18/23 12:09:39 AM,19.853,,
202,06/18/23 12:39:39 AM,19.758,,
203,06/18/23 01:09:39 AM,19.662,,
204,06/18/23 01:39:39 AM,19.567,,
205,06/18/23 02:09:39 AM,19.472,,
206,06/18/23 02:39:39 AM,19.377,,
207,06/18/23 03:09:39 AM,19.282,,
208,06/18/23 03:39:39 AM,19.187,,
209,06/18/23 04:09:39 AM,19.092,,
210,06/18/23 04:39:39 AM,19.092,,
211,06/18/23 05:09:39 AM,18.996,,
212,06/18/23 05:39:39 AM,18.901,,
213,06/18/23 06:09:39 AM,18.901,,
214,06/18/23 06:39:39 AM,18.806,,
215,06/18/23 07:09:39 AM,18.806,,
216,06/18/23 07:39:39 AM,18.901,,
217,06/18/23 08:09:39 AM,18.996,,
218,06/18/23 08:39:39 AM,19.187,,
219,06/18/23 09:09:39 AM,19.472,,
220,06/18/23 09:39:39 AM,19.567,,
221,06/18/23 10:09:39 AM,19.758,,
222,06/18/23 10:39:39 AM,20.043,,
223,06/18/23 11:09:39 AM,20.329,,
224,06/18/23 11:39:39 AM,20.519,,
225,06/18/23 12:09:39 PM,20.996,,
226,06/18/23 12:39:39 PM,21.473,,
227,06/18/23 01:09:39 PM,21.760,,
228,06/18/23 01:39:39 PM,21.760,,
229,06/18/23 02:09:39 PM,21.760,,
230,06/18/23 02:39:39 PM,21.664,,
231,06/18/23 03:09:39 PM,21.760,,
232,06/18/23 03:39:39 PM,21.855,,
233,06/18/23 04:09:39 PM,21.951,,
234,06/18/23 04:39:39 PM,21.951,,
235,06/18/23 05:09:39 PM,22.333,,
236,06/18/23 05:39:39 PM,22.142,,
237,06/18/23 06:09:39 PM,21.951,,
238,06/18/23 06:39:39 PM,21.760,,
239,06/18/23 07:09:39 PM,21.664,,
240,06/18/23 07:39:39 PM,21.473,,
241,06/18/23 08:09:39 PM,21.282,,
242,06/18/23 08:39:39 PM,21.091,,
243,06/18/23 09:09:39 PM,20.996,,
244,06/18/23 09:39:39 PM,20.901,,
245,06/18/23 10:09:39 PM,20.805,,
246,06/18/23 10:39:39 PM,20.710,,
247,06/18/23 11:09:39 PM,20.519,,
248,06/18/23 11:39:39 PM,20.519,,
249,06/19/23 12:09:39 AM,20.424,,
250,06/19/23 12:39:39 AM,20.329,,
251,06/19/23 01:09:39 AM,20.329,,
252,06/19/23 01:39:39 AM,20.234,,
253,06/19/23 02:09:39 AM,20.234,,
254,06/19/23 02:39:39 AM,20.138,,
255,06/19/23 03:09:39 AM,20.138,,
256,06/19/23 03:39:39 AM,20.043,,
257,06/19/23 04:09:39 AM,20.043,,
258,06/19/23 04:39:39 AM,20.043,,
259,06/19/23 05:09:39 AM,20.043,,
260,06/19/23 05:39:39 AM,20.043,,
261,06/19/23 06:09:39 AM,20.043,,
262,06/19/23 06:39:39 AM,20.138,,
263,06/19/23 07:09:39 AM,20.138,,
264,06/19/23 07:39:39 AM,20.329,,
265,06/19/23 08:09:39 AM,20.424,,
266,06/19/23 08:39:39 AM,20.519,,
267,06/19/23 09:09:39 AM,20.710,,
268,06/19/23 09:39:39 AM,20.805,,
269,06/19/23 10:09:39 AM,20.996,,
270,06/19/23 10:39:39 AM,21.187,,
271,06/19/23 11:09:39 AM,21.378,,
272,06/19/23 11:39:39 AM,21.569,,
273,06/19/23 12:09:39 PM,21.760,,
274,06/19/23 12:39:39 PM,22.238,,
275,06/19/23 01:09:39 PM,22.333,,
276,06/19/23 01:39:39 PM,22.908,,
277,06/19/23 02:09:39 PM,23.292,,
278,06/19/23 02:39:39 PM,22.812,,
279,06/19/23 03:09:39 PM,22.333,,
280,06/19/23 03:39:39 PM,21.951,,
281,06/19/23 04:09:39 PM,21.664,,
282,06/19/23 04:39:39 PM,21.282,,
283,06/19/23 05:09:39 PM,21.091,,
284,06/19/23 05:39:39 PM,20.996,,
285,06/19/23 06:09:39 PM,20.996,,
286,06/19/23 06:39:39 PM,20.996,,
287,06/19/23 07:09:39 PM,21.091,,
288,06/19/23 07:39:39 PM,20.996,,
289,06/19/23 08:09:39 PM,20.996,,
290,06/19/23 08:39:39 PM,20.901,,
291,06/19/23 09:09:39 PM,20.901,,
292,06/19/23 09:39:39 PM,20.805,,
293,06/19/23 10:09:39 PM,20.710,,
294,06/19/23 10:39:39 PM,20.615,,
295,06/19/23 11:09:39 PM,20.615,,
296,06/19/23 11:39:39 PM,20.519,,
297,06/20/23 12:09:39 AM,20.519,,
298,06/20/23 12:39:39 AM,20.424,,
299,06/20/23 01:09:39 AM,20.424,,
300,06/20/23 01:39:39 AM,20.424,,
301,06/20/23 02:09:39 AM,20.329,,
302,06/20/23 02:39:39 AM,20.329,,
303,06/20/23 03:09:39 AM,20.329,,
304,06/20/23 03:39:39 AM,20.234,,
305,06/20/23 04:09:39 AM,20.234,,
306,06/20/23 04:39:39 AM,20.234,,
307,06/20/23 05:09:39 AM,20.234,,
308,06/20/23 05:39:39 AM,20.234,,
309,06/20/23 06:09:39 AM,20.234,,
310,06/20/23 06:39:39 AM,20.234,,
311,06/20/23 07:09:39 AM,20.234,,
312,06/20/23 07:39:39 AM,20.329,,
313,06/20/23 08:09:39 AM,20.329,,
314,06/20/23 08:39:39 AM,20.424,,
315,06/20/23 09:09:39 AM,20.519,,
316,06/20/23 09:39:39 AM,20.615,,
317,06/20/23 10:09:39 AM,20.710,,
318,06/20/23 10:39:39 AM,20.805,,
319,06/20/23 11:09:39 AM,20.805,,
320,06/20/23 11:39:39 AM,20.901,,
321,06/20/23 12:09:39 PM,20.996,,
322,06/20/23 12:39:39 PM,21.091,,
323,06/20/23 01:09:39 PM,21.282,,
324,06/20/23 01:39:39 PM,21.282,,
325,06/20/23 02:09:39 PM,21.282,,
326,06/20/23 02:39:39 PM,21.282,,
327,06/20/23 03:09:39 PM,21.187,,
328,06/20/23 03:39:39 PM,21.091,,
329,06/20/23 04:09:39 PM,21.282,,
330,06/20/23 04:39:39 PM,21.282,,
331,06/20/23 05:09:39 PM,21.282,,
332,06/20/23 05:39:39 PM,21.187,,
333,06/20/23 06:09:39 PM,21.187,,
334,06/20/23 06:39:39 PM,21.187,,
335,06/20/23 07:09:39 PM,21.187,,
336,06/20/23 07:39:39 PM,21.091,,
337,06/20/23 08:09:39 PM,21.091,,
338,06/20/23 08:39:39 PM,20.996,,
339,06/20/23 09:09:39 PM,20.901,,
340,06/20/23 09:39:39 PM,20.805,,
341,06/20/23 10:09:39 PM,20.805,,
342,06/20/23 10:39:39 PM,20.710,,
343,06/20/23 11:09:39 PM,20.710,,
344,06/20/23 11:39:39 PM,20.710,,
345,06/21/23 12:09:39 AM,20.710,,
346,06/21/23 12:39:39 AM,20.710,,
347,06/21/23 01:09:39 AM,20.615,,
348,06/21/23 01:39:39 AM,20.615,,
349,06/21/23 02:09:39 AM,20.615,,
350,06/21/23 02:39:39 AM,20.615,,
351,06/21/23 03:09:39 AM,20.519,,
352,06/21/23 03:39:39 AM,20.519,,
353,06/21/23 04:09:39 AM,20.424,,
354,06/21/23 04:39:39 AM,20.424,,
355,06/21/23 05:09:39 AM,20.424,,
356,06/21/23 05:39:39 AM,20.424,,
357,06/21/23 06:09:39 AM,20.329,,
358,06/21/23 06:39:39 AM,20.329,,
359,06/21/23 07:09:39 AM,20.329,,
360,06/21/23 07:39:39 AM,20.329,,
361,06/21/23 08:09:39 AM,20.329,,
362,06/21/23 08:39:39 AM,20.329,,
363,06/21/23 09:09:39 AM,20.329,,
364,06/21/23 09:39:39 AM,20.329,,
365,06/21/23 10:09:39 AM,20.424,,
366,06/21/23 10:39:39 AM,20.424,,
367,06/21/23 11:09:39 AM,20.424,,
368,06/21/23 11:39:39 AM,20.519,,
369,06/21/23 12:09:39 PM,20.615,,
370,06/21/23 12:39:39 PM,20.615,,
371,06/21/23 01:09:39 PM,20.615,,
372,06/21/23 01:39:39 PM,20.615,,
373,06/21/23 02:09:39 PM,20.710,,
374,06/21/23 02:39:39 PM,20.710,,
375,06/21/23 03:09:39 PM,20.805,,
376,06/21/23 03:39:39 PM,20.805,,
377,06/21/23 04:09:39 PM,20.805,,
378,06/21/23 04:39:39 PM,20.901,,
379,06/21/23 05:09:39 PM,20.996,,
380,06/21/23 05:39:39 PM,20.996,,
381,06/21/23 06:09:39 PM,20.996,,
382,06/21/23 06:39:39 PM,20.996,,
383,06/21/23 07:09:39 PM,20.996,,
384,06/21/23 07:39:39 PM,20.901,,
385,06/21/23 08:09:39 PM,20.805,,
386,06/21/23 08:39:39 PM,20.805,,
387,06/21/23 09:09:39 PM,20.710,,
388,06/21/23 09:39:39 PM,20.615,,
389,06/21/23 10:09:39 PM,20.615,,
390,06/21/23 10:39:39 PM,20.519,,
391,06/21/23 11:09:39 PM,20.519,,
392,06/21/23 11:39:39 PM,20.424,,
393,06/22/23 12:09:39 AM,20.424,,
394,06/22/23 12:39:39 AM,20.424,,
395,06/22/23 01:09:39 AM,20.329,,
396,06/22/23 01:39:39 AM,20.329,,
397,06/22/23 02:09:39 AM,20.329,,
398,06/22/23 02:39:39 AM,20.329,,
399,06/22/23 03:09:39 AM,20.329,,
400,06/22/23 03:39:39 AM,20.329,,
401,06/22/23 04:09:39 AM,20.329,,
402,06/22/23 04:39:39 AM,20.329,,
403,06/22/23 05:09:39 AM,20.329,,
404,06/22/23 05:39:39 AM,20.329,,
405,06/22/23 06:09:39 AM,20.234,,
406,06/22/23 06:39:39 AM,20.234,,
407,06/22/23 07:09:39 AM,20.234,,
408,06/22/23 07:39:39 AM,20.234,,
409,06/22/23 08:09:39 AM,20.329,,
410,06/22/23 08:39:39 AM,20.329,,
411,06/22/23 09:09:39 AM,20.329,,
412,06/22/23 09:39:39 AM,20.424,,
413,06/22/23 10:09:39 AM,20.519,,
414,06/22/23 10:39:39 AM,20.615,,
415,06/22/23 11:09:39 AM,20.710,,
416,06/22/23 11:39:39 AM,20.996,,
417,06/22/23 12:09:39 PM,21.091,,
418,06/22/23 12:39:39 PM,21.091,,
419,06/22/23 01:09:39 PM,21.282,,
420,06/22/23 01:39:39 PM,21.282,,
421,06/22/23 02:09:39 PM,21.569,,
422,06/22/23 02:39:39 PM,21.664,,
423,06/22/23 03:09:39 PM,21.760,,
424,06/22/23 03:39:39 PM,21.855,,
425,06/22/23 04:09:39 PM,21.951,,
426,06/22/23 04:39:39 PM,22.046,,
427,06/22/23 05:09:39 PM,22.142,,
428,06/22/23 05:39:39 PM,22.142,,
429,06/22/23 06:09:39 PM,22.142,,
430,06/22/23 06:39:39 PM,22.142,,
431,06/22/23 07:09:39 PM,22.046,,
432,06/22/23 07:39:39 PM,21.951,,
433,06/22/23 08:09:39 PM,21.855,,
434,06/22/23 08:39:39 PM,21.760,,
435,06/22/23 09:09:39 PM,21.569,,
436,06/22/23 09:39:39 PM,21.473,,
437,06/22/23 10:09:39 PM,21.473,,
438,06/22/23 10:39:39 PM,21.378,,
439,06/22/23 11:09:39 PM,21.282,,
440,06/22/23 11:39:39 PM,21.282,,
441,06/23/23 12:09:39 AM,21.187,,
442,06/23/23 12:39:39 AM,21.187,,
443,06/23/23 01:09:39 AM,21.187,,
444,06/23/23 01:39:39 AM,21.187,,
445,06/23/23 02:09:39 AM,21.091,,
446,06/23/23 02:39:39 AM,21.091,,
447,06/23/23 03:09:39 AM,21.091,,
448,06/23/23 03:39:39 AM,21.091,,
449,06/23/23 04:09:39 AM,21.091,,
450,06/23/23 04:39:39 AM,20.996,,
451,06/23/23 05:09:39 AM,20.996,,
452,06/23/23 05:39:39 AM,20.996,,
453,06/23/23 06:09:39 AM,20.901,,
454,06/23/23 06:39:39 AM,20.901,,
455,06/23/23 07:09:39 AM,20.901,,
456,06/23/23 07:39:39 AM,20.901,,
457,06/23/23 08:09:39 AM,20.901,,
458,06/23/23 08:39:39 AM,20.996,,
459,06/23/23 09:09:39 AM,21.091,,
460,06/23/23 09:39:39 AM,21.091,,
461,06/23/23 10:09:39 AM,21.282,,
462,06/23/23 10:39:39 AM,21.378,,
463,06/23/23 11:09:39 AM,21.569,,
464,06/23/23 11:39:39 AM,21.664,,
465,06/23/23 12:09:39 PM,21.760,,
466,06/23/23 12:39:39 PM,21.855,,
467,06/23/23 01:09:39 PM,21.951,,
468,06/23/23 01:39:39 PM,22.142,,
469,06/23/23 02:09:39 PM,22.238,,
470,06/23/23 02:39:39 PM,22.333,,
471,06/23/23 03:09:39 PM,22.333,,
472,06/23/23 03:39:39 PM,22.333,,
473,06/23/23 04:09:39 PM,22.429,,
474,06/23/23 04:39:39 PM,22.621,,
475,06/23/23 05:09:39 PM,22.812,,
476,06/23/23 05:39:39 PM,23.004,,
477,06/23/23 06:09:39 PM,22.908,,
478,06/23/23 06:39:39 PM,22.717,,
479,06/23/23 07:09:39 PM,22.621,,
480,06/23/23 07:39:39 PM,22.525,,
481,06/23/23 08:09:39 PM,22.333,,
482,06/23/23 08:39:39 PM,22.238,,
483,06/23/23 09:09:39 PM,22.046,,
484,06/23/23 09:39:39 PM,21.951,,
485,06/23/23 10:09:39 PM,21.760,,
486,06/23/23 10:39:39 PM,21.664,,
487,06/23/23 11:09:39 PM,21.569,,
488,06/23/23 11:39:39 PM,21.473,,
489,06/24/23 12:09:39 AM,21.473,,
490,06/24/23 12:39:39 AM,21.378,,
491,06/24/23 01:09:39 AM,21.282,,
492,06/24/23 01:39:39 AM,21.187,,
493,06/24/23 02:09:39 AM,21.091,,
494,06/24/23 02:39:39 AM,21.091,,
495,06/24/23 03:09:39 AM,20.996,,
496,06/24/23 03:39:39 AM,20.996,,
497,06/24/23 04:09:39 AM,20.901,,
498,06/24/23 04:39:39 AM,20.805,,
499,06/24/23 05:09:39 AM,20.805,,
500,06/24/23 05:39:39 AM,20.710,,
501,06/24/23 06:09:39 AM,20.710,,
502,06/24/23 06:39:39 AM,20.710,,
503,06/24/23 07:09:39 AM,20.615,,
504,06/24/23 07:39:39 AM,20.615,,
505,06/24/23 08:09:39 AM,20.710,,
506,06/24/23 08:39:39 AM,20.805,,
507,06/24/23 09:09:39 AM,20.996,,
508,06/24/23 09:39:39 AM,21.091,,
509,06/24/23 10:09:39 AM,21.187,,
510,06/24/23 10:39:39 AM,21.378,,
511,06/24/23 11:09:39 AM,21.569,,
512,06/24/23 11:39:39 AM,21.664,,
513,06/24/23 12:09:39 PM,22.046,,
514,06/24/23 12:39:39 PM,22.525,,
515,06/24/23 01:09:39 PM,22.717,,
516,06/24/23 01:39:39 PM,22.908,,
517,06/24/23 02:09:39 PM,23.388,,
518,06/24/23 02:39:39 PM,23.677,,
519,06/24/23 03:09:39 PM,23.581,,
520,06/24/23 03:39:39 PM,23.292,,
521,06/24/23 04:09:39 PM,22.908,,
522,06/24/23 04:39:39 PM,22.717,,
523,06/24/23 05:09:39 PM,22.525,,
524,06/24/23 05:39:39 PM,22.525,,
525,06/24/23 06:09:39 PM,22.525,,
526,06/24/23 06:39:39 PM,22.525,,
527,06/24/23 07:09:39 PM,22.429,,
528,06/24/23 07:39:39 PM,22.429,,
529,06/24/23 08:09:39 PM,22.333,,
530,06/24/23 08:39:39 PM,22.238,,
531,06/24/23 09:09:39 PM,22.142,,
532,06/24/23 09:39:39 PM,22.046,,
533,06/24/23 10:09:39 PM,21.855,,
534,06/24/23 10:39:39 PM,21.855,,
535,06/24/23 11:09:39 PM,21.760,,
536,06/24/23 11:39:39 PM,21.664,,
537,06/25/23 12:09:39 AM,21.569,,
538,06/25/23 12:39:39 AM,21.569,,
539,06/25/23 01:09:39 AM,21.473,,
540,06/25/23 01:39:39 AM,21.473,,
541,06/25/23 02:09:39 AM,21.378,,
542,06/25/23 02:39:39 AM,21.378,,
543,06/25/23 03:09:39 AM,21.282,,
544,06/25/23 03:39:39 AM,21.187,,
545,06/25/23 04:09:39 AM,21.187,,
546,06/25/23 04:39:39 AM,21.091,,
547,06/25/23 05:09:39 AM,20.996,,
548,06/25/23 05:39:39 AM,20.996,,
549,06/25/23 06:09:39 AM,20.901,,
550,06/25/23 06:39:39 AM,20.805,,
551,06/25/23 07:09:39 AM,20.805,,
552,06/25/23 07:39:39 AM,20.805,,
553,06/25/23 08:09:39 AM,20.901,,
554,06/25/23 08:39:39 AM,20.996,,
555,06/25/23 09:09:39 AM,21.187,,
556,06/25/23 09:39:39 AM,21.187,,
557,06/25/23 10:09:39 AM,21.378,,
558,06/25/23 10:39:39 AM,21.473,,
559,06/25/23 11:09:39 AM,21.664,,
560,06/25/23 11:39:39 AM,21.855,,
561,06/25/23 12:09:39 PM,22.142,,
562,06/25/23 12:39:39 PM,22.717,,
563,06/25/23 01:09:39 PM,23.004,,
564,06/25/23 01:39:39 PM,23.581,,
565,06/25/23 02:09:39 PM,23.966,,
566,06/25/23 02:39:39 PM,24.351,,
567,06/25/23 03:09:39 PM,24.158,,
568,06/25/23 03:39:39 PM,24.062,,
569,06/25/23 04:09:39 PM,23.869,,
570,06/25/23 04:39:39 PM,23.773,,
571,06/25/23 05:09:39 PM,23.773,,
572,06/25/23 05:39:39 PM,23.677,,
573,06/25/23 06:09:39 PM,23.677,,
574,06/25/23 06:39:39 PM,23.484,,
575,06/25/23 07:09:39 PM,23.388,,
576,06/25/23 07:39:39 PM,23.292,,
577,06/25/23 08:09:39 PM,23.100,,
578,06/25/23 08:39:39 PM,22.908,,
579,06/25/23 09:09:39 PM,22.717,,
580,06/25/23 09:39:39 PM,22.525,,
581,06/25/23 10:09:39 PM,22.429,,
582,06/25/23 10:39:39 PM,22.238,,
583,06/25/23 11:09:39 PM,22.142,,
584,06/25/23 11:39:39 PM,22.046,,
585,06/26/23 12:09:39 AM,22.046,,
586,06/26/23 12:39:39 AM,21.951,,
587,06/26/23 01:09:39 AM,21.855,,
588,06/26/23 01:39:39 AM,21.855,,
589,06/26/23 02:09:39 AM,21.760,,
590,06/26/23 02:39:39 AM,21.760,,
591,06/26/23 03:09:39 AM,21.664,,
592,06/26/23 03:39:39 AM,21.664,,
593,06/26/23 04:09:39 AM,21.569,,
594,06/26/23 04:39:39 AM,21.569,,
595,06/26/23 05:09:39 AM,21.473,,
596,06/26/23 05:39:39 AM,21.473,,
597,06/26/23 06:09:39 AM,21.378,,
598,06/26/23 06:39:39 AM,21.378,,
599,06/26/23 07:09:39 AM,21.282,,
600,06/26/23 07:39:39 AM,21.378,,
